PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27505423","Intestinal Microbial Metabolites Are Linked to Severity of Myocardial Infarction in Rats","Lam V, Su J, Hsu A, Gross GJ, Salzman NH, Baker JE.","PLoS One. 2016 Aug 9;11(8):e0160840. doi: 10.1371/journal.pone.0160840. eCollection 2016.","Lam V","PLoS One","2016","2016/08/10","PMC4978455","","10.1371/journal.pone.0160840"
"28377388","Targeting the gut microbiota with inulin-type fructans: preclinical demonstration of a novel approach in the management of endothelial dysfunction","Catry E, Bindels LB, Tailleux A, Lestavel S, Neyrinck AM, Goossens JF, Lobysheva I, Plovier H, Essaghir A, Demoulin JB, Bouzin C, Pachikian BD, Cani PD, Staels B, Dessy C, Delzenne NM.","Gut. 2018 Feb;67(2):271-283. doi: 10.1136/gutjnl-2016-313316. Epub 2017 Apr 4.","Catry E","Gut","2018","2017/04/06","PMC5868295","","10.1136/gutjnl-2016-313316"
"32075981","Short-term supplementation of celecoxib-shifted butyrate production on a simulated model of the gut microbial ecosystem and ameliorated in vitro inflammation","Hernandez-Sanabria E, Heiremans E, Calatayud Arroyo M, Props R, Leclercq L, Snoeys J, Van de Wiele T.","NPJ Biofilms Microbiomes. 2020 Feb 19;6(1):9. doi: 10.1038/s41522-020-0119-0.","Hernandez-Sanabria E","NPJ Biofilms Microbiomes","2020","2020/02/21","PMC7031363","","10.1038/s41522-020-0119-0"
"34772433","The impact of Mediterranean diet on coronary plaque vulnerability, microvascular function, inflammation and microbiome after an acute coronary syndrome: study protocol for the MEDIMACS randomized, controlled, mechanistic clinical trial","Fernández AI, Bermejo J, Yotti R, Martínez-Gonzalez MÁ, Mira A, Gophna U, Karlsson R, Al-Daccak R, Martín-Demiguel I, Gutiérrez-Ibanes E, Charron D, Fernández-Avilés F; MEDIMACS research team.","Trials. 2021 Nov 12;22(1):795. doi: 10.1186/s13063-021-05746-z.","Fernández AI","Trials","2021","2021/11/13","PMC8588729","","10.1186/s13063-021-05746-z"
"35162272","The Biological Role of Vitamins in Athletes' Muscle, Heart and Microbiota","Brancaccio M, Mennitti C, Cesaro A, Fimiani F, Vano M, Gargiulo B, Caiazza M, Amodio F, Coto I, D'Alicandro G, Mazzaccara C, Lombardo B, Pero R, Terracciano D, Limongelli G, Calabrò P, D'Argenio V, Frisso G, Scudiero O.","Int J Environ Res Public Health. 2022 Jan 23;19(3):1249. doi: 10.3390/ijerph19031249.","Brancaccio M","Int J Environ Res Public Health","2022","2022/02/15","PMC8834970","","10.3390/ijerph19031249"
"25117549","Evaluation of the prebiotic potential of arabinoxylans from brewer's spent grain","Reis SF, Gullón B, Gullón P, Ferreira S, Maia CJ, Alonso JL, Domingues FC, Abu-Ghannam N.","Appl Microbiol Biotechnol. 2014 Nov;98(22):9365-73. doi: 10.1007/s00253-014-6009-8. Epub 2014 Aug 14.","Reis SF","Appl Microbiol Biotechnol","2014","2014/08/14","","","10.1007/s00253-014-6009-8"
"30269412","Health Characteristics and Blood Bacterial Assemblages of Healthy Captive Red Drum: Implications for Aquaculture and Fish Health Management","Tarnecki AM, Rhody NR, Walsh CJ.","J Aquat Anim Health. 2018 Dec;30(4):339-353. doi: 10.1002/aah.10047. Epub 2018 Nov 8.","Tarnecki AM","J Aquat Anim Health","2018","2018/10/01","","","10.1002/aah.10047"
"35491295","SGLT-2 inhibitors and GLP-1 receptor agonists in metabolic dysfunction-associated fatty liver disease","Moon JS, Hong JH, Jung YJ, Ferrannini E, Nauck MA, Lim S.","Trends Endocrinol Metab. 2022 Jun;33(6):424-442. doi: 10.1016/j.tem.2022.03.005. Epub 2022 Apr 28.","Moon JS","Trends Endocrinol Metab","2022","2022/05/01","","","10.1016/j.tem.2022.03.005"
"34352088","Trimethylamine -N-oxide induces osteogenic responses in human aortic valve interstitial cells in vitro and aggravates aortic valve lesions in mice","Li J, Zeng Q, Xiong Z, Xian G, Liu Z, Zhan Q, Lai W, Ao L, Meng X, Ren H, Xu D.","Cardiovasc Res. 2021 Aug 5:cvab243. doi: 10.1093/cvr/cvab243. Online ahead of print.","Li J","Cardiovasc Res","2021","2021/08/05","","","10.1093/cvr/cvab243"
"30822745","Trimethylamine N-oxide, Mediterranean diet, and nutrition in healthy, normal-weight adults: also a matter of sex?","Barrea L, Annunziata G, Muscogiuri G, Laudisio D, Di Somma C, Maisto M, Tenore GC, Colao A, Savastano S.","Nutrition. 2019 Jun;62:7-17. doi: 10.1016/j.nut.2018.11.015. Epub 2018 Nov 24.","Barrea L","Nutrition","2019","2019/03/02","","","10.1016/j.nut.2018.11.015"
"33897916","Making a complex dental care tailored to the person: population health in focus of predictive, preventive and personalised (3P) medical approach","Tachalov VV, Orekhova LY, Kudryavtseva TV, Loboda ES, Pachkoriia MG, Berezkina IV, Golubnitschaja O.","EPMA J. 2021 Apr 19;12(2):129-140. doi: 10.1007/s13167-021-00240-7. eCollection 2021 Jun.","Tachalov VV","EPMA J","2021","2021/04/26","PMC8053896","","10.1007/s13167-021-00240-7"
"25587655","The gut microbial endocrine organ: bacterially derived signals driving cardiometabolic diseases","Brown JM, Hazen SL.","Annu Rev Med. 2015;66:343-59. doi: 10.1146/annurev-med-060513-093205.","Brown JM","Annu Rev Med","2015","2015/01/15","PMC4456003","NIHMS667625","10.1146/annurev-med-060513-093205"
"26505825","Two Healthy Diets Modulate Gut Microbial Community Improving Insulin Sensitivity in a Human Obese Population","Haro C, Montes-Borrego M, Rangel-Zúñiga OA, Alcalá-Díaz JF, Gómez-Delgado F, Pérez-Martínez P, Delgado-Lista J, Quintana-Navarro GM, Tinahones FJ, Landa BB, López-Miranda J, Camargo A, Pérez-Jiménez F.","J Clin Endocrinol Metab. 2016 Jan;101(1):233-42. doi: 10.1210/jc.2015-3351. Epub 2015 Oct 27.","Haro C","J Clin Endocrinol Metab","2016","2015/10/28","","","10.1210/jc.2015-3351"
"30474051","Dietary Polysaccharides in the Amelioration of Gut Microbiome Dysbiosis and Metabolic Diseases","Ahmadi S, Mainali R, Nagpal R, Sheikh-Zeinoddin M, Soleimanian-Zad S, Wang S, Deep G, Kumar Mishra S, Yadav H.","Obes Control Ther. 2017;4(3):10.15226/2374-8354/4/2/00140. doi: 10.15226/2374-8354/4/2/00140. Epub 2017 Dec 18.","Ahmadi S","Obes Control Ther","2017","2018/11/27","PMC6249025","NIHMS991536","10.15226/2374-8354/4/2/00140"
"35205138","Unexpected Relationships: Periodontal Diseases: Atherosclerosis-Plaque Destabilization? From the Teeth to a Coronary Event","Czerniuk MR, Surma S, Romańczyk M, Nowak JM, Wojtowicz A, Filipiak KJ.","Biology (Basel). 2022 Feb 9;11(2):272. doi: 10.3390/biology11020272.","Czerniuk MR","Biology (Basel)","2022","2022/02/25","PMC8869674","","10.3390/biology11020272"
"30377191","Identification of TMAO-producer phenotype and host-diet-gut dysbiosis by carnitine challenge test in human and germ-free mice","Wu WK, Chen CC, Liu PY, Panyod S, Liao BY, Chen PC, Kao HL, Kuo HC, Kuo CH, Chiu THT, Chen RA, Chuang HL, Huang YT, Zou HB, Hsu CC, Chang TY, Lin CL, Ho CT, Yu HT, Sheen LY, Wu MS.","Gut. 2019 Aug;68(8):1439-1449. doi: 10.1136/gutjnl-2018-317155. Epub 2018 Oct 30.","Wu WK","Gut","2019","2018/11/01","PMC6691853","","10.1136/gutjnl-2018-317155"
"32007663","Cow's milk polar lipids reduce atherogenic lipoprotein cholesterol, modulate gut microbiota and attenuate atherosclerosis development in LDL-receptor knockout mice fed a Western-type diet","Millar CL, Jiang C, Norris GH, Garcia C, Seibel S, Anto L, Lee JY, Blesso CN.","J Nutr Biochem. 2020 May;79:108351. doi: 10.1016/j.jnutbio.2020.108351. Epub 2020 Jan 23.","Millar CL","J Nutr Biochem","2020","2020/02/03","","","10.1016/j.jnutbio.2020.108351"
"35127957","Molecular and pharmacological aspects of piperine as a potential molecule for disease prevention and management: evidence from clinical trials","Tripathi AK, Ray AK, Mishra SK.","Beni Suef Univ J Basic Appl Sci. 2022;11(1):16. doi: 10.1186/s43088-022-00196-1. Epub 2022 Jan 28.","Tripathi AK","Beni Suef Univ J Basic Appl Sci","2022","2022/02/07","PMC8796742","","10.1186/s43088-022-00196-1"
"28096137","Introduction to the Yogurt in Nutrition Initiative at the First Symposium of Yogurt in Mexico: The Balanced Diet Initiative","Tovar AR, Herrera G.","Adv Nutr. 2017 Jan 17;8(1):144S-145S. doi: 10.3945/an.115.011163. Print 2017 Jan.","Tovar AR","Adv Nutr","2017","2017/01/19","PMC5227970","","10.3945/an.115.011163"
"31652909","From the Table to the Tumor: The Role of Mediterranean and Western Dietary Patterns in Shifting Microbial-Mediated Signaling to Impact Breast Cancer Risk","Newman TM, Vitolins MZ, Cook KL.","Nutrients. 2019 Oct 24;11(11):2565. doi: 10.3390/nu11112565.","Newman TM","Nutrients","2019","2019/10/27","PMC6893457","","10.3390/nu11112565"
"23350815","Cholesterol lowering with bile salt hydrolase-active probiotic bacteria, mechanism of action, clinical evidence, and future direction for heart health applications","Jones ML, Tomaro-Duchesneau C, Martoni CJ, Prakash S.","Expert Opin Biol Ther. 2013 May;13(5):631-42. doi: 10.1517/14712598.2013.758706. Epub 2013 Jan 28.","Jones ML","Expert Opin Biol Ther","2013","2013/01/29","","","10.1517/14712598.2013.758706"
"26566306","Dietary polyphenols increase fecal mucin and immunoglobulin A and ameliorate the disturbance in gut microbiota caused by a high fat diet","Taira T, Yamaguchi S, Takahashi A, Okazaki Y, Yamaguchi A, Sakaguchi H, Chiji H.","J Clin Biochem Nutr. 2015 Nov;57(3):212-6. doi: 10.3164/jcbn.15-15. Epub 2015 Sep 29.","Taira T","J Clin Biochem Nutr","2015","2015/11/14","PMC4639587","","10.3164/jcbn.15-15"
"35183589","Multitasking bamboo leaf-derived compounds in prevention of infectious, inflammatory, atherosclerotic, metabolic, and neuropsychiatric diseases","Kimura I, Kagawa S, Tsuneki H, Tanaka K, Nagashima F.","Pharmacol Ther. 2022 Feb 17;235:108159. doi: 10.1016/j.pharmthera.2022.108159. Online ahead of print.","Kimura I","Pharmacol Ther","2022","2022/02/20","","","10.1016/j.pharmthera.2022.108159"
"35057508","3-Hydroxyphenylacetic Acid: A Blood Pressure-Reducing Flavonoid Metabolite","Dias P, Pourová J, Vopršalová M, Nejmanová I, Mladěnka P.","Nutrients. 2022 Jan 13;14(2):328. doi: 10.3390/nu14020328.","Dias P","Nutrients","2022","2022/01/21","PMC8781193","","10.3390/nu14020328"
"30087032","Therapeutic reduction of lysophospholipids in the digestive tract recapitulates the metabolic benefits of bariatric surgery and promotes diabetes remission","Cash JG, Konaniah E, Hegde N, Kuhel DG, Watanabe M, Romick-Rosendale L, Hui DY.","Mol Metab. 2018 Oct;16:55-64. doi: 10.1016/j.molmet.2018.07.009. Epub 2018 Jul 26.","Cash JG","Mol Metab","2018","2018/08/09","PMC6158127","","10.1016/j.molmet.2018.07.009"
"31344888","Blood Pressure Abnormalities Associated with Gut Microbiota-Derived Short Chain Fatty Acids in Children with Congenital Anomalies of the Kidney and Urinary Tract","Hsu CN, Lu PC, Hou CY, Tain YL.","J Clin Med. 2019 Jul 24;8(8):1090. doi: 10.3390/jcm8081090.","Hsu CN","J Clin Med","2019","2019/07/27","PMC6722976","","10.3390/jcm8081090"
"31683780","High Betaine, a Trimethylamine N-Oxide Related Metabolite, Is Prospectively Associated with Low Future Risk of Type 2 Diabetes Mellitus in the PREVEND Study","Garcia E, Osté MCJ, Bennett DW, Jeyarajah EJ, Shalaurova I, Gruppen EG, Hazen SL, Otvos JD, Bakker SJL, Dullaart RPF, Connelly MA.","J Clin Med. 2019 Nov 1;8(11):1813. doi: 10.3390/jcm8111813.","Garcia E","J Clin Med","2019","2019/11/06","PMC6912391","","10.3390/jcm8111813"
"28377725","Gut Microbiota-Dependent Metabolite Trimethylamine N-Oxide Contributes to Cardiac Dysfunction in Western Diet-Induced Obese Mice","Chen K, Zheng X, Feng M, Li D, Zhang H.","Front Physiol. 2017 Mar 21;8:139. doi: 10.3389/fphys.2017.00139. eCollection 2017.","Chen K","Front Physiol","2017","2017/04/06","PMC5359299","","10.3389/fphys.2017.00139"
"28130771","Effects of Acarbose on the Gut Microbiota of Prediabetic Patients: A Randomized, Double-blind, Controlled Crossover Trial","Zhang X, Fang Z, Zhang C, Xia H, Jie Z, Han X, Chen Y, Ji L.","Diabetes Ther. 2017 Apr;8(2):293-307. doi: 10.1007/s13300-017-0226-y. Epub 2017 Jan 27.","Zhang X","Diabetes Ther","2017","2017/01/29","PMC5380489","","10.1007/s13300-017-0226-y"
"28077467","Gut microbiota-dependent trimethylamine N-oxide in acute coronary syndromes: a prognostic marker for incident cardiovascular events beyond traditional risk factors","Li XS, Obeid S, Klingenberg R, Gencer B, Mach F, Räber L, Windecker S, Rodondi N, Nanchen D, Muller O, Miranda MX, Matter CM, Wu Y, Li L, Wang Z, Alamri HS, Gogonea V, Chung YM, Tang WH, Hazen SL, Lüscher TF.","Eur Heart J. 2017 Mar 14;38(11):814-824. doi: 10.1093/eurheartj/ehw582.","Li XS","Eur Heart J","2017","2017/01/13","PMC5837488","","10.1093/eurheartj/ehw582"
"34613396","Pink pressure: beetroot (Beta vulgaris rubra) as a possible novel medical therapy for chronic kidney disease","Moreira LSG, Fanton S, Cardozo L, Borges NA, Combet E, Shiels PG, Stenvinkel P, Mafra D.","Nutr Rev. 2022 Apr 8;80(5):1041-1061. doi: 10.1093/nutrit/nuab074.","Moreira LSG","Nutr Rev","2022","2021/10/06","","","10.1093/nutrit/nuab074"
"31010159","Polyphenol Microbial Metabolites Exhibit Gut and Blood⁻Brain Barrier Permeability and Protect Murine Microglia against LPS-Induced Inflammation","Johnson SL, Kirk RD, DaSilva NA, Ma H, Seeram NP, Bertin MJ.","Metabolites. 2019 Apr 19;9(4):78. doi: 10.3390/metabo9040078.","Johnson SL","Metabolites","2019","2019/04/24","PMC6523162","","10.3390/metabo9040078"
"31173526","Lactobacillus fermentum CECT5716: a novel alternative for the prevention of vascular disorders in a mouse model of systemic lupus erythematosus","Toral M, Robles-Vera I, Romero M, de la Visitación N, Sánchez M, O'Valle F, Rodriguez-Nogales A, Gálvez J, Duarte J, Jiménez R.","FASEB J. 2019 Sep;33(9):10005-10018. doi: 10.1096/fj.201900545RR. Epub 2019 Jun 7.","Toral M","FASEB J","2019","2019/06/08","","","10.1096/fj.201900545RR"
"35236179","The chemistry, processing, and preclinical anti-hyperuricemia potential of tea: a comprehensive review","Chen Y, Luo L, Hu S, Gan R, Zeng L.","Crit Rev Food Sci Nutr. 2022 Mar 3:1-26. doi: 10.1080/10408398.2022.2040417. Online ahead of print.","Chen Y","Crit Rev Food Sci Nutr","2022","2022/03/03","","","10.1080/10408398.2022.2040417"
"31180562","Reductions in gut microbiota‑derived metabolite trimethylamine N‑oxide in the circulation may ameliorate myocardial infarction‑induced heart failure in rats, possibly by inhibiting interleukin‑8 secretion","Li X, Sun Y, Zhang X, Wang J.","Mol Med Rep. 2019 Jul;20(1):779-786. doi: 10.3892/mmr.2019.10297. Epub 2019 May 27.","Li X","Mol Med Rep","2019","2019/06/11","","","10.3892/mmr.2019.10297"
"35471164","Dietary fiber in the prevention of obesity and obesity-related chronic diseases: From epidemiological evidence to potential molecular mechanisms","Waddell IS, Orfila C.","Crit Rev Food Sci Nutr. 2022 Apr 26:1-16. doi: 10.1080/10408398.2022.2061909. Online ahead of print.","Waddell IS","Crit Rev Food Sci Nutr","2022","2022/04/26","","","10.1080/10408398.2022.2061909"
"27490528","Effects on Nitric Oxide Production of Urolithins, Gut-Derived Ellagitannin Metabolites, in Human Aortic Endothelial Cells","Spigoni V, Mena P, Cito M, Fantuzzi F, Bonadonna RC, Brighenti F, Dei Cas A, Del Rio D.","Molecules. 2016 Aug 2;21(8):1009. doi: 10.3390/molecules21081009.","Spigoni V","Molecules","2016","2016/08/05","PMC6274502","","10.3390/molecules21081009"
"22998953","Oral infection, regular alcohol drinking pattern, and myocardial infarction","Håheim LL, Olsen I, Rønningen KS.","Med Hypotheses. 2012 Dec;79(6):725-30. doi: 10.1016/j.mehy.2012.08.010. Epub 2012 Sep 19.","Håheim LL","Med Hypotheses","2012","2012/09/25","","","10.1016/j.mehy.2012.08.010"
"35312112","Ginkgo biloba extract ameliorates atherosclerosis via rebalancing gut flora and microbial metabolism","Wang Y, Xu Y, Xu X, Wang H, Wang D, Yan W, Zhu J, Hao H, Wang G, Cao L, Zhang J.","Phytother Res. 2022 Mar 21. doi: 10.1002/ptr.7439. Online ahead of print.","Wang Y","Phytother Res","2022","2022/03/21","","","10.1002/ptr.7439"
"33997907","The effects of nondigestible fermentable carbohydrates on adults with overweight or obesity: a meta-analysis of randomized controlled trials","Xu B, Cao J, Fu J, Li Z, Jin M, Wang X, Wang Y.","Nutr Rev. 2022 Jan 10;80(2):165-177. doi: 10.1093/nutrit/nuab018.","Xu B","Nutr Rev","2022","2021/05/17","","","10.1093/nutrit/nuab018"
"35479632","Could Artificial Intelligence/Machine Learning and Inclusion of Diet-Gut Microbiome Interactions Improve Disease Risk Prediction? Case Study: Coronary Artery Disease","Vilne B, Ķibilds J, Siksna I, Lazda I, Valciņa O, Krūmiņa A.","Front Microbiol. 2022 Apr 11;13:627892. doi: 10.3389/fmicb.2022.627892. eCollection 2022.","Vilne B","Front Microbiol","2022","2022/04/28","PMC9036178","","10.3389/fmicb.2022.627892"
"35455439","A Clinical Perspective of the Multifaceted Mechanism of Metformin in Diabetes, Infections, Cognitive Dysfunction, and Cancer","Chow E, Yang A, Chung CHL, Chan JCN.","Pharmaceuticals (Basel). 2022 Apr 2;15(4):442. doi: 10.3390/ph15040442.","Chow E","Pharmaceuticals (Basel)","2022","2022/04/23","PMC9030054","","10.3390/ph15040442"
"30039147","Lactobacillus plantarum ZDY04 exhibits a strain-specific property of lowering TMAO via the modulation of gut microbiota in mice","Qiu L , Tao X , Xiong H , Yu J , Wei H .","Food Funct. 2018 Aug 15;9(8):4299-4309. doi: 10.1039/c8fo00349a.","Qiu L","Food Funct","2018","2018/07/25","","","10.1039/c8fo00349a"
"29098426","Improvement in cardiometabolic risk markers following a multifunctional diet is associated with gut microbial taxa in healthy overweight and obese subjects","Marungruang N, Tovar J, Björck I, Hållenius FF.","Eur J Nutr. 2018 Dec;57(8):2927-2936. doi: 10.1007/s00394-017-1563-3. Epub 2017 Nov 2.","Marungruang N","Eur J Nutr","2018","2017/11/04","PMC6267413","","10.1007/s00394-017-1563-3"
"35179340","Intestinal fat absorption shifting (IFAS) with a chitosan biopolymer slows down the progression of subclinical atherosclerosis. A pilot study","Belcaro G, Cornelli U, Hosoi M, Cesarone MR, Scipione V, Scipione C, Dugall M, Feragalli B, Pellegrini L, Cotellese R.","Minerva Gastroenterol (Torino). 2022 Feb 18. doi: 10.23736/S2724-5985.22.03141-2. Online ahead of print.","Belcaro G","Minerva Gastroenterol (Torino)","2022","2022/02/18","","","10.23736/S2724-5985.22.03141-2"
