PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"29232932","Adjuvant Probiotics and the Intestinal Microbiome: Enhancing Vaccines and Immunotherapy Outcomes","Vitetta L, Saltzman ET, Thomsen M, Nikov T, Hall S.","Vaccines (Basel). 2017 Dec 11;5(4):50. doi: 10.3390/vaccines5040050.","Vitetta L","Vaccines (Basel)","2017","2017/12/14","PMC5748616","","10.3390/vaccines5040050"
"28534105","Bacterial diversity of cosmopolitan Culex pipiens and invasive Aedes japonicus from Germany","Zotzmann S, Steinbrink A, Schleich K, Frantzmann F, Xoumpholphakdy C, Spaeth M, Moro CV, Mavingui P, Klimpel S.","Parasitol Res. 2017 Jul;116(7):1899-1906. doi: 10.1007/s00436-017-5466-2. Epub 2017 May 22.","Zotzmann S","Parasitol Res","2017","2017/05/24","","","10.1007/s00436-017-5466-2"
"26664911","Prokaryotes Versus Eukaryotes: Who is Hosting Whom?","Tellez G.","Front Vet Sci. 2014 Oct 14;1:3. doi: 10.3389/fvets.2014.00003. eCollection 2014.","Tellez G","Front Vet Sci","2014","2015/12/15","PMC4668860","","10.3389/fvets.2014.00003"
"24286170","Correlates of gut community composition across an ant species (Cephalotes varians) elucidate causes and consequences of symbiotic variability","Hu Y, Łukasik P, Moreau CS, Russell JA.","Mol Ecol. 2014 Mar;23(6):1284-300. doi: 10.1111/mec.12607. Epub 2013 Dec 31.","Hu Y","Mol Ecol","2014","2013/11/30","","","10.1111/mec.12607"
"23454729","Ingestion of Mycobacterium vaccae decreases anxiety-related behavior and improves learning in mice","Matthews DM, Jenks SM.","Behav Processes. 2013 Jun;96:27-35. doi: 10.1016/j.beproc.2013.02.007. Epub 2013 Feb 27.","Matthews DM","Behav Processes","2013","2013/03/05","","","10.1016/j.beproc.2013.02.007"
"35416764","Spatial variation in microbial communities associated with sea-ice algae in Commonwealth Bay, East Antarctica","Vadillo Gonzalez S, Clark GF, Johnston EL, Turney CSM, Fogwill CJ, Steinberg PD, Marzinelli EM.","Microbiology (Reading). 2022 Apr;168(4). doi: 10.1099/mic.0.001176.","Vadillo Gonzalez S","Microbiology (Reading)","2022","2022/04/13","","","10.1099/mic.0.001176"
"34777287","Transcriptomic Responses of Rhizobium phaseoli to Root Exudates Reflect Its Capacity to Colonize Maize and Common Bean in an Intercropping System","Aguirre-Noyola JL, Rosenblueth M, Santiago-Martínez MG, Martínez-Romero E.","Front Microbiol. 2021 Oct 28;12:740818. doi: 10.3389/fmicb.2021.740818. eCollection 2021.","Aguirre-Noyola JL","Front Microbiol","2021","2021/11/15","PMC8581550","","10.3389/fmicb.2021.740818"
"32152589","Spatially distinct physiology of Bacteroides fragilis within the proximal colon of gnotobiotic mice","Donaldson GP, Chou WC, Manson AL, Rogov P, Abeel T, Bochicchio J, Ciulla D, Melnikov A, Ernst PB, Chu H, Giannoukos G, Earl AM, Mazmanian SK.","Nat Microbiol. 2020 May;5(5):746-756. doi: 10.1038/s41564-020-0683-3. Epub 2020 Mar 9.","Donaldson GP","Nat Microbiol","2020","2020/03/11","PMC7426998","NIHMS1556370","10.1038/s41564-020-0683-3"
"31557944","Mediterranean Native Leguminous Plants: A Reservoir of Endophytic Bacteria with Potential to Enhance Chickpea Growth under Stress Conditions","Brígido C, Menéndez E, Paço A, Glick BR, Belo A, Félix MR, Oliveira S, Carvalho M.","Microorganisms. 2019 Sep 25;7(10):392. doi: 10.3390/microorganisms7100392.","Brígido C","Microorganisms","2019","2019/09/28","PMC6843138","","10.3390/microorganisms7100392"
"29777375","A comparison of the effects of antibiotics, probiotics, synbiotics and prebiotics on the performance and carcass characteristics of broilers","Tayeri V, Seidavi A, Asadpour L, Phillips CJC.","Vet Res Commun. 2018 Sep;42(3):195-207. doi: 10.1007/s11259-018-9724-2. Epub 2018 May 18.","Tayeri V","Vet Res Commun","2018","2018/05/20","","","10.1007/s11259-018-9724-2"
"26992100","The bacterial community of entomophilic nematodes and host beetles","Koneru SL, Salinas H, Flores GE, Hong RL.","Mol Ecol. 2016 May;25(10):2312-24. doi: 10.1111/mec.13614. Epub 2016 Apr 20.","Koneru SL","Mol Ecol","2016","2016/03/19","PMC4877232","NIHMS768507","10.1111/mec.13614"
"33966321","Potential of Bradyrhizobia inoculation to promote peanut growth and beneficial Rhizobacteria abundance","Shang JY, Wu Y, Huo B, Chen L, Wang ET, Sui Y, Chen WF, Tian CF, Chen WX, Sui XH.","J Appl Microbiol. 2021 Nov;131(5):2500-2515. doi: 10.1111/jam.15128. Epub 2021 May 20.","Shang JY","J Appl Microbiol","2021","2021/05/09","","","10.1111/jam.15128"
"33383302","Neonicotinoids in the agroecosystem: In-field long-term assessment on honeybee colony strength and microbiome","Alberoni D, Favaro R, Baffoni L, Angeli S, Di Gioia D.","Sci Total Environ. 2021 Mar 25;762:144116. doi: 10.1016/j.scitotenv.2020.144116. Epub 2020 Dec 15.","Alberoni D","Sci Total Environ","2021","2020/12/31","","","10.1016/j.scitotenv.2020.144116"
"31189767","Density and Diversity of Microbial Symbionts under Organic and Conventional Agricultural Management","Gazdag O, Kovács R, Parádi I, Füzy A, Ködöböcz L, Mucsi M, Szili-Kovács T, Inubushi K, Takács T.","Microbes Environ. 2019 Sep 25;34(3):234-243. doi: 10.1264/jsme2.ME18138. Epub 2019 Jun 13.","Gazdag O","Microbes Environ","2019","2019/06/14","PMC6759338","","10.1264/jsme2.ME18138"
"29276507","In Silico Analysis of the Small Molecule Content of Outer Membrane Vesicles Produced by Bacteroides thetaiotaomicron Indicates an Extensive Metabolic Link between Microbe and Host","Bryant WA, Stentz R, Le Gall G, Sternberg MJE, Carding SR, Wilhelm T.","Front Microbiol. 2017 Dec 8;8:2440. doi: 10.3389/fmicb.2017.02440. eCollection 2017.","Bryant WA","Front Microbiol","2017","2017/12/26","PMC5727896","","10.3389/fmicb.2017.02440"
"27459363","Intestinal bacteria are necessary for doxorubicin-induced intestinal damage but not for doxorubicin-induced apoptosis","Rigby RJ, Carr J, Orgel K, King SL, Lund PK, Dekaney CM.","Gut Microbes. 2016 Sep 2;7(5):414-23. doi: 10.1080/19490976.2016.1215806. Epub 2016 Jul 26.","Rigby RJ","Gut Microbes","2016","2016/07/27","PMC5046166","","10.1080/19490976.2016.1215806"
"26573298","The role of innate immune signaling in the pathogenesis of atopic dermatitis and consequences for treatments","Skabytska Y, Kaesler S, Volz T, Biedermann T.","Semin Immunopathol. 2016 Jan;38(1):29-43. doi: 10.1007/s00281-015-0544-y. Epub 2015 Nov 16.","Skabytska Y","Semin Immunopathol","2016","2015/11/18","","","10.1007/s00281-015-0544-y"
"35404220","A tale of two habitats: Bacteroides fragilis, a lethal pathogen and resident in the human gastrointestinal microbiome","Patrick S.","Microbiology (Reading). 2022 Apr;168(4). doi: 10.1099/mic.0.001156.","Patrick S","Microbiology (Reading)","2022","2022/04/11","","","10.1099/mic.0.001156"
"32625183","The Effect of Plant Geographical Location and Developmental Stage on Root-Associated Microbiomes of Gymnadenia conopsea","Lin M, Xiong H, Xiang X, Zhou Z, Liang L, Mei Z.","Front Microbiol. 2020 Jun 18;11:1257. doi: 10.3389/fmicb.2020.01257. eCollection 2020.","Lin M","Front Microbiol","2020","2020/07/07","PMC7314937","","10.3389/fmicb.2020.01257"
"31847853","Potential of a fly gut microbiota incorporated gel-based larval diet for rearing Bactrocera dorsalis (Hendel)","Khan M, Seheli K, Bari MA, Sultana N, Khan SA, Sultana KF, Hossain MA.","BMC Biotechnol. 2019 Dec 18;19(Suppl 2):94. doi: 10.1186/s12896-019-0580-0.","Khan M","BMC Biotechnol","2019","2019/12/19","PMC6918544","","10.1186/s12896-019-0580-0"
"28393425","The structured diversity of specialized gut symbionts of the New World army ants","Łukasik P, Newton JA, Sanders JG, Hu Y, Moreau CS, Kronauer DJC, O'Donnell S, Koga R, Russell JA.","Mol Ecol. 2017 Jul;26(14):3808-3825. doi: 10.1111/mec.14140. Epub 2017 May 12.","Łukasik P","Mol Ecol","2017","2017/04/11","","","10.1111/mec.14140"
"25483332","Methanogen prevalence throughout the gastrointestinal tract of pre-weaned dairy calves","Zhou M, Chen Y, Griebel PJ, Guan le L.","Gut Microbes. 2014;5(5):628-38. doi: 10.4161/19490976.2014.969649.","Zhou M","Gut Microbes","2014","2014/12/09","PMC4615745","","10.4161/19490976.2014.969649"
"34381726","TPL Inhibits the Invasion and Migration of Drug-Resistant Ovarian Cancer by Targeting the PI3K/AKT/NF-κB-Signaling Pathway to Inhibit the Polarization of M2 TAMs","Le F, Yang L, Han Y, Zhong Y, Zhan F, Feng Y, Hu H, Chen T, Tan B.","Front Oncol. 2021 Jul 26;11:704001. doi: 10.3389/fonc.2021.704001. eCollection 2021.","Le F","Front Oncol","2021","2021/08/12","PMC8350572","","10.3389/fonc.2021.704001"
"32256478","Plant Growth-Promoting Methylobacteria Selectively Increase the Biomass of Biotechnologically Relevant Microalgae","Krug L, Morauf C, Donat C, Müller H, Cernava T, Berg G.","Front Microbiol. 2020 Mar 18;11:427. doi: 10.3389/fmicb.2020.00427. eCollection 2020.","Krug L","Front Microbiol","2020","2020/04/08","PMC7093331","","10.3389/fmicb.2020.00427"
"31738754","Thermal stress responses of Sodalis glossinidius, an indigenous bacterial symbiont of hematophagous tsetse flies","Roma JS, D'Souza S, Somers PJ, Cabo LF, Farsin R, Aksoy S, Runyen-Janecky LJ, Weiss BL.","PLoS Negl Trop Dis. 2019 Nov 18;13(11):e0007464. doi: 10.1371/journal.pntd.0007464. eCollection 2019 Nov.","Roma JS","PLoS Negl Trop Dis","2019","2019/11/19","PMC6887450","","10.1371/journal.pntd.0007464"
"31030919","Invited review: Advances and challenges in application of feedomics to improve dairy cow production and health","Sun HZ, Plastow G, Guan LL.","J Dairy Sci. 2019 Jul;102(7):5853-5870. doi: 10.3168/jds.2018-16126. Epub 2019 Apr 25.","Sun HZ","J Dairy Sci","2019","2019/04/30","","","10.3168/jds.2018-16126"
"29922264","Dissecting Community Structure in Wild Blueberry Root and Soil Microbiome","Yurgel SN, Douglas GM, Dusault A, Percival D, Langille MGI.","Front Microbiol. 2018 Jun 6;9:1187. doi: 10.3389/fmicb.2018.01187. eCollection 2018.","Yurgel SN","Front Microbiol","2018","2018/06/21","PMC5996171","","10.3389/fmicb.2018.01187"
"29515164","Activation of Notch-1 in oral epithelial cells by P. gingivalis triggers the expression of the antimicrobial protein PLA(2)-IIA","Al-Attar A, Alimova Y, Kirakodu S, Kozal A, Novak MJ, Stromberg AJ, Orraca L, Gonzalez-Martinez J, Martinez M, Ebersole JL, Gonzalez OA.","Mucosal Immunol. 2018 Jul;11(4):1047-1059. doi: 10.1038/s41385-018-0014-7. Epub 2018 Mar 7.","Al-Attar A","Mucosal Immunol","2018","2018/03/09","PMC6030509","NIHMS939871","10.1038/s41385-018-0014-7"
"24643131","Expansion of urease- and uricase-containing, indole- and p-cresol-forming and contraction of short-chain fatty acid-producing intestinal microbiota in ESRD","Wong J, Piceno YM, DeSantis TZ, Pahl M, Andersen GL, Vaziri ND.","Am J Nephrol. 2014;39(3):230-237. doi: 10.1159/000360010. Epub 2014 Mar 8.","Wong J","Am J Nephrol","2014","2014/03/20","PMC4049264","NIHMS573664","10.1159/000360010"
"35056030","Phytobacter diazotrophicus from Intestine of Caenorhabditis elegans Confers Colonization-Resistance against Bacillus nematocida Using Flagellin (FliC) as an Inhibition Factor","Niu Q, Liu S, Yin M, Lei S, Rezzonico F, Zhang L.","Pathogens. 2022 Jan 10;11(1):82. doi: 10.3390/pathogens11010082.","Niu Q","Pathogens","2022","2022/01/21","PMC8778419","","10.3390/pathogens11010082"
"32699202","Galectin-9 Induced by Dietary Prebiotics Regulates Immunomodulation to Reduce Atopic Dermatitis Symptoms in 1-Chloro-2,4-Dinitrobenzene (DNCB)-Treated NC/Nga Mice","Kim JA, Kim SH, Kim IS, Yu DY, Kim GI, Moon YS, Kim SC, Lee SH, Lee SS, Yun CH, Choi IS, Cho KK.","J Microbiol Biotechnol. 2020 Sep 28;30(9):1343-1354. doi: 10.4014/jmb.2005.05017.","Kim JA","J Microbiol Biotechnol","2020","2020/07/24","","","10.4014/jmb.2005.05017"
"32273871","Diversity Profiling of Grapevine Microbial Endosphere and Antagonistic Potential of Endophytic Pseudomonas Against Grapevine Trunk Diseases","Niem JM, Billones-Baaijens R, Stodart B, Savocchia S.","Front Microbiol. 2020 Mar 26;11:477. doi: 10.3389/fmicb.2020.00477. eCollection 2020.","Niem JM","Front Microbiol","2020","2020/04/11","PMC7113392","","10.3389/fmicb.2020.00477"
"32091660","Diversity of bacteria in different life stages and their impact on the development and reproduction of Zeugodacus tau (Diptera: Tephritidae)","Noman MS, Shi G, Liu LJ, Li ZH.","Insect Sci. 2021 Apr;28(2):363-376. doi: 10.1111/1744-7917.12768. Epub 2020 Apr 13.","Noman MS","Insect Sci","2021","2020/02/25","","","10.1111/1744-7917.12768"
"30959166","Symbiotic microbes and potential pathogens in the intestine of dead southern right whale (Eubalaena australis) calves","Marón CF, Kohl KD, Chirife A, Di Martino M, Fons MP, Navarro MA, Beingesser J, McAloose D, Uzal FA, Dearing MD, Rowntree VJ, Uhart M.","Anaerobe. 2019 Jun;57:107-114. doi: 10.1016/j.anaerobe.2019.04.003. Epub 2019 Apr 6.","Marón CF","Anaerobe","2019","2019/04/09","","","10.1016/j.anaerobe.2019.04.003"
"30949751","Ecological Correlates of Large-Scale Turnover in the Dominant Members of Pseudacris crucifer Skin Bacterial Communities","Hughey MC, Sokol ER, Walke JB, Becker MH, Belden LK.","Microb Ecol. 2019 Nov;78(4):832-842. doi: 10.1007/s00248-019-01372-0. Epub 2019 Apr 4.","Hughey MC","Microb Ecol","2019","2019/04/06","","","10.1007/s00248-019-01372-0"
"29240843","Behavior of bacteriome symbionts during transovarial transmission and development of the Asian citrus psyllid","Dan H, Ikeda N, Fujikami M, Nakabachi A.","PLoS One. 2017 Dec 14;12(12):e0189779. doi: 10.1371/journal.pone.0189779. eCollection 2017.","Dan H","PLoS One","2017","2017/12/15","PMC5730177","","10.1371/journal.pone.0189779"
"23955152","Bacterial colonization factors control specificity and stability of the gut microbiota","Lee SM, Donaldson GP, Mikulski Z, Boyajian S, Ley K, Mazmanian SK.","Nature. 2013 Sep 19;501(7467):426-9. doi: 10.1038/nature12447. Epub 2013 Aug 18.","Lee SM","Nature","2013","2013/08/20","PMC3893107","NIHMS505094","10.1038/nature12447"
"22522092","Intestinal microbes affect phenotypes and functions of invariant natural killer T cells in mice","Wingender G, Stepniak D, Krebs P, Lin L, McBride S, Wei B, Braun J, Mazmanian SK, Kronenberg M.","Gastroenterology. 2012 Aug;143(2):418-28. doi: 10.1053/j.gastro.2012.04.017. Epub 2012 Apr 19.","Wingender G","Gastroenterology","2012","2012/04/24","PMC3404247","NIHMS371633","10.1053/j.gastro.2012.04.017"
"31870300","Diet and irradiation effects on the bacterial community composition and structure in the gut of domesticated teneral and mature Queensland fruit fly, Bactrocera tryoni (Diptera: Tephritidae)","Woruba DN, Morrow JL, Reynolds OL, Chapman TA, Collins DP, Riegler M.","BMC Microbiol. 2019 Dec 24;19(Suppl 1):281. doi: 10.1186/s12866-019-1649-6.","Woruba DN","BMC Microbiol","2019","2019/12/25","PMC6929413","","10.1186/s12866-019-1649-6"
"29152585","Total Lipopolysaccharide from the Human Gut Microbiome Silences Toll-Like Receptor Signaling","d'Hennezel E, Abubucker S, Murphy LO, Cullen TW.","mSystems. 2017 Nov 14;2(6):e00046-17. doi: 10.1128/mSystems.00046-17. eCollection 2017 Nov-Dec.","d'Hennezel E","mSystems","2017","2017/11/21","PMC5686520","","10.1128/mSystems.00046-17"
"34386321","The influence of the gut microbiota on the bioavailability of oral drugs","Zhang X, Han Y, Huang W, Jin M, Gao Z.","Acta Pharm Sin B. 2021 Jul;11(7):1789-1812. doi: 10.1016/j.apsb.2020.09.013. Epub 2020 Sep 28.","Zhang X","Acta Pharm Sin B","2021","2021/08/13","PMC8343123","","10.1016/j.apsb.2020.09.013"
"34234761","Gut Bacteria Associated With Monochamus saltuarius (Coleoptera: Cerambycidae) and Their Possible Roles in Host Plant Adaptations","Ge SX, Shi FM, Pei JH, Hou ZH, Zong SX, Ren LL.","Front Microbiol. 2021 Jun 21;12:687211. doi: 10.3389/fmicb.2021.687211. eCollection 2021.","Ge SX","Front Microbiol","2021","2021/07/08","PMC8256174","","10.3389/fmicb.2021.687211"
"32901761","Interaction between human mucins and parasite glycoproteins: the role of lectins and glycosidases in colonization by intestinal protozoa","Martínez-Ocaña J, Maravilla P, Olivo-Díaz A.","Rev Inst Med Trop Sao Paulo. 2020 Sep 4;62:e64. doi: 10.1590/S1678-9946202062064.","Martínez-Ocaña J","Rev Inst Med Trop Sao Paulo","2020","2020/09/09","PMC7477959","","10.1590/S1678-9946202062064"
"32576253","Compositional and functional characterisation of biomass-degrading microbial communities in guts of plant fibre- and soil-feeding higher termites","Marynowska M, Goux X, Sillam-Dussès D, Rouland-Lefèvre C, Halder R, Wilmes P, Gawron P, Roisin Y, Delfosse P, Calusinska M.","Microbiome. 2020 Jun 23;8(1):96. doi: 10.1186/s40168-020-00872-3.","Marynowska M","Microbiome","2020","2020/06/25","PMC7313118","","10.1186/s40168-020-00872-3"
"31539381","Pontoscolex corethrurus: A homeless invasive tropical earthworm?","Ortíz-Ceballos AI, Ortiz-Gamino D, Andrade-Torres A, Pérez-Rodríguez P, López-Ortega M.","PLoS One. 2019 Sep 20;14(9):e0222337. doi: 10.1371/journal.pone.0222337. eCollection 2019.","Ortíz-Ceballos AI","PLoS One","2019","2019/09/21","PMC6754163","","10.1371/journal.pone.0222337"
"29743160","Microbiome and Cardiovascular Disease in CKD","Jovanovich A, Isakova T, Stubbs J.","Clin J Am Soc Nephrol. 2018 Oct 8;13(10):1598-1604. doi: 10.2215/CJN.12691117. Epub 2018 May 9.","Jovanovich A","Clin J Am Soc Nephrol","2018","2018/05/11","PMC6218820","","10.2215/CJN.12691117"
"29624166","Addressing the diversity of the honeybee gut symbiont Gilliamella: description of Gilliamella apis sp. nov., isolated from the gut of honeybees (Apis mellifera)","Ludvigsen J, Porcellato D, Amdam GV, Rudi K.","Int J Syst Evol Microbiol. 2018 May;68(5):1762-1770. doi: 10.1099/ijsem.0.002749. Epub 2018 Apr 6.","Ludvigsen J","Int J Syst Evol Microbiol","2018","2018/04/07","","","10.1099/ijsem.0.002749"
"28859671","The structure of the Brassica napus seed microbiome is cultivar-dependent and affects the interactions of symbionts and pathogens","Rybakova D, Mancinelli R, Wikström M, Birch-Jensen AS, Postma J, Ehlers RU, Goertz S, Berg G.","Microbiome. 2017 Sep 1;5(1):104. doi: 10.1186/s40168-017-0310-6.","Rybakova D","Microbiome","2017","2017/09/02","PMC5580328","","10.1186/s40168-017-0310-6"
"28346815","Improvement of identification methods for honeybee specific Lactic Acid Bacteria; future approaches","Lamei S, Hu YO, Olofsson TC, Andersson AF, Forsgren E, Vásquez A.","PLoS One. 2017 Mar 27;12(3):e0174614. doi: 10.1371/journal.pone.0174614. eCollection 2017.","Lamei S","PLoS One","2017","2017/03/28","PMC5367889","","10.1371/journal.pone.0174614"
"27221111","Combination Therapy of Lactobacillus plantarum Supernatant and 5-Fluouracil Increases Chemosensitivity in Colorectal Cancer Cells","An J, Ha EM.","J Microbiol Biotechnol. 2016 Aug 28;26(8):1490-503. doi: 10.4014/jmb.1605.05024.","An J","J Microbiol Biotechnol","2016","2016/05/26","","","10.4014/jmb.1605.05024"
"25244509","The overarching influence of the gut microbiome on end-organ function: the role of live probiotic cultures","Vitetta L, Manuel R, Zhou JY, Linnane AW, Hall S, Coulson S.","Pharmaceuticals (Basel). 2014 Sep 19;7(9):954-89. doi: 10.3390/ph7090954.","Vitetta L","Pharmaceuticals (Basel)","2014","2014/09/23","PMC4190499","","10.3390/ph7090954"
"24808372","TLR-induced cytokines promote effective proinflammatory natural Th17 cell responses","Massot B, Michel ML, Diem S, Ohnmacht C, Latour S, Dy M, Eberl G, Leite-de-Moraes MC.","J Immunol. 2014 Jun 15;192(12):5635-42. doi: 10.4049/jimmunol.1302089. Epub 2014 May 7.","Massot B","J Immunol","2014","2014/05/09","","","10.4049/jimmunol.1302089"
"35245838","Alpha-ketoglutarate, a key molecule involved in nitrogen circulation in both animals and plants, in the context of human gut microbiota and protein metabolism","Pierzynowski S, Pierzynowska K.","Adv Med Sci. 2022 Mar;67(1):142-147. doi: 10.1016/j.advms.2022.02.004. Epub 2022 Mar 2.","Pierzynowski S","Adv Med Sci","2022","2022/03/04","","","10.1016/j.advms.2022.02.004"
"35238478","Citrobacter freundii, a natural associate of the Colorado potato beetle, increases larval susceptibility to Bacillus thuringiensis","Polenogova OV, Noskov YA, Artemchenko AS, Zhangissina S, Klementeva TN, Yaroslavtseva ON, Khodyrev VP, Kruykova NA, Glupov VV.","Pest Manag Sci. 2022 Mar 3. doi: 10.1002/ps.6856. Online ahead of print.","Polenogova OV","Pest Manag Sci","2022","2022/03/03","","","10.1002/ps.6856"
"35276524","Maternal stress and the maternal microbiome have sex-specific effects on offspring development and aggressive behavior in Siberian hamsters (Phodopus sungorus)","Cusick JA, Wellman CL, Demas GE.","Horm Behav. 2022 May;141:105146. doi: 10.1016/j.yhbeh.2022.105146. Epub 2022 Mar 8.","Cusick JA","Horm Behav","2022","2022/03/11","","","10.1016/j.yhbeh.2022.105146"
"31641199","Calibrated interdental brushing for the prevention of periodontal pathogens infection in young adults - a randomized controlled clinical trial","Bourgeois D, Bravo M, Llodra JC, Inquimbert C, Viennot S, Dussart C, Carrouel F.","Sci Rep. 2019 Oct 22;9(1):15127. doi: 10.1038/s41598-019-51938-8.","Bourgeois D","Sci Rep","2019","2019/10/24","PMC6805917","","10.1038/s41598-019-51938-8"
"28785515","The effect of captivity on the skin microbial symbionts in three Atelopus species from the lowlands of Colombia and Ecuador","Flechas SV, Blasco-Zúñiga A, Merino-Viteri A, Ramírez-Castañeda V, Rivera M, Amézquita A.","PeerJ. 2017 Jul 31;5:e3594. doi: 10.7717/peerj.3594. eCollection 2017.","Flechas SV","PeerJ","2017","2017/08/09","PMC5541920","","10.7717/peerj.3594"
"23690068","Molecular insights into microbial β-glucuronidase inhibition to abrogate CPT-11 toxicity","Roberts AB, Wallace BD, Venkatesh MK, Mani S, Redinbo MR.","Mol Pharmacol. 2013 Aug;84(2):208-17. doi: 10.1124/mol.113.085852. Epub 2013 May 20.","Roberts AB","Mol Pharmacol","2013","2013/05/22","PMC3716326","","10.1124/mol.113.085852"
"33613473","Metabolic Potential for Reductive Acetogenesis and a Novel Energy-Converting [NiFe] Hydrogenase in Bathyarchaeia From Termite Guts - A Genome-Centric Analysis","Loh HQ, Hervé V, Brune A.","Front Microbiol. 2021 Feb 3;11:635786. doi: 10.3389/fmicb.2020.635786. eCollection 2020.","Loh HQ","Front Microbiol","2021","2021/02/22","PMC7886697","","10.3389/fmicb.2020.635786"
"34365209","Effect of heavy metals pollution on the composition and diversity of the intestinal microbial community of a pygmy grasshopper (Eucriotettix oculatus)","Li XD, Xin L, Rong WT, Liu XY, Deng WA, Qin YC, Li XL.","Ecotoxicol Environ Saf. 2021 Oct 15;223:112582. doi: 10.1016/j.ecoenv.2021.112582. Epub 2021 Aug 5.","Li XD","Ecotoxicol Environ Saf","2021","2021/08/08","","","10.1016/j.ecoenv.2021.112582"
"33294522","Microbiota composition data of imago and larval stage of the anhydrobiotic midge","Shaikhutdinov N, Gogoleva N, Gusev O, Shagimardanova E.","Data Brief. 2020 Nov 18;33:106527. doi: 10.1016/j.dib.2020.106527. eCollection 2020 Dec.","Shaikhutdinov N","Data Brief","2020","2020/12/09","PMC7689402","","10.1016/j.dib.2020.106527"
"31862850","Photoperiod modulates the gut microbiome and aggressive behavior in Siberian hamsters","Ren CC, Sylvia KE, Munley KM, Deyoe JE, Henderson SG, Vu MP, Demas GE.","J Exp Biol. 2020 Jan 31;223(Pt 3):jeb212548. doi: 10.1242/jeb.212548.","Ren CC","J Exp Biol","2020","2019/12/22","PMC7033725","","10.1242/jeb.212548"
"30822525","A Chromosome-Scale Genome Assembly of Paper Mulberry (Broussonetia papyrifera) Provides New Insights into Its Forage and Papermaking Usage","Peng X, Liu H, Chen P, Tang F, Hu Y, Wang F, Pi Z, Zhao M, Chen N, Chen H, Zhang X, Yan X, Liu M, Fu X, Zhao G, Yao P, Wang L, Dai H, Li X, Xiong W, Xu W, Zheng H, Yu H, Shen S.","Mol Plant. 2019 May 6;12(5):661-677. doi: 10.1016/j.molp.2019.01.021. Epub 2019 Feb 26.","Peng X","Mol Plant","2019","2019/03/02","","","10.1016/j.molp.2019.01.021"
"30355963","Carbon Consumption Patterns of Microbial Communities Associated with Peltigera Lichens from a Chilean Temperate Forest","Almendras K, Leiva D, Carú M, Orlando J.","Molecules. 2018 Oct 24;23(11):2746. doi: 10.3390/molecules23112746.","Almendras K","Molecules","2018","2018/10/26","PMC6278465","","10.3390/molecules23112746"
"28598837","Rhamnolipids, Microbial Virulence Factors, in Alzheimer's Disease","Andreadou E, Pantazaki AA, Daniilidou M, Tsolaki M.","J Alzheimers Dis. 2017;59(1):209-222. doi: 10.3233/JAD-161020.","Andreadou E","J Alzheimers Dis","2017","2017/06/10","","","10.3233/JAD-161020"
"34717991","Hemicellulolytic bacteria in the anterior intestine of the earthworm Eisenia fetida (Sav.)","Ordoñez-Arévalo B, Huerta-Lwanga E, Calixto-Romo MLÁ, Dunn MF, Guillén-Navarro K.","Sci Total Environ. 2022 Feb 1;806(Pt 4):151221. doi: 10.1016/j.scitotenv.2021.151221. Epub 2021 Oct 28.","Ordoñez-Arévalo B","Sci Total Environ","2022","2021/10/31","","","10.1016/j.scitotenv.2021.151221"
"33664722","Novel Asaia bogorensis Signal Sequences for Plasmodium Inhibition in Anopheles stephensi","Grogan C, Bennett M, Moore S, Lampe D.","Front Microbiol. 2021 Feb 16;12:633667. doi: 10.3389/fmicb.2021.633667. eCollection 2021.","Grogan C","Front Microbiol","2021","2021/03/05","PMC7921796","","10.3389/fmicb.2021.633667"
"29134155","Foliar microbiome transplants confer disease resistance in a critically-endangered plant","Zahn G, Amend AS.","PeerJ. 2017 Nov 10;5:e4020. doi: 10.7717/peerj.4020. eCollection 2017.","Zahn G","PeerJ","2017","2017/11/15","PMC5683046","","10.7717/peerj.4020"
"29090357","Cellulomonas macrotermitis sp. nov., a chitinolytic and cellulolytic bacterium isolated from the hindgut of a fungus-growing termite","Sun X, Li J, Du J, Xiao H, Ni J.","Antonie Van Leeuwenhoek. 2018 Mar;111(3):471-478. doi: 10.1007/s10482-017-0968-6. Epub 2017 Oct 31.","Sun X","Antonie Van Leeuwenhoek","2018","2017/11/02","","","10.1007/s10482-017-0968-6"
"28928206","Microbial Metabolic Networks at the Mucus Layer Lead to Diet-Independent Butyrate and Vitamin B(12) Production by Intestinal Symbionts","Belzer C, Chia LW, Aalvink S, Chamlagain B, Piironen V, Knol J, de Vos WM.","mBio. 2017 Sep 19;8(5):e00770-17. doi: 10.1128/mBio.00770-17.","Belzer C","mBio","2017","2017/09/21","PMC5605934","","10.1128/mBio.00770-17"
"28526748","The sialate O-acetylesterase EstA from gut Bacteroidetes species enables sialidase-mediated cross-species foraging of 9-O-acetylated sialoglycans","Robinson LS, Lewis WG, Lewis AL.","J Biol Chem. 2017 Jul 14;292(28):11861-11872. doi: 10.1074/jbc.M116.769232. Epub 2017 May 19.","Robinson LS","J Biol Chem","2017","2017/05/21","PMC5512079","","10.1074/jbc.M116.769232"
