PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"31372335","Pathobiology and first report of larval nematodes (Ascaridomorpha sp.) infecting freshwater mussels (Villosa nebulosa, Unionidae), including an inventory of nematode infections in freshwater and marine bivalves","McElwain A, Warren MB, Pereira FB, Ksepka SP, Bullard SA.","Int J Parasitol Parasites Wildl. 2019 Jun 13;10:41-58. doi: 10.1016/j.ijppaw.2019.05.006. eCollection 2019 Dec.","McElwain A","Int J Parasitol Parasites Wildl","2019","2019/08/03","PMC6658933","","10.1016/j.ijppaw.2019.05.006"
"31195965","Xenorhabdus khoisanae SB10 produces Lys-rich PAX lipopeptides and a Xenocoumacin in its antimicrobial complex","Dreyer J, Rautenbach M, Booysen E, van Staden AD, Deane SM, Dicks LMT.","BMC Microbiol. 2019 Jun 13;19(1):132. doi: 10.1186/s12866-019-1503-x.","Dreyer J","BMC Microbiol","2019","2019/06/15","PMC6567599","","10.1186/s12866-019-1503-x"
"31101610","Manipulating the Expression of Small Secreted Protein 1 (Ssp1) Alters Patterns of Development and Metabolism in the White-Rot Fungus Pleurotus ostreatus","Feldman D, Amedi N, Carmeli S, Yarden O, Hadar Y.","Appl Environ Microbiol. 2019 Jul 18;85(15):e00761-19. doi: 10.1128/AEM.00761-19. Print 2019 Aug 1.","Feldman D","Appl Environ Microbiol","2019","2019/05/19","PMC6643241","","10.1128/AEM.00761-19"
"30911658","Pressurized intraperitoneal aerosol chemotherapy (PIPAC) in combination with standard of care chemotherapy in primarily untreated chemo naïve upper gi-adenocarcinomas with peritoneal seeding - a phase II/III trial of the AIO/CAOGI/ACO","Oliver Goetze T, Al-Batran SE, Pabst U, Reymond M, Tempfer C, Bechstein WO, Bankstahl U, Gockel I, Königsrainer A, Kraus T, Mönig SP, Rau B, Schwarzbach M, Piso P.","Pleura Peritoneum. 2018 Jun 8;3(2):20180113. doi: 10.1515/pp-2018-0113. eCollection 2018 Jun 1.","Oliver Goetze T","Pleura Peritoneum","2018","2019/03/27","PMC6404998","","10.1515/pp-2018-0113"
"30658977","Population Genomics Insights into Adaptive Evolution and Ecological Differentiation in Streptomycetes","Li Y, Pinto-Tomás AA, Rong X, Cheng K, Liu M, Huang Y.","Appl Environ Microbiol. 2019 Mar 22;85(7):e02555-18. doi: 10.1128/AEM.02555-18. Print 2019 Apr 1.","Li Y","Appl Environ Microbiol","2019","2019/01/20","PMC6585496","","10.1128/AEM.02555-18"
"29703137","Genome-wide identification of the auxin response factor gene family in Cicer arietinum","Die JV, Gil J, Millan T.","BMC Genomics. 2018 Apr 27;19(1):301. doi: 10.1186/s12864-018-4695-9.","Die JV","BMC Genomics","2018","2018/04/29","PMC5921756","","10.1186/s12864-018-4695-9"
"29651249","Ontogenetic and Experience-Dependent Changes in Defensive Behavior in Captive-Bred Hawaiian Bobtail Squid, Euprymna scolopes","Seehafer K, Brophy S, Tom SR, Crook RJ.","Front Physiol. 2018 Mar 29;9:299. doi: 10.3389/fphys.2018.00299. eCollection 2018.","Seehafer K","Front Physiol","2018","2018/04/14","PMC5884957","","10.3389/fphys.2018.00299"
"29263102","Cellular Stoichiometry of Methyl-Accepting Chemotaxis Proteins in Sinorhizobium meliloti","Zatakia HM, Arapov TD, Meier VM, Scharf BE.","J Bacteriol. 2018 Feb 23;200(6):e00614-17. doi: 10.1128/JB.00614-17. Print 2018 Mar 15.","Zatakia HM","J Bacteriol","2018","2017/12/22","PMC5826028","","10.1128/JB.00614-17"
"29181449","Transcriptome Sequencing Reveals Novel Candidate Genes for Cardinium hertigii-Caused Cytoplasmic Incompatibility and Host-Cell Interaction","Mann E, Stouthamer CM, Kelly SE, Dzieciol M, Hunter MS, Schmitz-Esser S.","mSystems. 2017 Nov 21;2(6):e00141-17. doi: 10.1128/mSystems.00141-17. eCollection 2017 Nov-Dec.","Mann E","mSystems","2017","2017/11/29","PMC5698495","","10.1128/mSystems.00141-17"
"29150498","A cheZ-Like Gene in Azorhizobium caulinodans Is a Key Gene in the Control of Chemotaxis and Colonization of the Host Plant","Liu X, Liu W, Sun Y, Xia C, Elmerich C, Xie Z.","Appl Environ Microbiol. 2018 Jan 17;84(3):e01827-17. doi: 10.1128/AEM.01827-17. Print 2018 Feb 1.","Liu X","Appl Environ Microbiol","2018","2017/11/19","PMC5772239","","10.1128/AEM.01827-17"
"28921846","Improvement of polytrauma management-quality inspection of a newly introduced course concept","Gräff I, Ghamari S, Schacher S, Glien P, Fimmers R, Baehner T, Kim SC.","J Eval Clin Pract. 2017 Dec;23(6):1381-1386. doi: 10.1111/jep.12802. Epub 2017 Sep 17.","Gräff I","J Eval Clin Pract","2017","2017/09/19","","","10.1111/jep.12802"
"28846107","Nuclear factor E2-related factor-2 has a differential impact on MCT1 and MCT4 lactate carrier expression in colonic epithelial cells: a condition favoring metabolic symbiosis between colorectal cancer and stromal cells","Diehl K, Dinges LA, Helm O, Ammar N, Plundrich D, Arlt A, Röcken C, Sebens S, Schäfer H.","Oncogene. 2018 Jan 4;37(1):39-51. doi: 10.1038/onc.2017.299. Epub 2017 Aug 28.","Diehl K","Oncogene","2018","2017/08/29","","","10.1038/onc.2017.299"
"28655338","Tapping the biotechnological potential of insect microbial symbionts: new insecticidal porphyrins","Martinez AFC, de Almeida LG, Moraes LAB, Cônsoli FL.","BMC Microbiol. 2017 Jun 27;17(1):143. doi: 10.1186/s12866-017-1054-y.","Martinez AFC","BMC Microbiol","2017","2017/06/29","PMC5488367","","10.1186/s12866-017-1054-y"
"28389546","High Levels of the Xenorhabdus nematophila Transcription Factor Lrp Promote Mutualism with the Steinernema carpocapsae Nematode Host","Cao M, Patel T, Rickman T, Goodrich-Blair H, Hussa EA.","Appl Environ Microbiol. 2017 May 31;83(12):e00276-17. doi: 10.1128/AEM.00276-17. Print 2017 Jun 15.","Cao M","Appl Environ Microbiol","2017","2017/04/09","PMC5452812","","10.1128/AEM.00276-17"
"28087585","Standard-based comprehensive detection of adverse drug reaction signals from nursing statements and laboratory results in electronic health records","Lee S, Choi J, Kim HS, Kim GJ, Lee KH, Park CH, Han J, Yoon D, Park MY, Park RW, Kang HR, Kim JH.","J Am Med Inform Assoc. 2017 Jul 1;24(4):697-708. doi: 10.1093/jamia/ocw168.","Lee S","J Am Med Inform Assoc","2017","2017/01/15","PMC7651894","","10.1093/jamia/ocw168"
"30592861","[Antibiotic-free poultry production based on innovative nutritional programs with the involvement of probiotics]","Fisinin VI, Egorov IA, Laptev GY, Lenkova TN, Nikonov IN, Ilyina LA, Manukyan VA, Grozina AA, Egorova TA, Novikova NI, Yildyrym EA.","Vopr Pitan. 2017;86(6):114-124. doi: 10.24411/0042-8833-2017-00013. Epub 2017 Nov 7.","Fisinin VI","Vopr Pitan","2017","2018/12/29","","","10.24411/0042-8833-2017-00013"
"27811786","Preface: Recent Developments in Taxonomy and Biodiversity of Symbiotic Copepoda (Crustacea)-A Volume in Celebration of the Career of Prof. Il-Hoi Kim","Huys R.","Zootaxa. 2016 Oct 11;4174(1):6-9. doi: 10.11646/zootaxa.4174.1.3.","Huys R","Zootaxa","2016","2016/11/05","","","10.11646/zootaxa.4174.1.3"
"27795326","Role of O2 in the Growth of Rhizobium leguminosarum bv. viciae 3841 on Glucose and Succinate","Wheatley RM, Ramachandran VK, Geddes BA, Perry BJ, Yost CK, Poole PS.","J Bacteriol. 2016 Dec 13;199(1):e00572-16. doi: 10.1128/JB.00572-16. Print 2017 Jan 1.","Wheatley RM","J Bacteriol","2016","2016/11/01","PMC5165102","","10.1128/JB.00572-16"
"27208130","Regulation of Polyhydroxybutyrate Synthesis in the Soil Bacterium Bradyrhizobium diazoefficiens","Quelas JI, Mesa S, Mongiardini EJ, Jendrossek D, Lodeiro AR.","Appl Environ Microbiol. 2016 Jun 30;82(14):4299-4308. doi: 10.1128/AEM.00757-16. Print 2016 Jul 15.","Quelas JI","Appl Environ Microbiol","2016","2016/05/22","PMC4942959","","10.1128/AEM.00757-16"
"26311208","Evidence-based recommendations on storing and handling specimens for analyses of insect microbiota","Hammer TJ, Dickerson JC, Fierer N.","PeerJ. 2015 Aug 18;3:e1190. doi: 10.7717/peerj.1190. eCollection 2015.","Hammer TJ","PeerJ","2015","2015/08/28","PMC4548535","","10.7717/peerj.1190"
"26188205","Genome-wide annotation and characterization of CLAVATA/ESR (CLE) peptide hormones of soybean (Glycine max) and common bean (Phaseolus vulgaris), and their orthologues of Arabidopsis thaliana","Hastwell AH, Gresshoff PM, Ferguson BJ.","J Exp Bot. 2015 Aug;66(17):5271-87. doi: 10.1093/jxb/erv351. Epub 2015 Jul 17.","Hastwell AH","J Exp Bot","2015","2015/07/19","PMC4526924","","10.1093/jxb/erv351"
"29805892","Metagenomic Analysis of Koumiss in Kazakhstan","Kozhakhmetov S, Tynybayeva I, Baikhanova D, Saduakhasova S, Shakhabayeva G, Kushugulova A, Nurgozhin T, Zhumadilov Z.","Cent Asian J Glob Health. 2014 Dec 12;3(Suppl):163. doi: 10.5195/cajgh.2014.163. eCollection 2014.","Kozhakhmetov S","Cent Asian J Glob Health","2014","2018/05/29","PMC5960931","","10.5195/cajgh.2014.163"
"25445310","Discordant phylogenies suggest repeated host shifts in the Fusarium-Euwallacea ambrosia beetle mutualism","O'Donnell K, Sink S, Libeskind-Hadas R, Hulcr J, Kasson MT, Ploetz RC, Konkol JL, Ploetz JN, Carrillo D, Campbell A, Duncan RE, Liyanage PN, Eskalen A, Na F, Geiser DM, Bateman C, Freeman S, Mendel Z, Sharon M, Aoki T, Cossé AA, Rooney AP.","Fungal Genet Biol. 2015 Sep;82:277-90. doi: 10.1016/j.fgb.2014.10.014. Epub 2014 Nov 1.","O'Donnell K","Fungal Genet Biol","2015","2014/12/03","","","10.1016/j.fgb.2014.10.014"
"25174959","Deep sequencing-based comparative transcriptional profiles of Cymbidium hybridum roots in response to mycorrhizal and non-mycorrhizal beneficial fungi","Zhao X, Zhang J, Chen C, Yang J, Zhu H, Liu M, Lv F.","BMC Genomics. 2014 Aug 31;15(1):747. doi: 10.1186/1471-2164-15-747.","Zhao X","BMC Genomics","2014","2014/09/02","PMC4162972","","10.1186/1471-2164-15-747"
"25112373","New subfamilies of major intrinsic proteins in fungi suggest novel transport properties in fungal channels: implications for the host-fungal interactions","Verma RK, Prabh ND, Sankararamakrishnan R.","BMC Evol Biol. 2014 Aug 12;14:173. doi: 10.1186/s12862-014-0173-4.","Verma RK","BMC Evol Biol","2014","2014/08/13","PMC4236510","","10.1186/s12862-014-0173-4"
"24958607","Bradyrhizobium valentinum sp. nov., isolated from effective nodules of Lupinus mariae-josephae, a lupine endemic of basic-lime soils in Eastern Spain","Durán D, Rey L, Navarro A, Busquets A, Imperial J, Ruiz-Argüeso T.","Syst Appl Microbiol. 2014 Jul;37(5):336-41. doi: 10.1016/j.syapm.2014.05.002. Epub 2014 May 22.","Durán D","Syst Appl Microbiol","2014","2014/06/25","","","10.1016/j.syapm.2014.05.002"
"23898917","Disclosure of the differences of Mesorhizobium loti under the free-living and symbiotic conditions by comparative proteome analysis without bacteroid isolation","Tatsukami Y, Nambu M, Morisaka H, Kuroda K, Ueda M.","BMC Microbiol. 2013 Jul 31;13:180. doi: 10.1186/1471-2180-13-180.","Tatsukami Y","BMC Microbiol","2013","2013/08/01","PMC3750425","","10.1186/1471-2180-13-180"
"22936719","The complex NOD-like receptor repertoire of the coral Acropora digitifera includes novel domain combinations","Hamada M, Shoguchi E, Shinzato C, Kawashima T, Miller DJ, Satoh N.","Mol Biol Evol. 2013 Jan;30(1):167-76. doi: 10.1093/molbev/mss213. Epub 2012 Aug 30.","Hamada M","Mol Biol Evol","2013","2012/09/01","","","10.1093/molbev/mss213"
"35491843","Nuclear Magnetic Resonance Metabolomics of Symbioses between Bacterial Vaginosis-Associated Bacteria","Horrocks V, Hind CK, Wand ME, Fady PE, Chan J, Hopkins JC, Houston GL, Tribe RM, Sutton JM, Mason AJ.","mSphere. 2022 May 2:e0016622. doi: 10.1128/msphere.00166-22. Online ahead of print.","Horrocks V","mSphere","2022","2022/05/02","","","10.1128/msphere.00166-22"
"35483149","N limit as a switch node between positive and negative plant-soil feedback: A meta-analysis based on the covariant diagnosis of plant growth and soil factors","Wang HR, Zhang JM, Zhao XY, Feng F.","Ecotoxicol Environ Saf. 2022 Jun 1;237:113557. doi: 10.1016/j.ecoenv.2022.113557. Epub 2022 Apr 25.","Wang HR","Ecotoxicol Environ Saf","2022","2022/04/28","","","10.1016/j.ecoenv.2022.113557"
"35438622","Genetic variation in symbiotic islands of natural variant strains of soybean Bradyrhizobium japonicum and Bradyrhizobium diazoefficiens differing in competitiveness and in the efficiency of nitrogen fixation","Bender FR, Nagamatsu ST, Delamuta JRM, Ribeiro RA, Nogueira MA, Hungria M.","Microb Genom. 2022 Apr;8(4). doi: 10.1099/mgen.0.000795.","Bender FR","Microb Genom","2022","2022/04/19","","","10.1099/mgen.0.000795"
"35334141","Hydrogen sulphide (H(2) S) in the hidden half: Role in root growth, stress signalling and rhizospheric interactions","Mathur P, Roy S, Nasir Khan M, Mukherjee S.","Plant Biol (Stuttg). 2022 Mar 25. doi: 10.1111/plb.13417. Online ahead of print.","Mathur P","Plant Biol (Stuttg)","2022","2022/03/25","","","10.1111/plb.13417"
"35282279","Loss of gut microbial diversity in the cultured, agastric fish, Mexican pike silverside (Chirostoma estor: Atherinopsidae)","Amillano-Cisneros JM, Hernández-Rosas PT, Gomez-Gil B, Navarrete-Ramírez P, Ríos-Durán MG, Martínez-Chávez CC, Johnston-Monje D, Martínez-Palacios CA, Raggi L.","PeerJ. 2022 Mar 7;10:e13052. doi: 10.7717/peerj.13052. eCollection 2022.","Amillano-Cisneros JM","PeerJ","2022","2022/03/14","PMC8908885","","10.7717/peerj.13052"
"35228905","Holothuriophilus trapeziformis Nauck, 1880 (Decapoda: Pinnotheridae) from the Pacific coast of Mexico: taxonomic revision based on integrative taxonomy","Cortés-Carrasco F, Elías-Gutiérrez M, García-Madrigal MDS.","PeerJ. 2022 Feb 23;10:e12774. doi: 10.7717/peerj.12774. eCollection 2022.","Cortés-Carrasco F","PeerJ","2022","2022/03/01","PMC8881913","","10.7717/peerj.12774"
"34979929","Endophytic fungus Pseudodidymocyrtis lobariellae KL27 promotes taxol biosynthesis and accumulation in Taxus chinensis","Cao X, Xu L, Wang J, Dong M, Xu C, Kai G, Wan W, Jiang J.","BMC Plant Biol. 2022 Jan 3;22(1):12. doi: 10.1186/s12870-021-03396-6.","Cao X","BMC Plant Biol","2022","2022/01/04","PMC8722197","","10.1186/s12870-021-03396-6"
"34740329","The role of genetic diversity and arbuscular mycorrhizal fungal diversity in population recovery of the semi-natural grassland plant species Succisa pratensis","Van Geel M, Aavik T, Ceulemans T, Träger S, Mergeay J, Peeters G, van Acker K, Zobel M, Koorem K, Honnay O.","BMC Ecol Evol. 2021 Nov 5;21(1):200. doi: 10.1186/s12862-021-01928-0.","Van Geel M","BMC Ecol Evol","2021","2021/11/06","PMC8570031","","10.1186/s12862-021-01928-0"
"34731216","Effects of growth promoting microorganisms on tomato seedlings growing in different media conditions","Pokluda R, Ragasová L, Jurica M, Kalisz A, Komorowska M, Niemiec M, Sekara A.","PLoS One. 2021 Nov 3;16(11):e0259380. doi: 10.1371/journal.pone.0259380. eCollection 2021.","Pokluda R","PLoS One","2021","2021/11/03","PMC8565787","","10.1371/journal.pone.0259380"
"34479412","Water-Soluble Humic Materials Modulating Metabolism and Triggering Stress Defense in Sinorhizobium fredii","Qiu X, Gao T, Yang J, Wang E, Liu L, Yuan H.","Microbiol Spectr. 2021 Sep 3;9(1):e0029321. doi: 10.1128/Spectrum.00293-21. Epub 2021 Aug 25.","Qiu X","Microbiol Spectr","2021","2021/09/04","PMC8552645","","10.1128/Spectrum.00293-21"
"33897648","Blastocystis Colonization Alters the Gut Microbiome and, in Some Cases, Promotes Faster Recovery From Induced Colitis","Billy V, Lhotská Z, Jirků M, Kadlecová O, Frgelecová L, Parfrey LW, Pomajbíková KJ.","Front Microbiol. 2021 Apr 7;12:641483. doi: 10.3389/fmicb.2021.641483. eCollection 2021.","Billy V","Front Microbiol","2021","2021/04/26","PMC8058373","","10.3389/fmicb.2021.641483"
"33602335","Flexibility and resilience of great tit (Parus major) gut microbiomes to changing diets","Bodawatta KH, Freiberga I, Puzejova K, Sam K, Poulsen M, Jønsson KA.","Anim Microbiome. 2021 Feb 18;3(1):20. doi: 10.1186/s42523-021-00076-6.","Bodawatta KH","Anim Microbiome","2021","2021/02/19","PMC7893775","","10.1186/s42523-021-00076-6"
"33429236","Assessment of the performance of an anoxic-aerobic microalgal-bacterial system treating digestate","Torres-Franco AF, Zuluaga M, Hernández-Roldán D, Leroy-Freitas D, Sepúlveda-Muñoz CA, Blanco S, Mota CR, Muñoz R.","Chemosphere. 2021 May;270:129437. doi: 10.1016/j.chemosphere.2020.129437. Epub 2020 Dec 29.","Torres-Franco AF","Chemosphere","2021","2021/01/11","","","10.1016/j.chemosphere.2020.129437"
"33072048","Complete Genome Sequence of Enterobacter roggenkampii ED5, a Nitrogen Fixing Plant Growth Promoting Endophytic Bacterium With Biocontrol and Stress Tolerance Properties, Isolated From Sugarcane Root","Guo DJ, Singh RK, Singh P, Li DP, Sharma A, Xing YX, Song XP, Yang LT, Li YR.","Front Microbiol. 2020 Sep 22;11:580081. doi: 10.3389/fmicb.2020.580081. eCollection 2020.","Guo DJ","Front Microbiol","2020","2020/10/19","PMC7536287","","10.3389/fmicb.2020.580081"
"32993486","A comparative genomics study of neuropeptide genes in the cnidarian subclasses Hexacorallia and Ceriantharia","Koch TL, Grimmelikhuijzen CJP.","BMC Genomics. 2020 Sep 29;21(1):666. doi: 10.1186/s12864-020-06945-9.","Koch TL","BMC Genomics","2020","2020/09/30","PMC7523074","","10.1186/s12864-020-06945-9"
"32956757","Water extract of Armillaria mellea (Vahl) P. Kumm. Alleviates the depression-like behaviors in acute- and chronic mild stress-induced rodent models via anti-inflammatory action","Lin YE, Wang HL, Lu KH, Huang YJ, Panyod S, Liu WT, Yang SH, Chen MH, Lu YS, Sheen LY.","J Ethnopharmacol. 2021 Jan 30;265:113395. doi: 10.1016/j.jep.2020.113395. Epub 2020 Sep 19.","Lin YE","J Ethnopharmacol","2021","2020/09/21","","","10.1016/j.jep.2020.113395"
"32846963","Effects of Lentil Genotype on the Colonization of Beneficial Trichoderma Species and Biocontrol of Aphanomyces Root Rot","Bazghaleh N, Prashar P, Woo S, Vandenberg A.","Microorganisms. 2020 Aug 24;8(9):1290. doi: 10.3390/microorganisms8091290.","Bazghaleh N","Microorganisms","2020","2020/08/28","PMC7564536","","10.3390/microorganisms8091290"
"32788407","Microbial Strategies for Survival in the Glass Sponge Vazella pourtalesii","Bayer K, Busch K, Kenchington E, Beazley L, Franzenburg S, Michels J, Hentschel U, Slaby BM.","mSystems. 2020 Aug 11;5(4):e00473-20. doi: 10.1128/mSystems.00473-20.","Bayer K","mSystems","2020","2020/08/14","PMC7426153","","10.1128/mSystems.00473-20"
"31864285","The transcriptome of the rumen ciliate Entodinium caudatum reveals some of its metabolic features","Wang L, Abu-Doleh A, Plank J, Catalyurek UV, Firkins JL, Yu Z.","BMC Genomics. 2019 Dec 21;20(1):1008. doi: 10.1186/s12864-019-6382-x.","Wang L","BMC Genomics","2019","2019/12/23","PMC6925433","","10.1186/s12864-019-6382-x"
"31127515","Tire waste management system in Cyprus in the framework of circular economy strategy","Symeonides D, Loizia P, Zorpas AA.","Environ Sci Pollut Res Int. 2019 Dec;26(35):35445-35460. doi: 10.1007/s11356-019-05131-z. Epub 2019 May 24.","Symeonides D","Environ Sci Pollut Res Int","2019","2019/05/26","","","10.1007/s11356-019-05131-z"
"31086829","Life at Home and on the Roam: Genomic Adaptions Reflect the Dual Lifestyle of an Intracellular, Facultative Symbiont","Burgsdorf I, Handley KM, Bar-Shalom R, Erwin PM, Steindler L.","mSystems. 2019 May 7;4(4):e00057-19. doi: 10.1128/mSystems.00057-19. eCollection 2019 Jul-Aug.","Burgsdorf I","mSystems","2019","2019/05/16","PMC6506613","","10.1128/mSystems.00057-19"
"30254121","The Cost of Metabolic Interactions in Symbioses between Insects and Bacteria with Reduced Genomes","Ankrah NYD, Chouaia B, Douglas AE.","mBio. 2018 Sep 25;9(5):e01433-18. doi: 10.1128/mBio.01433-18.","Ankrah NYD","mBio","2018","2018/09/27","PMC6156193","","10.1128/mBio.01433-18"
"29238356","Arbuscular Mycorrhizal Fungus Enhances Lateral Root Formation in Poncirus trifoliata (L.) as Revealed by RNA-Seq Analysis","Chen W, Li J, Zhu H, Xu P, Chen J, Yao Q.","Front Plant Sci. 2017 Nov 29;8:2039. doi: 10.3389/fpls.2017.02039. eCollection 2017.","Chen W","Front Plant Sci","2017","2017/12/15","PMC5713035","","10.3389/fpls.2017.02039"
"28710265","Francisella-Like Endosymbionts and Rickettsia Species in Local and Imported Hyalomma Ticks","Azagi T, Klement E, Perlman G, Lustig Y, Mumcuoglu KY, Apanaskevich DA, Gottlieb Y.","Appl Environ Microbiol. 2017 Aug 31;83(18):e01302-17. doi: 10.1128/AEM.01302-17. Print 2017 Sep 15.","Azagi T","Appl Environ Microbiol","2017","2017/07/16","PMC5583492","","10.1128/AEM.01302-17"
"28693550","Evidence of indirect symbiont conferred protection against the predatory lady beetle Harmonia axyridis in the pea aphid","Kovacs JL, Wolf C, Voisin D, Wolf S.","BMC Ecol. 2017 Jul 11;17(1):26. doi: 10.1186/s12898-017-0136-x.","Kovacs JL","BMC Ecol","2017","2017/07/12","PMC5504669","","10.1186/s12898-017-0136-x"
"28419173","Sponge symbioses between Xestospongia deweerdtae and Plakortis spp. are not motivated by shared chemical defense against predators","Marty MJ, Vicente J, Oyler BL, Place A, Hill RT.","PLoS One. 2017 Apr 18;12(4):e0174816. doi: 10.1371/journal.pone.0174816. eCollection 2017.","Marty MJ","PLoS One","2017","2017/04/19","PMC5395162","","10.1371/journal.pone.0174816"
"28242415","Analysis of nodule senescence in pea (Pisum sativum L.) using laser microdissection, real-time PCR, and ACC immunolocalization","Serova TA, Tikhonovich IA, Tsyganov VE.","J Plant Physiol. 2017 May;212:29-44. doi: 10.1016/j.jplph.2017.01.012. Epub 2017 Feb 17.","Serova TA","J Plant Physiol","2017","2017/03/01","","","10.1016/j.jplph.2017.01.012"
"28028548","Spatial Molecular Architecture of the Microbial Community of a Peltigera Lichen","Garg N, Zeng Y, Edlund A, Melnik AV, Sanchez LM, Mohimani H, Gurevich A, Miao V, Schiffler S, Lim YW, Luzzatto-Knaan T, Cai S, Rohwer F, Pevzner PA, Cichewicz RH, Alexandrov T, Dorrestein PC.","mSystems. 2016 Dec 20;1(6):e00139-16. doi: 10.1128/mSystems.00139-16. eCollection 2016 Nov-Dec.","Garg N","mSystems","2016","2016/12/29","PMC5183598","","10.1128/mSystems.00139-16"
"27694238","Phylogenetic Evidence for Ancient and Persistent Environmental Symbiont Reacquisition in Largidae (Hemiptera: Heteroptera)","Gordon ER, McFrederick Q, Weirauch C.","Appl Environ Microbiol. 2016 Nov 21;82(24):7123-7133. doi: 10.1128/AEM.02114-16. Print 2016 Dec 15.","Gordon ER","Appl Environ Microbiol","2016","2016/10/04","PMC5118923","","10.1128/AEM.02114-16"
"27118585","Molecular Dissection of Xyloglucan Recognition in a Prominent Human Gut Symbiont","Tauzin AS, Kwiatkowski KJ, Orlovsky NI, Smith CJ, Creagh AL, Haynes CA, Wawrzak Z, Brumer H, Koropatkin NM.","mBio. 2016 Apr 26;7(2):e02134-15. doi: 10.1128/mBio.02134-15.","Tauzin AS","mBio","2016","2016/04/28","PMC4850273","","10.1128/mBio.02134-15"
"26710320","Spatial Patterns in the Distribution, Diversity and Abundance of Benthic Foraminifera around Moorea (Society Archipelago, French Polynesia)","Fajemila OT, Langer MR, Lipps JH.","PLoS One. 2015 Dec 28;10(12):e0145752. doi: 10.1371/journal.pone.0145752. eCollection 2015.","Fajemila OT","PLoS One","2015","2015/12/29","PMC4692423","","10.1371/journal.pone.0145752"
"24137737","A journey into the wild of the cnidarian model system Aiptasia and its symbionts","Voolstra CR.","Mol Ecol. 2013 Sep;22(17):4366-8. doi: 10.1111/mec.12464.","Voolstra CR","Mol Ecol","2013","2013/10/19","","","10.1111/mec.12464"
"23609130","Diversity of endosymbiotic Nostoc in Gunnera magellanica from Tierra del Fuego, Chile [corrected]","Fernández-Martínez MA, de Los Ríos A, Sancho LG, Pérez-Ortega S.","Microb Ecol. 2013 Aug;66(2):335-50. doi: 10.1007/s00248-013-0223-2. Epub 2013 Apr 23.","Fernández-Martínez MA","Microb Ecol","2013","2013/04/24","","","10.1007/s00248-013-0223-2"
"35083203","Optimization of a Two-Species Microbial Consortium for Improved Mcl-PHA Production From Glucose-Xylose Mixtures","Zhu Y, Ai M, Jia X.","Front Bioeng Biotechnol. 2022 Jan 10;9:794331. doi: 10.3389/fbioe.2021.794331. eCollection 2021.","Zhu Y","Front Bioeng Biotechnol","2022","2022/01/27","PMC8784772","","10.3389/fbioe.2021.794331"
"34933456","Horizontal-Acquisition of a Promiscuous Peptidoglycan-Recycling Enzyme Enables Aphids To Influence Symbiont Cell Wall Metabolism","Smith TE, Lee M, Person MD, Hesek D, Mobashery S, Moran NA.","mBio. 2021 Dec 21;12(6):e0263621. doi: 10.1128/mBio.02636-21. Epub 2021 Dec 21.","Smith TE","mBio","2021","2021/12/22","PMC8689515","","10.1128/mBio.02636-21"
"34931906","'Candidatus Liberibacter asiaticus'-Encoded BCP Peroxiredoxin Suppresses Lipopolysaccharide-Mediated Defense Signaling and Nitrosative Stress In Planta","Jain M, Cai L, Black I, Azadi P, Carlson RW, Jones KM, Gabriel DW.","Mol Plant Microbe Interact. 2022 Mar;35(3):257-273. doi: 10.1094/MPMI-09-21-0230-R. Epub 2022 Mar 10.","Jain M","Mol Plant Microbe Interact","2022","2021/12/21","","","10.1094/MPMI-09-21-0230-R"
"34868178","Arbuscular Mycorrhizal Fungus Alters Root System Architecture in Camellia sinensis L. as Revealed by RNA-Seq Analysis","Chen W, Ye T, Sun Q, Niu T, Zhang J.","Front Plant Sci. 2021 Nov 12;12:777357. doi: 10.3389/fpls.2021.777357. eCollection 2021.","Chen W","Front Plant Sci","2021","2021/12/06","PMC8636117","","10.3389/fpls.2021.777357"
"34728194","Changes in physiological performance and protein expression in the larvae of the coral Pocillopora damicornis and their symbionts in response to elevated temperature and acidification","Sun Y, Jiang L, Gong S, Diaz-Pulido G, Yuan X, Tong H, Huang L, Zhou G, Zhang Y, Huang H.","Sci Total Environ. 2022 Feb 10;807(Pt 2):151251. doi: 10.1016/j.scitotenv.2021.151251. Epub 2021 Oct 30.","Sun Y","Sci Total Environ","2022","2021/11/03","","","10.1016/j.scitotenv.2021.151251"
"34451777","Effect of Cryopreservation on Proteins from the Ubiquitous Marine Dinoflagellate Breviolum sp. (Family Symbiodiniaceae)","Li HH, Lu JL, Lo HE, Tsai S, Lin C.","Plants (Basel). 2021 Aug 21;10(8):1731. doi: 10.3390/plants10081731.","Li HH","Plants (Basel)","2021","2021/08/28","PMC8401993","","10.3390/plants10081731"
"34287008","Host-Like Conditions Are Required for T6SS-Mediated Competition among Vibrio fischeri Light Organ Symbionts","Speare L, Woo M, Bultman KM, Mandel MJ, Wollenberg MS, Septer AN.","mSphere. 2021 Aug 25;6(4):e0128820. doi: 10.1128/mSphere.01288-20. Epub 2021 Jul 21.","Speare L","mSphere","2021","2021/07/21","PMC8386388","","10.1128/mSphere.01288-20"
