PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35246797","Obstructive Sleep Apnea and Hypertension: Updates to a Critical Relationship","Brown J, Yazdi F, Jodari-Karimi M, Owen JG, Reisin E.","Curr Hypertens Rep. 2022 Mar 5:1-12. doi: 10.1007/s11906-022-01181-w. Online ahead of print.","Brown J","Curr Hypertens Rep","2022","2022/03/05","PMC8897114","","10.1007/s11906-022-01181-w"
"27129691","Gut microbiome and kidney disease: a bidirectional relationship","Al Khodor S, Shatat IF.","Pediatr Nephrol. 2017 Jun;32(6):921-931. doi: 10.1007/s00467-016-3392-7. Epub 2016 Apr 29.","Al Khodor S","Pediatr Nephrol","2017","2016/05/01","PMC5399049","","10.1007/s00467-016-3392-7"
"32701381","Gut microbes in pediatric ALL survivorship","Sly LM.","Pediatr Hematol Oncol. 2020 Sep;37(6):451-454. doi: 10.1080/08880018.2020.1793850. Epub 2020 Jul 23.","Sly LM","Pediatr Hematol Oncol","2020","2020/07/24","","","10.1080/08880018.2020.1793850"
"35378966","Disorders of gut microbiota in children with Tetralogy of Fallot","Liu X, Lu S, Shao Y, Zhang D, Tu J, Chen J.","Transl Pediatr. 2022 Mar;11(3):385-395. doi: 10.21037/tp-22-33.","Liu X","Transl Pediatr","2022","2022/04/05","PMC8976677","","10.21037/tp-22-33"
"25692344","The immunity-diet-microbiota axis in the development of metabolic syndrome","Brandsma E, Houben T, Fu J, Shiri-Sverdlov R, Hofker MH.","Curr Opin Lipidol. 2015 Apr;26(2):73-81. doi: 10.1097/MOL.0000000000000154.","Brandsma E","Curr Opin Lipidol","2015","2015/02/19","","","10.1097/MOL.0000000000000154"
"35090382","Fabry disease - a multisystemic disease with gastrointestinal manifestations","Lenders M, Brand E.","Gut Microbes. 2022 Jan-Dec;14(1):2027852. doi: 10.1080/19490976.2022.2027852.","Lenders M","Gut Microbes","2022","2022/01/29","PMC8803088","","10.1080/19490976.2022.2027852"
"35122992","Can Resveratrol Supplementation Reduce Uremic Toxin Plasma Levels From the Gut Microbiota in Nondialyzed Patients With Chronic Kidney Disease?","Alvarenga L, Cardozo LFMF, Leal VO, Kemp JA, Saldanha JF, Ribeiro-Alves M, Meireles T, Nakao LS, Mafra D.","J Ren Nutr. 2022 Feb 3:S1051-2276(22)00010-3. doi: 10.1053/j.jrn.2022.01.010. Online ahead of print.","Alvarenga L","J Ren Nutr","2022","2022/02/05","","","10.1053/j.jrn.2022.01.010"
"33127878","Age-related cerebral small vessel disease and inflammaging","Li T, Huang Y, Cai W, Chen X, Men X, Lu T, Wu A, Lu Z.","Cell Death Dis. 2020 Oct 30;11(10):932. doi: 10.1038/s41419-020-03137-x.","Li T","Cell Death Dis","2020","2020/10/31","PMC7603301","","10.1038/s41419-020-03137-x"
"33379162","Is Gut Microbiota Dysbiosis a Predictor of Increased Susceptibility to Poor Outcome of COVID-19 Patients? An Update","Ferreira C, Viana SD, Reis F.","Microorganisms. 2020 Dec 28;9(1):53. doi: 10.3390/microorganisms9010053.","Ferreira C","Microorganisms","2020","2020/12/31","PMC7824665","","10.3390/microorganisms9010053"
"31936113","Impact of Nutrition on Pulmonary Arterial Hypertension","Callejo M, Barberá JA, Duarte J, Perez-Vizcaino F.","Nutrients. 2020 Jan 7;12(1):169. doi: 10.3390/nu12010169.","Callejo M","Nutrients","2020","2020/01/16","PMC7019983","","10.3390/nu12010169"
"35143331","Alcohol-Associated Tissue Injury: Current Views on Pathophysiological Mechanisms","Simon L, Souza-Smith FM, Molina PE.","Annu Rev Physiol. 2022 Feb 10;84:87-112. doi: 10.1146/annurev-physiol-060821-014008.","Simon L","Annu Rev Physiol","2022","2022/02/10","","","10.1146/annurev-physiol-060821-014008"
"28674682","The Microbiome and Blood Pressure: Can Microbes Regulate Our Blood Pressure?","Al Khodor S, Reichert B, Shatat IF.","Front Pediatr. 2017 Jun 19;5:138. doi: 10.3389/fped.2017.00138. eCollection 2017.","Al Khodor S","Front Pediatr","2017","2017/07/05","PMC5474689","","10.3389/fped.2017.00138"
"23325079","The intestinal microbiota, a leaky gut, and abnormal immunity in kidney disease","Anders HJ, Andersen K, Stecher B.","Kidney Int. 2013 Jun;83(6):1010-6. doi: 10.1038/ki.2012.440. Epub 2013 Jan 16.","Anders HJ","Kidney Int","2013","2013/01/18","","","10.1038/ki.2012.440"
"31889008","Short-Chain Fatty Acids Improve Poststroke Recovery via Immunological Mechanisms","Sadler R, Cramer JV, Heindl S, Kostidis S, Betz D, Zuurbier KR, Northoff BH, Heijink M, Goldberg MP, Plautz EJ, Roth S, Malik R, Dichgans M, Holdt LM, Benakis C, Giera M, Stowe AM, Liesz A.","J Neurosci. 2020 Jan 29;40(5):1162-1173. doi: 10.1523/JNEUROSCI.1359-19.2019. Epub 2019 Dec 30.","Sadler R","J Neurosci","2020","2020/01/01","PMC6989004","","10.1523/JNEUROSCI.1359-19.2019"
"25840582","Oral Infections, Metabolic Inflammation, Genetics, and Cardiometabolic Diseases","Janket SJ, Javaheri H, Ackerson LK, Ayilavarapu S, Meurman JH.","J Dent Res. 2015 Sep;94(9 Suppl):119S-27S. doi: 10.1177/0022034515580795. Epub 2015 Apr 3.","Janket SJ","J Dent Res","2015","2015/04/05","","","10.1177/0022034515580795"
"35087883","Immune Mechanisms of Plaque Instability","Gerhardt T, Haghikia A, Stapmanns P, Leistner DM.","Front Cardiovasc Med. 2022 Jan 11;8:797046. doi: 10.3389/fcvm.2021.797046. eCollection 2021.","Gerhardt T","Front Cardiovasc Med","2022","2022/01/28","PMC8787133","","10.3389/fcvm.2021.797046"
"33563307","Diesel exhaust particles alter the profile and function of the gut microbiota upon subchronic oral administration in mice","van den Brule S, Rappe M, Ambroise J, Bouzin C, Dessy C, Paquot A, Muccioli GG, Lison D.","Part Fibre Toxicol. 2021 Feb 9;18(1):7. doi: 10.1186/s12989-021-00400-7.","van den Brule S","Part Fibre Toxicol","2021","2021/02/10","PMC7871568","","10.1186/s12989-021-00400-7"
"28597403","Resistant Hypertension: Mechanisms and Treatment","Hwang AY, Dietrich E, Pepine CJ, Smith SM.","Curr Hypertens Rep. 2017 Jul;19(7):56. doi: 10.1007/s11906-017-0754-x.","Hwang AY","Curr Hypertens Rep","2017","2017/06/10","","","10.1007/s11906-017-0754-x"
"33823861","The dysbiosis signature of Fusobacterium nucleatum in colorectal cancer-cause or consequences? A systematic review","Ranjbar M, Salehi R, Haghjooy Javanmard S, Rafiee L, Faraji H, Jafarpor S, Ferns GA, Ghayour-Mobarhan M, Manian M, Nedaeinia R.","Cancer Cell Int. 2021 Apr 6;21(1):194. doi: 10.1186/s12935-021-01886-z.","Ranjbar M","Cancer Cell Int","2021","2021/04/07","PMC8025348","","10.1186/s12935-021-01886-z"
"31234533","Effects of Fish n-3 PUFAs on Intestinal Microbiota and Immune System","Parolini C.","Mar Drugs. 2019 Jun 22;17(6):374. doi: 10.3390/md17060374.","Parolini C","Mar Drugs","2019","2019/06/26","PMC6627897","","10.3390/md17060374"
"32244932","Modelling the Impact of Chronic Cigarette Smoke Exposure in Obese Mice: Metabolic, Pulmonary, Intestinal, and Cardiac Issues","Dubois-Deruy E, Rémy G, Alard J, Kervoaze G, Chwastyniak M, Baron M, Beury D, Siegwald L, Caboche S, Hot D, Gosset P, Grangette C, Pinet F, Wolowczuk I, Pichavant M.","Nutrients. 2020 Mar 20;12(3):827. doi: 10.3390/nu12030827.","Dubois-Deruy E","Nutrients","2020","2020/04/05","PMC7175208","","10.3390/nu12030827"
"33668518","Exploring the Potential Role of the Gut Microbiome in Chemotherapy-Induced Neurocognitive Disorders and Cardiovascular Toxicity","Ciernikova S, Mego M, Chovanec M.","Cancers (Basel). 2021 Feb 13;13(4):782. doi: 10.3390/cancers13040782.","Ciernikova S","Cancers (Basel)","2021","2021/03/06","PMC7918783","","10.3390/cancers13040782"
"27757226","The microbiota and chronic kidney diseases: a double-edged sword","Felizardo RJ, Castoldi A, Andrade-Oliveira V, Câmara NO.","Clin Transl Immunology. 2016 Jun 10;5(6):e86. doi: 10.1038/cti.2016.36. eCollection 2016 Jun.","Felizardo RJ","Clin Transl Immunology","2016","2016/10/21","PMC5067952","","10.1038/cti.2016.36"
"32317013","Brain-heart interaction after acute ischemic stroke","Battaglini D, Robba C, Lopes da Silva A, Dos Santos Samary C, Leme Silva P, Dal Pizzol F, Pelosi P, Rocco PRM.","Crit Care. 2020 Apr 21;24(1):163. doi: 10.1186/s13054-020-02885-8.","Battaglini D","Crit Care","2020","2020/04/23","PMC7175494","","10.1186/s13054-020-02885-8"
"35066820","Potentially Probiotic Limosilactobacillus fermentum Fruit-Derived Strains Alleviate Cardiometabolic Disorders and Gut Microbiota Impairment in Male Rats Fed a High-Fat Diet","de Araújo Henriques Ferreira G, Magnani M, Cabral L, Brandão LR, Noronha MF, de Campos Cruz J, de Souza EL, de Brito Alves JL.","Probiotics Antimicrob Proteins. 2022 Apr;14(2):349-359. doi: 10.1007/s12602-021-09889-y. Epub 2022 Jan 23.","de Araújo Henriques Ferreira G","Probiotics Antimicrob Proteins","2022","2022/01/23","","","10.1007/s12602-021-09889-y"
"32260440","Milk Polar Lipids: Underappreciated Lipids with Emerging Health Benefits","Anto L, Warykas SW, Torres-Gonzalez M, Blesso CN.","Nutrients. 2020 Apr 4;12(4):1001. doi: 10.3390/nu12041001.","Anto L","Nutrients","2020","2020/04/09","PMC7230917","","10.3390/nu12041001"
"34438804","Owning a Pet Is Associated with Changes in the Composition of Gut Microbiota and Could Influence the Risk of Metabolic Disorders in Humans","Arenas-Montes J, Perez-Martinez P, Vals-Delgado C, Romero-Cabrera JL, Cardelo MP, Leon-Acuña A, Quintana-Navarro GM, Alcala-Diaz JF, Lopez-Miranda J, Camargo A, Perez-Jimenez F.","Animals (Basel). 2021 Aug 9;11(8):2347. doi: 10.3390/ani11082347.","Arenas-Montes J","Animals (Basel)","2021","2021/08/27","PMC8388619","","10.3390/ani11082347"
"30474051","Dietary Polysaccharides in the Amelioration of Gut Microbiome Dysbiosis and Metabolic Diseases","Ahmadi S, Mainali R, Nagpal R, Sheikh-Zeinoddin M, Soleimanian-Zad S, Wang S, Deep G, Kumar Mishra S, Yadav H.","Obes Control Ther. 2017;4(3):10.15226/2374-8354/4/2/00140. doi: 10.15226/2374-8354/4/2/00140. Epub 2017 Dec 18.","Ahmadi S","Obes Control Ther","2017","2018/11/27","PMC6249025","NIHMS991536","10.15226/2374-8354/4/2/00140"
"31961431","Short-chain fatty acids accompanying changes in the gut microbiome contribute to the development of hypertension in patients with preeclampsia","Chang Y, Chen Y, Zhou Q, Wang C, Chen L, Di W, Zhang Y.","Clin Sci (Lond). 2020 Jan 31;134(2):289-302. doi: 10.1042/CS20191253.","Chang Y","Clin Sci (Lond)","2020","2020/01/22","","","10.1042/CS20191253"
"34150830","Selenium in Human Health and Gut Microflora: Bioavailability of Selenocompounds and Relationship With Diseases","Ferreira RLU, Sena-Evangelista KCM, de Azevedo EP, Pinheiro FI, Cobucci RN, Pedrosa LFC.","Front Nutr. 2021 Jun 4;8:685317. doi: 10.3389/fnut.2021.685317. eCollection 2021.","Ferreira RLU","Front Nutr","2021","2021/06/21","PMC8211732","","10.3389/fnut.2021.685317"
"32466434","The Influence of Supplementation of Anthocyanins on Obesity-Associated Comorbidities: A Concise Review","Sivamaruthi BS, Kesika P, Chaiyasut C.","Foods. 2020 May 26;9(6):687. doi: 10.3390/foods9060687.","Sivamaruthi BS","Foods","2020","2020/05/30","PMC7353506","","10.3390/foods9060687"
"34692262","Hypothalamic miR-204 Induces Alteration of Heart Electrophysiology and Neurogenic Hypertension by Regulating the Sympathetic Nerve Activity: Potential Role of Microbiota","Kassan A, Ait-Aissa K, Kassan M.","Cureus. 2021 Oct 14;13(10):e18783. doi: 10.7759/cureus.18783. eCollection 2021 Oct.","Kassan A","Cureus","2021","2021/10/25","PMC8523185","","10.7759/cureus.18783"
"33562763","Preventing Developmental Origins of Cardiovascular Disease: Hydrogen Sulfide as a Potential Target?","Hsu CN, Tain YL.","Antioxidants (Basel). 2021 Feb 5;10(2):247. doi: 10.3390/antiox10020247.","Hsu CN","Antioxidants (Basel)","2021","2021/02/10","PMC7914659","","10.3390/antiox10020247"
"31654639","The spinal cord-gut-immune axis as a master regulator of health and neurological function after spinal cord injury","Kigerl KA, Zane K, Adams K, Sullivan MB, Popovich PG.","Exp Neurol. 2020 Jan;323:113085. doi: 10.1016/j.expneurol.2019.113085. Epub 2019 Oct 22.","Kigerl KA","Exp Neurol","2020","2019/10/27","PMC6918675","NIHMS1542310","10.1016/j.expneurol.2019.113085"
"33285228","Berberine improves colitis by triggering AhR activation by microbial tryptophan catabolites","Jing W, Dong S, Luo X, Liu J, Wei B, Du W, Yang L, Luo H, Wang Y, Wang S, Lu H.","Pharmacol Res. 2021 Feb;164:105358. doi: 10.1016/j.phrs.2020.105358. Epub 2020 Dec 4.","Jing W","Pharmacol Res","2021","2020/12/07","","","10.1016/j.phrs.2020.105358"
"33818349","Effects of betaine on non-alcoholic liver disease","Chen W, Xu M, Xu M, Wang Y, Zou Q, Xie S, Wang L.","Nutr Res Rev. 2021 Apr 5:1-11. doi: 10.1017/S0954422421000056. Online ahead of print.","Chen W","Nutr Res Rev","2021","2021/04/05","","","10.1017/S0954422421000056"
"32275895","Consumption of non-nutritive sweeteners during pregnancy","Palatnik A, Moosreiner A, Olivier-Van Stichelen S.","Am J Obstet Gynecol. 2020 Aug;223(2):211-218. doi: 10.1016/j.ajog.2020.03.034. Epub 2020 Apr 8.","Palatnik A","Am J Obstet Gynecol","2020","2020/04/11","","","10.1016/j.ajog.2020.03.034"
"35295260","Dietary α-Linolenic Acid-Rich Flaxseed Oil Ameliorates High-Fat Diet-Induced Atherosclerosis via Gut Microbiota-Inflammation-Artery Axis in ApoE (-/-) Mice","Li Y, Yu Z, Liu Y, Wang T, Liu Y, Bai Z, Ren Y, Ma H, Bao T, Lu H, Wang R, Yang L, Yan N, Yan R, Jia S, Zhang X, Wang H.","Front Cardiovasc Med. 2022 Feb 28;9:830781. doi: 10.3389/fcvm.2022.830781. eCollection 2022.","Li Y","Front Cardiovasc Med","2022","2022/03/17","PMC8918482","","10.3389/fcvm.2022.830781"
"30150716","Regional variation limits applications of healthy gut microbiome reference ranges and disease models","He Y, Wu W, Zheng HM, Li P, McDonald D, Sheng HF, Chen MX, Chen ZH, Ji GY, Zheng ZD, Mujagond P, Chen XJ, Rong ZH, Chen P, Lyu LY, Wang X, Wu CB, Yu N, Xu YJ, Yin J, Raes J, Knight R, Ma WJ, Zhou HW.","Nat Med. 2018 Oct;24(10):1532-1535. doi: 10.1038/s41591-018-0164-x. Epub 2018 Aug 27.","He Y","Nat Med","2018","2018/08/29","","","10.1038/s41591-018-0164-x"
"35400331","Oral Mucosal in Vitro Cell Culture Model to Study the Effect of Fructilactobacillus Phage on the Interplay between Food Components and Oral Microbiota","Ghadimi D, Ebsen M, Röcken C, Fölster-Holst R, Groessner-Schreiber B, Dörfer C, Bockelmann W.","Endocr Metab Immune Disord Drug Targets. 2022 Apr 8. doi: 10.2174/1871530322666220408215101. Online ahead of print.","Ghadimi D","Endocr Metab Immune Disord Drug Targets","2022","2022/04/11","","","10.2174/1871530322666220408215101"
"33787322","Glycoursodeoxycholic Acid Ameliorates Atherosclerosis and Alters Gut Microbiota in Apolipoprotein E-Deficient Mice","Huang K, Liu C, Peng M, Su Q, Liu R, Guo Z, Chen S, Li Z, Chang G.","J Am Heart Assoc. 2021 Apr 6;10(7):e019820. doi: 10.1161/JAHA.120.019820. Epub 2021 Mar 31.","Huang K","J Am Heart Assoc","2021","2021/03/31","PMC8174342","","10.1161/JAHA.120.019820"
"35359866","Inhibition of Microbiota-dependent Trimethylamine N-Oxide Production Ameliorates High Salt Diet-Induced Sympathetic Excitation and Hypertension in Rats by Attenuating Central Neuroinflammation and Oxidative Stress","Liu G, Cheng J, Zhang T, Shao Y, Chen X, Han L, Zhou R, Wu B.","Front Pharmacol. 2022 Mar 10;13:856914. doi: 10.3389/fphar.2022.856914. eCollection 2022.","Liu G","Front Pharmacol","2022","2022/04/01","PMC8961329","","10.3389/fphar.2022.856914"
"31956606","Re-initiation of Oral Food Intake Following Enteral Nutrition Alters Oral and Gut Microbiota Communities","Katagiri S, Shiba T, Tohara H, Yamaguchi K, Hara K, Nakagawa K, Komatsu K, Watanabe K, Ohsugi Y, Maekawa S, Iwata T.","Front Cell Infect Microbiol. 2019 Dec 20;9:434. doi: 10.3389/fcimb.2019.00434. eCollection 2019.","Katagiri S","Front Cell Infect Microbiol","2019","2020/01/21","PMC6951430","","10.3389/fcimb.2019.00434"
"31923755","Kefir ameliorates hypertension via gut-brain mechanisms in spontaneously hypertensive rats","de Almeida Silva M, Mowry FE, Peaden SC, Andrade TU, Biancardi VC.","J Nutr Biochem. 2020 Mar;77:108318. doi: 10.1016/j.jnutbio.2019.108318. Epub 2019 Dec 12.","de Almeida Silva M","J Nutr Biochem","2020","2020/01/11","","","10.1016/j.jnutbio.2019.108318"
"34444866","Plasma Imidazole Propionate Is Positively Correlated with Blood Pressure in Overweight and Obese Humans","van Son J, Serlie MJ, Ståhlman M, Bäckhed F, Nieuwdorp M, Aron-Wisnewsky J.","Nutrients. 2021 Aug 6;13(8):2706. doi: 10.3390/nu13082706.","van Son J","Nutrients","2021","2021/08/27","PMC8399073","","10.3390/nu13082706"
"34595722","Substitution of Sugar-Sweetened Beverages for Other Beverages: Can It Be the Next Step Towards Healthy Aging?","Ertuglu LA, Afsar B, Yildiz AB, Demiray A, Ortiz A, Covic A, Kanbay M.","Curr Nutr Rep. 2021 Dec;10(4):399-412. doi: 10.1007/s13668-021-00372-2. Epub 2021 Sep 30.","Ertuglu LA","Curr Nutr Rep","2021","2021/10/01","","","10.1007/s13668-021-00372-2"
"32747015","RNASeq analysis reveals upregulation of complement C3 in the offspring gut following prenatal stress in mice","Yeramilli VA, Brawner KM, Crossman DK, Barnum SR, Martin CA.","Immunobiology. 2020 Jul;225(4):151983. doi: 10.1016/j.imbio.2020.151983. Epub 2020 Jul 6.","Yeramilli VA","Immunobiology","2020","2020/08/05","","","10.1016/j.imbio.2020.151983"
"34684670","Modulation of Adipocyte Metabolism by Microbial Short-Chain Fatty Acids","May KS, den Hartigh LJ.","Nutrients. 2021 Oct 19;13(10):3666. doi: 10.3390/nu13103666.","May KS","Nutrients","2021","2021/10/23","PMC8538331","","10.3390/nu13103666"
"33512255","The Effect of Chickpea Dietary Fiber on Lipid Metabolism and Gut Microbiota in High-Fat Diet-Induced Hyperlipidemia in Rats","Han J, Zhang R, Muheyati D, Lv MX, Aikebaier W, Peng BX.","J Med Food. 2021 Feb;24(2):124-134. doi: 10.1089/jmf.2020.4800. Epub 2021 Jan 28.","Han J","J Med Food","2021","2021/01/29","","","10.1089/jmf.2020.4800"
"32389338","How Structure, Mechanics, and Function of the Vasculature Contribute to Blood Pressure Elevation in Hypertension","Schiffrin EL.","Can J Cardiol. 2020 May;36(5):648-658. doi: 10.1016/j.cjca.2020.02.003. Epub 2020 Feb 8.","Schiffrin EL","Can J Cardiol","2020","2020/05/12","","","10.1016/j.cjca.2020.02.003"
"32226382","Hypertension Is Associated With Intestinal Microbiota Dysbiosis and Inflammation in a Brazilian Population","Silveira-Nunes G, Durso DF, Jr LRAO, Cunha EHM, Maioli TU, Vieira AT, Speziali E, Corrêa-Oliveira R, Martins-Filho OA, Teixeira-Carvalho A, Franceschi C, Rampelli S, Turroni S, Brigidi P, Faria AMC.","Front Pharmacol. 2020 Mar 12;11:258. doi: 10.3389/fphar.2020.00258. eCollection 2020.","Silveira-Nunes G","Front Pharmacol","2020","2020/04/01","PMC7080704","","10.3389/fphar.2020.00258"
"34956135","Can the Salivary Microbiome Predict Cardiovascular Diseases? Lessons Learned From the Qatari Population","Murugesan S, Elanbari M, Bangarusamy DK, Terranegra A, Al Khodor S.","Front Microbiol. 2021 Dec 10;12:772736. doi: 10.3389/fmicb.2021.772736. eCollection 2021.","Murugesan S","Front Microbiol","2021","2021/12/27","PMC8703018","","10.3389/fmicb.2021.772736"
"34980222","Prevotellaceae produces butyrate to alleviate PD-1/PD-L1 inhibitor-related cardiotoxicity via PPARα-CYP4X1 axis in colonic macrophages","Chen Y, Liu Y, Wang Y, Chen X, Wang C, Chen X, Yuan X, Liu L, Yang J, Zhou X.","J Exp Clin Cancer Res. 2022 Jan 3;41(1):1. doi: 10.1186/s13046-021-02201-4.","Chen Y","J Exp Clin Cancer Res","2022","2022/01/04","PMC8722009","","10.1186/s13046-021-02201-4"
"35162272","The Biological Role of Vitamins in Athletes' Muscle, Heart and Microbiota","Brancaccio M, Mennitti C, Cesaro A, Fimiani F, Vano M, Gargiulo B, Caiazza M, Amodio F, Coto I, D'Alicandro G, Mazzaccara C, Lombardo B, Pero R, Terracciano D, Limongelli G, Calabrò P, D'Argenio V, Frisso G, Scudiero O.","Int J Environ Res Public Health. 2022 Jan 23;19(3):1249. doi: 10.3390/ijerph19031249.","Brancaccio M","Int J Environ Res Public Health","2022","2022/02/15","PMC8834970","","10.3390/ijerph19031249"
"33356234","Identification and Antihypertension Study of Novel Angiotensin I-Converting Enzyme Inhibitory Peptides from the Skirt of Chlamys farreri Fermented with Bacillus natto","Gao J, Liu Q, Zhao L, Yu J, Wang S, Cao T, Gao X, Wei Y.","J Agric Food Chem. 2021 Jan 13;69(1):146-158. doi: 10.1021/acs.jafc.0c04232. Epub 2020 Dec 24.","Gao J","J Agric Food Chem","2021","2020/12/28","","","10.1021/acs.jafc.0c04232"
"34295318","Dysbiosis of Gut Microbiota in Patients With Acute Myocardial Infarction","Han Y, Gong Z, Sun G, Xu J, Qi C, Sun W, Jiang H, Cao P, Ju H.","Front Microbiol. 2021 Jul 5;12:680101. doi: 10.3389/fmicb.2021.680101. eCollection 2021.","Han Y","Front Microbiol","2021","2021/07/23","PMC8290895","","10.3389/fmicb.2021.680101"
"31210034","Understanding Bile Acid Signaling in Diabetes: From Pathophysiology to Therapeutic Targets","Ferrell JM, Chiang JYL.","Diabetes Metab J. 2019 Jun;43(3):257-272. doi: 10.4093/dmj.2019.0043.","Ferrell JM","Diabetes Metab J","2019","2019/06/19","PMC6581552","","10.4093/dmj.2019.0043"
"30038669","Markers of metabolic endotoxemia as related to metabolic syndrome in an elderly male population at high cardiovascular risk: a cross-sectional study","Awoyemi A, Trøseid M, Arnesen H, Solheim S, Seljeflot I.","Diabetol Metab Syndr. 2018 Jul 21;10:59. doi: 10.1186/s13098-018-0360-3. eCollection 2018.","Awoyemi A","Diabetol Metab Syndr","2018","2018/07/25","PMC6054743","","10.1186/s13098-018-0360-3"
"35258452","Gut microbiota induces high platelet response in patients with ST segment elevation myocardial infarction after ticagrelor treatment","Zhang X, Zhang X, Tong F, Cai Y, Zhang Y, Song H, Tian X, Yan C, Han Y.","Elife. 2022 Mar 8;11:e70240. doi: 10.7554/eLife.70240.","Zhang X","Elife","2022","2022/03/08","PMC8903831","","10.7554/eLife.70240"
"34665899","Transplantation of high fat fed mouse microbiota into zebrafish larvae identifies MyD88-dependent acceleration of hyperlipidaemia by Gram-positive cell wall components","Manuneedhi Cholan P, Morris S, Luo K, Chen J, Boland JA, McCaughan GW, Britton WJ, Oehlers SH.","Biofactors. 2022 Mar;48(2):329-341. doi: 10.1002/biof.1796. Epub 2021 Oct 19.","Manuneedhi Cholan P","Biofactors","2022","2021/10/19","","","10.1002/biof.1796"
"34870138","Metabolic causes and consequences of nonalcoholic fatty liver disease (NAFLD)","Zarghamravanbakhsh P, Frenkel M, Poretsky L.","Metabol Open. 2021 Nov 16;12:100149. doi: 10.1016/j.metop.2021.100149. eCollection 2021 Dec.","Zarghamravanbakhsh P","Metabol Open","2021","2021/12/06","PMC8626571","","10.1016/j.metop.2021.100149"
"35189599","Pathophysiological Commonality Between Irritable Bowel Syndrome and Metabolic Syndrome: Role of Corticotropin-releasing Factor-Toll-like Receptor 4-Proinflammatory Cytokine Signaling","Nozu T, Okumura T.","J Neurogastroenterol Motil. 2022 Apr 30;28(2):173-184. doi: 10.5056/jnm21002.","Nozu T","J Neurogastroenterol Motil","2022","2022/02/21","PMC8978123","","10.5056/jnm21002"
"33437187","Lung microbiome - a modern knowledge","Siwicka-Gieroba D, Czarko-Wicha K.","Cent Eur J Immunol. 2020;45(3):342-345. doi: 10.5114/ceji.2020.101266. Epub 2020 Nov 1.","Siwicka-Gieroba D","Cent Eur J Immunol","2020","2021/01/13","PMC7790007","","10.5114/ceji.2020.101266"
"34164507","Butyrate ameliorates alcoholic fatty liver disease via reducing endotoxemia and inhibiting liver gasdermin D-mediated pyroptosis","Zhang T, Li J, Liu CP, Guo M, Gao CL, Zhou LP, Long Y, Xu Y.","Ann Transl Med. 2021 May;9(10):873. doi: 10.21037/atm-21-2158.","Zhang T","Ann Transl Med","2021","2021/06/24","PMC8184481","","10.21037/atm-21-2158"
"34028176","Boeravinone B alleviates gut dysbiosis during myocardial infarction-induced cardiotoxicity in rats","Chen Y, Peng L, Shi S, Guo G, Wen H.","J Cell Mol Med. 2021 May 24;25(13):6403-16. doi: 10.1111/jcmm.16620. Online ahead of print.","Chen Y","J Cell Mol Med","2021","2021/05/24","PMC8256339","","10.1111/jcmm.16620"
"27709426","Diet, gut microbiota and cognition","Proctor C, Thiennimitr P, Chattipakorn N, Chattipakorn SC.","Metab Brain Dis. 2017 Feb;32(1):1-17. doi: 10.1007/s11011-016-9917-8. Epub 2016 Oct 5.","Proctor C","Metab Brain Dis","2017","2016/10/07","","","10.1007/s11011-016-9917-8"
"35284467","Multi-Omic Analysis in a Metabolic Syndrome Porcine Model Implicates Arachidonic Acid Metabolism Disorder as a Risk Factor for Atherosclerosis","Xu SS, Zhang XL, Liu SS, Feng ST, Xiang GM, Xu CJ, Fan ZY, Xu K, Wang N, Wang Y, Che JJ, Liu ZG, Mu YL, Li K.","Front Nutr. 2022 Feb 23;9:807118. doi: 10.3389/fnut.2022.807118. eCollection 2022.","Xu SS","Front Nutr","2022","2022/03/14","PMC8906569","","10.3389/fnut.2022.807118"
"34450307","Traditional Chinese medicine in the treatment of nonalcoholic steatohepatitis","Chen M, Xie Y, Gong S, Wang Y, Yu H, Zhou T, Huang F, Guo X, Zhang H, Huang R, Han Z, Xing Y, Liu Q, Tong G, Zhou H.","Pharmacol Res. 2021 Oct;172:105849. doi: 10.1016/j.phrs.2021.105849. Epub 2021 Aug 24.","Chen M","Pharmacol Res","2021","2021/08/27","","","10.1016/j.phrs.2021.105849"
"33439104","Gut microbiome-based supervised machine learning for clinical diagnosis of inflammatory bowel diseases","Manandhar I, Alimadadi A, Aryal S, Munroe PB, Joe B, Cheng X.","Am J Physiol Gastrointest Liver Physiol. 2021 Mar 1;320(3):G328-G337. doi: 10.1152/ajpgi.00360.2020. Epub 2021 Jan 13.","Manandhar I","Am J Physiol Gastrointest Liver Physiol","2021","2021/01/13","PMC8828266","","10.1152/ajpgi.00360.2020"
"26190966","Role of neuroinflammation in the emotional and cognitive alterations displayed by animal models of obesity","Castanon N, Luheshi G, Layé S.","Front Neurosci. 2015 Jul 3;9:229. doi: 10.3389/fnins.2015.00229. eCollection 2015.","Castanon N","Front Neurosci","2015","2015/07/21","PMC4490252","","10.3389/fnins.2015.00229"
"32872570","Pathophysiology of Type 2 Diabetes Mellitus","Galicia-Garcia U, Benito-Vicente A, Jebari S, Larrea-Sebal A, Siddiqi H, Uribe KB, Ostolaza H, Martín C.","Int J Mol Sci. 2020 Aug 30;21(17):6275. doi: 10.3390/ijms21176275.","Galicia-Garcia U","Int J Mol Sci","2020","2020/09/03","PMC7503727","","10.3390/ijms21176275"
