PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"26246076","Relationship between education levels and booster counselling sessions on smoking cessation among Chinese smokers","Wu L, He Y, Jiang B, Zuo F, Liu Q, Zhang L, Zhou C, Liu M, Chen H.","BMJ Open. 2015 Aug 5;5(8):e007885. doi: 10.1136/bmjopen-2015-007885.","Wu L","BMJ Open","2015","2015/08/07","PMC4538246","","10.1136/bmjopen-2015-007885"
"26124760","Role of Macrophage Migration Inhibitory Factor in Obesity, Insulin Resistance, Type 2 Diabetes, and Associated Hepatic Co-Morbidities: A Comprehensive Review of Human and Rodent Studies","Morrison MC, Kleemann R.","Front Immunol. 2015 Jun 15;6:308. doi: 10.3389/fimmu.2015.00308. eCollection 2015.","Morrison MC","Front Immunol","2015","2015/07/01","PMC4467247","","10.3389/fimmu.2015.00308"
"26102257","Effects of Eight Months of Whole-Body Vibration Training on the Muscle Mass and Functional Capacity of Elderly Women","Santin-Medeiros F, Rey-López JP, Santos-Lozano A, Cristi-Montero CS, Garatachea Vallejo N.","J Strength Cond Res. 2015 Jul;29(7):1863-9. doi: 10.1519/JSC.0000000000000830.","Santin-Medeiros F","J Strength Cond Res","2015","2015/06/24","","","10.1519/JSC.0000000000000830"
"25557316","Vitamin D supplementation and testosterone concentrations in male human subjects","Heijboer AC, Oosterwerff M, Schroten NF, Eekhoff EM, Chel VG, de Boer RA, Blankenstein MA, Lips P.","Clin Endocrinol (Oxf). 2015 Jul;83(1):105-10. doi: 10.1111/cen.12711. Epub 2015 Feb 10.","Heijboer AC","Clin Endocrinol (Oxf)","2015","2015/01/06","","","10.1111/cen.12711"
"25550228","Tau aggregation inhibitor therapy: an exploratory phase 2 study in mild or moderate Alzheimer's disease","Wischik CM, Staff RT, Wischik DJ, Bentham P, Murray AD, Storey JM, Kook KA, Harrington CR.","J Alzheimers Dis. 2015;44(2):705-20. doi: 10.3233/JAD-142874.","Wischik CM","J Alzheimers Dis","2015","2015/01/01","","","10.3233/JAD-142874"
"25494599","Effect of periodontal treatment on preterm birth rate: a systematic review of meta-analyses","López NJ, Uribe S, Martinez B.","Periodontol 2000. 2015 Feb;67(1):87-130. doi: 10.1111/prd.12073.","López NJ","Periodontol 2000","2015","2014/12/16","","","10.1111/prd.12073"
"25412416","Aldosterone, parathyroid hormone, and the use of renin-angiotensin-aldosterone system inhibitors: the multi-ethnic study of atherosclerosis","Brown J, de Boer IH, Robinson-Cohen C, Siscovick DS, Kestenbaum B, Allison M, Vaidya A.","J Clin Endocrinol Metab. 2015 Feb;100(2):490-9. doi: 10.1210/jc.2014-3949. Epub 2014 Nov 20.","Brown J","J Clin Endocrinol Metab","2015","2014/11/21","PMC4318894","","10.1210/jc.2014-3949"
"25284698","The Improving Renal Complications in Adolescents With Type 2 Diabetes Through the REsearch (iCARE) Cohort Study: rationale and Protocol","Dart AB, Wicklow BA, Sellers EA, Dean HJ, Malik S, Walker J, Chateau D, Blydt-Hansen TD, McGavock JM; iCARE investigators.","Can J Diabetes. 2014 Oct;38(5):349-55. doi: 10.1016/j.jcjd.2014.07.224.","Dart AB","Can J Diabetes","2014","2014/10/07","","","10.1016/j.jcjd.2014.07.224"
"25238065","Alcohol intake and the risk of age-related cataracts: a meta-analysis of prospective cohort studies","Wang W, Zhang X.","PLoS One. 2014 Sep 19;9(9):e107820. doi: 10.1371/journal.pone.0107820. eCollection 2014.","Wang W","PLoS One","2014","2014/09/20","PMC4169623","","10.1371/journal.pone.0107820"
"25135097","A randomized intervention trial to reduce mechanical exposures in the Colombian flower industry","Barrero LH, Ceballos C, Ellegast R, Pulido JA, Monroy M, Berrio S, Quintana LA.","Work. 2014;49(1):51-62. doi: 10.3233/WOR-141922.","Barrero LH","Work","2014","2014/08/20","","","10.3233/WOR-141922"
"25099934","Family-based interventions to increase physical activity in children: a meta-analysis and realist synthesis protocol","Brown HE, Atkin AJ, Panter J, Corder K, Wong G, Chinapaw MJ, van Sluijs E.","BMJ Open. 2014 Aug 6;4(8):e005439. doi: 10.1136/bmjopen-2014-005439.","Brown HE","BMJ Open","2014","2014/08/08","PMC4127934","","10.1136/bmjopen-2014-005439"
"25073628","Correlates of objectively measured sedentary behavior in cancer patients with brain metastases: an application of the theory of planned behavior","Lowe SS, Danielson B, Beaumont C, Watanabe SM, Baracos VE, Courneya KS.","Psychooncology. 2015 Jul;24(7):757-62. doi: 10.1002/pon.3641. Epub 2014 Jul 29.","Lowe SS","Psychooncology","2015","2014/07/31","","","10.1002/pon.3641"
"24966710","Theory of reasoned action and theory of planned behavior-based dietary interventions in adolescents and young adults: a systematic review","Hackman CL, Knowlden AP.","Adolesc Health Med Ther. 2014 Jun 6;5:101-14. doi: 10.2147/AHMT.S56207. eCollection 2014.","Hackman CL","Adolesc Health Med Ther","2014","2014/06/27","PMC4057331","","10.2147/AHMT.S56207"
"24888772","Hypertension, snoring, and obstructive sleep apnoea during pregnancy: a cohort study","O'Brien LM, Bullough AS, Chames MC, Shelgikar AV, Armitage R, Guilleminualt C, Sullivan CE, Johnson TR, Chervin RD.","BJOG. 2014 Dec;121(13):1685-93. doi: 10.1111/1471-0528.12885. Epub 2014 May 30.","O'Brien LM","BJOG","2014","2014/06/04","PMC4241143","NIHMS589959","10.1111/1471-0528.12885"
"24667163","Association between drug insurance cost sharing strategies and outcomes in patients with chronic diseases: a systematic review","Mann BS, Barnieh L, Tang K, Campbell DJ, Clement F, Hemmelgarn B, Tonelli M, Lorenzetti D, Manns BJ.","PLoS One. 2014 Mar 25;9(3):e89168. doi: 10.1371/journal.pone.0089168. eCollection 2014.","Mann BS","PLoS One","2014","2014/03/27","PMC3965394","","10.1371/journal.pone.0089168"
"24631093","Immune response to hepatitis B vaccination in drug using populations: a systematic review and meta-regression analysis","Kamath GR, Shah DP, Hwang LY.","Vaccine. 2014 Apr 25;32(20):2265-74. doi: 10.1016/j.vaccine.2014.02.072. Epub 2014 Mar 12.","Kamath GR","Vaccine","2014","2014/03/18","","","10.1016/j.vaccine.2014.02.072"
"24626286","The efficacy of oral non-steroidal anti-inflammatory drugs for rotator cuff tendinopathy: a systematic review and meta-analysis","Boudreault J, Desmeules F, Roy JS, Dionne C, Frémont P, Macdermid JC.","J Rehabil Med. 2014 Apr;46(4):294-306. doi: 10.2340/16501977-1800.","Boudreault J","J Rehabil Med","2014","2014/03/15","","","10.2340/16501977-1800"
"24496086","Effects of stellate ganglion block on vasomotor symptoms: findings from a randomized controlled clinical trial in postmenopausal women","Walega DR, Rubin LH, Banuvar S, Shulman LP, Maki PM.","Menopause. 2014 Aug;21(8):807-14. doi: 10.1097/GME.0000000000000194.","Walega DR","Menopause","2014","2014/02/06","PMC4110158","NIHMS545045","10.1097/GME.0000000000000194"
"24131422","The MM-CGI Cerebral Palsy: modification and pretesting of an instrument to measure anticipatory grief in parents whose child has cerebral palsy","Al-Gamal E, Long T.","J Clin Nurs. 2014 Jul;23(13-14):1810-9. doi: 10.1111/jocn.12218. Epub 2013 Oct 17.","Al-Gamal E","J Clin Nurs","2014","2013/10/18","","","10.1111/jocn.12218"
"24129948","Relationships between cardiorespiratory fitness, metabolic control, and fat distribution in type 2 diabetes subjects","Bacchi E, Negri C, Tarperi C, Baraldo A, Faccioli N, Milanese C, Zanolin ME, Lanza M, Cevese A, Bonora E, Schena F, Moghetti P.","Acta Diabetol. 2014;51(3):369-75. doi: 10.1007/s00592-013-0519-1. Epub 2013 Oct 16.","Bacchi E","Acta Diabetol","2014","2013/10/17","","","10.1007/s00592-013-0519-1"
"24116657","Vitamin D and physical performance in older men and women visiting the emergency department because of a fall: data from the improving medication prescribing to reduce risk of falls (IMPROveFALL) study","Boyé ND, Oudshoorn C, van der Velde N, van Lieshout EM, de Vries OJ, Lips P, van Beeck EF, Patka P, van der Cammen TJ.","J Am Geriatr Soc. 2013 Nov;61(11):1948-52. doi: 10.1111/jgs.12499. Epub 2013 Oct 1.","Boyé ND","J Am Geriatr Soc","2013","2013/10/15","","","10.1111/jgs.12499"
"24099869","Well-woman visit of mothers and human papillomavirus vaccine intent and uptake among their 9-17 year old children","Rahman M, Elam LB, Balat MI, Berenson AB.","Vaccine. 2013 Nov 12;31(47):5544-8. doi: 10.1016/j.vaccine.2013.09.017. Epub 2013 Oct 4.","Rahman M","Vaccine","2013","2013/10/09","PMC3947530","NIHMS529866","10.1016/j.vaccine.2013.09.017"
"23945022","Effectiveness and safety of orally administered immunotherapy for food allergies: a systematic review and meta-analysis","Nurmatov U, Devereux G, Worth A, Healy L, Sheikh A.","Br J Nutr. 2014 Jan 14;111(1):12-22. doi: 10.1017/S0007114513002353. Epub 2013 Aug 15.","Nurmatov U","Br J Nutr","2014","2013/08/16","","","10.1017/S0007114513002353"
"23906878","Weight six years after childbirth: a follow-up of obese women in a weight-gain restriction programmme","Claesson IM, Josefsson A, Sydsjö G.","Midwifery. 2014 May;30(5):506-11. doi: 10.1016/j.midw.2013.06.009. Epub 2013 Jul 29.","Claesson IM","Midwifery","2014","2013/08/03","","","10.1016/j.midw.2013.06.009"
"23679924","The potential role of phytochemicals in wholegrain cereals for the prevention of type-2 diabetes","Belobrajdic DP, Bird AR.","Nutr J. 2013 May 16;12:62. doi: 10.1186/1475-2891-12-62.","Belobrajdic DP","Nutr J","2013","2013/05/18","PMC3658901","","10.1186/1475-2891-12-62"
"23631572","Diabetes and periodontal diseases: consensus report of the Joint EFP/AAP Workshop on Periodontitis and Systemic Diseases","Chapple IL, Genco R; working group 2 of the joint EFP/AAP workshop.","J Periodontol. 2013 Apr;84(4 Suppl):S106-12. doi: 10.1902/jop.2013.1340011.","Chapple IL","J Periodontol","2013","2013/05/02","","","10.1902/jop.2013.1340011"
"23627322","Diabetes and periodontal diseases: consensus report of the Joint EFP/AAP Workshop on Periodontitis and Systemic Diseases","Chapple IL, Genco R; Working group 2 of joint EFP/AAP workshop.","J Clin Periodontol. 2013 Apr;40 Suppl 14:S106-12. doi: 10.1111/jcpe.12077.","Chapple IL","J Clin Periodontol","2013","2013/05/01","","","10.1111/jcpe.12077"
"29537596","Periodontitis and atherosclerotic cardiovascular disease: consensus report of the Joint EFP/AAPWorkshop on Periodontitis and Systemic Diseases","Tonetti MS, Van Dyke TE; working group 1 of the joint EFP/AAP workshop*.","J Periodontol. 2013 Apr;84 Suppl 4S:S24-S29. doi: 10.1902/jop.2013.1340019.","Tonetti MS","J Periodontol","2013","2018/03/15","","","10.1902/jop.2013.1340019"
"23532553","Association of body mass index with major cardiovascular events and with mortality after percutaneous coronary intervention","Park DW, Kim YH, Yun SC, Ahn JM, Lee JY, Kim WJ, Kang SJ, Lee SW, Lee CW, Park SW, Park SJ.","Circ Cardiovasc Interv. 2013 Apr;6(2):146-53. doi: 10.1161/CIRCINTERVENTIONS.112.000062. Epub 2013 Mar 26.","Park DW","Circ Cardiovasc Interv","2013","2013/03/28","","","10.1161/CIRCINTERVENTIONS.112.000062"
"23525930","In-home air pollution is linked to respiratory morbidity in former smokers with chronic obstructive pulmonary disease","Hansel NN, McCormack MC, Belli AJ, Matsui EC, Peng RD, Aloe C, Paulin L, Williams DL, Diette GB, Breysse PN.","Am J Respir Crit Care Med. 2013 May 15;187(10):1085-90. doi: 10.1164/rccm.201211-1987OC.","Hansel NN","Am J Respir Crit Care Med","2013","2013/03/26","PMC3734614","","10.1164/rccm.201211-1987OC"
"23498108","Workplace health promotion: a meta-analysis of effectiveness","Rongen A, Robroek SJW, van Lenthe FJ, Burdorf A.","Am J Prev Med. 2013 Apr;44(4):406-415. doi: 10.1016/j.amepre.2012.12.007.","Rongen A","Am J Prev Med","2013","2013/03/19","","","10.1016/j.amepre.2012.12.007"
"22738320","Management of cardiovascular disease risk factors in individuals with chronic spinal cord injury: an evidence-based review","Cragg JJ, Stone JA, Krassioukov AV.","J Neurotrauma. 2012 Jul 20;29(11):1999-2012. doi: 10.1089/neu.2012.2313.","Cragg JJ","J Neurotrauma","2012","2012/06/29","","","10.1089/neu.2012.2313"
"24149207","Is a cognitive-behavioural biofeedback intervention useful to reduce injury risk in junior football players?","Edvardsson A, Ivarsson A, Johnson U.","J Sports Sci Med. 2012 Jun 1;11(2):331-8. eCollection 2012.","Edvardsson A","J Sports Sci Med","2012","2013/10/24","PMC3737884","",""
"35245332","Cost-effectiveness analysis of alcohol handrub for the prevention of neonatal bloodstream infections: Evidence from HAI-Ghana study","Fenny AP, Otieku E, Labi KA, Asante FA, Enemark U.","PLoS One. 2022 Mar 4;17(3):e0264905. doi: 10.1371/journal.pone.0264905. eCollection 2022.","Fenny AP","PLoS One","2022","2022/03/04","PMC8896731","","10.1371/journal.pone.0264905"
"32762573","The accuracy of self-report logbooks of adherence to prescribed home-based exercise in Parkinson's disease","Schmidt M, Paul SS, Canning CG, Song J, Smith S, Love R, Allen NE.","Disabil Rehabil. 2022 Apr;44(8):1260-1267. doi: 10.1080/09638288.2020.1800106. Epub 2020 Aug 7.","Schmidt M","Disabil Rehabil","2022","2020/08/09","","","10.1080/09638288.2020.1800106"
"27245773","Feedback on Measured Dust Concentrations Reduces Exposure Levels Among Farmers","Basinas I, Sigsgaard T, Bønløkke JH, Andersen NT, Omland Ø, Kromhout H, Schlünssen V.","Ann Occup Hyg. 2016 Aug;60(7):812-24. doi: 10.1093/annhyg/mew032. Epub 2016 May 31.","Basinas I","Ann Occup Hyg","2016","2016/06/02","","","10.1093/annhyg/mew032"
"35021134","Neurocognitive features, personality traits, and social function in patients with schizophrenia with a history of violence","Kashiwagi H, Matsumoto J, Miura K, Takeda K, Yamada Y, Fujimoto M, Yasuda Y, Yamamori H, Ikeda M, Hirabayashi N, Hashimoto R.","J Psychiatr Res. 2022 Mar;147:50-58. doi: 10.1016/j.jpsychires.2022.01.012. Epub 2022 Jan 7.","Kashiwagi H","J Psychiatr Res","2022","2022/01/12","","","10.1016/j.jpsychires.2022.01.012"
"35016214","Health Effects of Increasing Protein Intake Above the Current Population Reference Intake in Older Adults: A Systematic Review of the Health Council of the Netherlands","Hengeveld LM, de Goede J, Afman LA, Bakker SJL, Beulens JWJ, Blaak EE, Boersma E, Geleijnse JM, van Goudoever JHB, Hopman MTE, Iestra JA, Kremers SPJ, Mensink RP, de Roos NM, Stehouwer CDA, Verkaik-Kloosterman J, de Vet E, Visser M.","Adv Nutr. 2021 Nov 23:nmab140. doi: 10.1093/advances/nmab140. Online ahead of print.","Hengeveld LM","Adv Nutr","2021","2022/01/11","","","10.1093/advances/nmab140"
"34863615","Integrating HPV vaccination programs with enhanced cervical cancer screening and treatment, a systematic review","Wirtz C, Mohamed Y, Engel D, Sidibe A, Holloway M, Bloem P, Kumar S, Brotherton J, Reis V, Morgan C.","Vaccine. 2022 Mar 31;40 Suppl 1:A116-A123. doi: 10.1016/j.vaccine.2021.11.013. Epub 2021 Dec 1.","Wirtz C","Vaccine","2022","2021/12/05","","","10.1016/j.vaccine.2021.11.013"
"34797038","Parenting stress in caregiver-mediated interventions for toddlers with autism: An application of quantile regression mixed models","Schlink A, Williams J, Pizzano M, Gulsrud A, Kasari C.","Autism Res. 2022 Feb;15(2):353-365. doi: 10.1002/aur.2637. Epub 2021 Nov 19.","Schlink A","Autism Res","2022","2021/11/19","PMC8821158","NIHMS1754708","10.1002/aur.2637"
"34657612","Association between dietary fat and fat subtypes with the risk of breast cancer in an Iranian population: a case-control study","Mozafarinia M, Sasanfar B, Toorang F, Salehi-Abargouei A, Zendehdel K.","Lipids Health Dis. 2021 Oct 17;20(1):138. doi: 10.1186/s12944-021-01557-y.","Mozafarinia M","Lipids Health Dis","2021","2021/10/18","PMC8520643","","10.1186/s12944-021-01557-y"
"34566819","Bottom-Up Interventions Effective in Promoting Work Engagement: A Systematic Review and Meta-Analysis","Björk JM, Bolander P, Forsman AK.","Front Psychol. 2021 Sep 8;12:730421. doi: 10.3389/fpsyg.2021.730421. eCollection 2021.","Björk JM","Front Psychol","2021","2021/09/27","PMC8456101","","10.3389/fpsyg.2021.730421"
"34325167","A nation-wide population-based longitudinal study on life expectancy and cause specific mortality in patients with bipolar disorder and their siblings","Kessing LV, Ziersen SC, Andersen PK, Vinberg M.","J Affect Disord. 2021 Nov 1;294:472-476. doi: 10.1016/j.jad.2021.07.065. Epub 2021 Jul 22.","Kessing LV","J Affect Disord","2021","2021/07/29","","","10.1016/j.jad.2021.07.065"
"34309563","Acceptability of Intervention Design Factors in mHealth Intervention Research: Experimental Factorial Study","Materia FT, Smyth JM.","JMIR Mhealth Uhealth. 2021 Jul 26;9(7):e23303. doi: 10.2196/23303.","Materia FT","JMIR Mhealth Uhealth","2021","2021/07/26","PMC8367134","","10.2196/23303"
"34291849","Interventions to Support Adolescents With Cancer in Decision-Making: A Systematic Review and Meta-Analysis","Wu LM, Huang IC, Su HL, Lee SL.","Worldviews Evid Based Nurs. 2021 Dec;18(6):339-349. doi: 10.1111/wvn.12522. Epub 2021 Jul 22.","Wu LM","Worldviews Evid Based Nurs","2021","2021/07/22","","","10.1111/wvn.12522"
"34277549","""This Graft-vs.-Host Disease Determines My Life. That's It.""-A Qualitative Analysis of the Experiences and Needs of Allogenic Hematopoietic Stem Cells Transplantation Survivors in Germany","Parisek M, Loss J, Holler E, Barata A, Weber D, Edinger M, Wolff D, Schoemans H, Herrmann A.","Front Public Health. 2021 Jul 1;9:687675. doi: 10.3389/fpubh.2021.687675. eCollection 2021.","Parisek M","Front Public Health","2021","2021/07/19","PMC8280766","","10.3389/fpubh.2021.687675"
"34187372","Domain-specific self-perceptions of aging are associated with different gait patterns in older adults: a cross-sectional latent profile analysis","Blawert A, Krumpoch S, Freiberger E, Wurm S.","BMC Geriatr. 2021 Jun 29;21(1):392. doi: 10.1186/s12877-021-02320-9.","Blawert A","BMC Geriatr","2021","2021/06/30","PMC8243892","","10.1186/s12877-021-02320-9"
"34123523","Medio-Lateral Hamstring Muscle Activity in Unilateral vs. Bilateral Strength Exercises in Female Team Handball Players - A Cross-Sectional Study","Sørensen B, Aagaard P, Malchow-Møller L, Kreutzfeldt Zebis M, Bencke J.","Int J Sports Phys Ther. 2021 Jun 1;16(3):704-714. doi: 10.26603/001c.24150.","Sørensen B","Int J Sports Phys Ther","2021","2021/06/14","PMC8168984","","10.26603/001c.24150"
"33825065","Evaluation and Validation of a Joint Stress Test to Induce Activity-Related Knee Joint Discomfort - a Prospective Case-Control Study","Schön C, Reule C, Knaub K, Micka A, Wilhelm M, Alt W, Menzel D.","Sports Med Open. 2021 Apr 6;7(1):24. doi: 10.1186/s40798-021-00317-7.","Schön C","Sports Med Open","2021","2021/04/07","PMC8024428","","10.1186/s40798-021-00317-7"
"33765040","The impact of antenatal syphilis point of care testing on pregnancy outcomes: A systematic review","Brandenburger D, Ambrosino E.","PLoS One. 2021 Mar 25;16(3):e0247649. doi: 10.1371/journal.pone.0247649. eCollection 2021.","Brandenburger D","PLoS One","2021","2021/03/25","PMC7993761","","10.1371/journal.pone.0247649"
"33719330","Association of Sleep Duration With Atrial Fibrillation and Heart Failure: A Mendelian Randomization Analysis","Zhao J, Yang F, Zhuo C, Wang Q, Qu Z, Wang Q, Zheng L.","Front Genet. 2021 Feb 24;12:583658. doi: 10.3389/fgene.2021.583658. eCollection 2021.","Zhao J","Front Genet","2021","2021/03/15","PMC7943616","","10.3389/fgene.2021.583658"
"33675081","Effects of age on blood pressure and heart rate responses to whey protein in younger and older men","Giezenaar C, Oberoi A, Jones KL, Horowitz M, Chapman I, Soenen S.","J Am Geriatr Soc. 2021 May;69(5):1291-1299. doi: 10.1111/jgs.17083. Epub 2021 Mar 5.","Giezenaar C","J Am Geriatr Soc","2021","2021/03/06","","","10.1111/jgs.17083"
"33660055","Implant survival of 3rd-condyle and post-cam posterior-stabilised total knee arthroplasty are comparable at follow-up > 10 years: a systematic review","Dejour DH, Müller JH, Saffarini M, Timoteo M, Chambat P, Deschamps G, Bonnin MP.","Knee Surg Sports Traumatol Arthrosc. 2022 Mar;30(3):1001-1024. doi: 10.1007/s00167-021-06507-w. Epub 2021 Mar 4.","Dejour DH","Knee Surg Sports Traumatol Arthrosc","2022","2021/03/04","","","10.1007/s00167-021-06507-w"
"33648566","Dropouts in randomized clinical trials of Korean medicine interventions: a systematic review and meta-analysis","Jeon SR, Nam D, Kim TH.","Trials. 2021 Mar 1;22(1):176. doi: 10.1186/s13063-021-05114-x.","Jeon SR","Trials","2021","2021/03/02","PMC7923634","","10.1186/s13063-021-05114-x"
"33399012","Determinants of Morbidity and Mortality Associated With Isolated Tricuspid Valve Surgery","Kawsara A, Alqahtani F, Nkomo VT, Eleid MF, Pislaru SV, Rihal CS, Nishimura RA, Schaff HV, Crestanello JA, Alkhouli M.","J Am Heart Assoc. 2021 Jan 19;10(2):e018417. doi: 10.1161/JAHA.120.018417. Epub 2021 Jan 5.","Kawsara A","J Am Heart Assoc","2021","2021/01/05","PMC7955319","","10.1161/JAHA.120.018417"
"33396730","Mind-Body Physical Activity Interventions and Stress-Related Physiological Markers in Educational Settings: A Systematic Review and Meta-Analysis","Strehli I, Burns RD, Bai Y, Ziegenfuss DH, Block ME, Brusseau TA.","Int J Environ Res Public Health. 2020 Dec 30;18(1):224. doi: 10.3390/ijerph18010224.","Strehli I","Int J Environ Res Public Health","2020","2021/01/05","PMC7795448","","10.3390/ijerph18010224"
"33259241","Adverse health behaviours in long-term testicular cancer survivors: a Danish nationwide study","Kreiberg M, Bandak M, Lauritsen J, Wagner T, Rosenvilde J, Agerbaek M, Dysager L, Lau CJ, Andersen KK, Daugaard G.","Acta Oncol. 2021 Mar;60(3):361-369. doi: 10.1080/0284186X.2020.1851765. Epub 2020 Dec 1.","Kreiberg M","Acta Oncol","2021","2020/12/01","","","10.1080/0284186X.2020.1851765"
"33187011","The impact of parental health mindset on postoperative recovery in children","Kain A, Mueller C, Golianu BJ, Jenkins BN, Fortier MA.","Paediatr Anaesth. 2021 Mar;31(3):298-308. doi: 10.1111/pan.14071. Epub 2020 Nov 29.","Kain A","Paediatr Anaesth","2021","2020/11/13","PMC8858606","NIHMS1647761","10.1111/pan.14071"
"33050979","Workplace programmes for supporting breast-feeding: a systematic review and meta-analysis","Tang X, Patterson P, MacKenzie-Shalders K, van Herwerden LA, Bishop J, Rathbone E, Honeyman D, Reidlinger DP.","Public Health Nutr. 2021 Apr;24(6):1501-1513. doi: 10.1017/S1368980020004012. Epub 2020 Oct 14.","Tang X","Public Health Nutr","2021","2020/10/14","","","10.1017/S1368980020004012"
"33038924","A sex/gender perspective on interventions to promote children's and adolescents' overall physical activity: results from genEffects systematic review","Schulze C, Demetriou Y, Emmerling S, Schlund A, Phillips SP, Puil L, Coen SE, Reimers AK.","BMC Pediatr. 2020 Oct 10;20(1):473. doi: 10.1186/s12887-020-02370-9.","Schulze C","BMC Pediatr","2020","2020/10/11","PMC7547493","","10.1186/s12887-020-02370-9"
"32971754","Identifying Sources of Potential Bias When Using Online Survey Data to Explore Horse Training, Management, and Behaviour: A Systematic Literature Review","Fenner K, Hyde M, Crean A, McGreevy P.","Vet Sci. 2020 Sep 22;7(3):140. doi: 10.3390/vetsci7030140.","Fenner K","Vet Sci","2020","2020/09/25","PMC7558402","","10.3390/vetsci7030140"
"32808182","Diabetes and Cardiovascular Disease Risk Perception and Risk Indicators: a 5-Year Follow-up","Vornanen M, Konttinen H, Peltonen M, Haukkala A.","Int J Behav Med. 2021 Jun;28(3):337-348. doi: 10.1007/s12529-020-09924-2.","Vornanen M","Int J Behav Med","2021","2020/08/19","PMC8121732","","10.1007/s12529-020-09924-2"
"32722680","How do midwives facilitate women to give birth during physiological second stage of labour? A systematic review","Healy M, Nyman V, Spence D, Otten RHJ, Verhoeven CJ.","PLoS One. 2020 Jul 28;15(7):e0226502. doi: 10.1371/journal.pone.0226502. eCollection 2020.","Healy M","PLoS One","2020","2020/07/30","PMC7386622","","10.1371/journal.pone.0226502"
"32703293","Communities for Healthy Living (CHL) A Community-based Intervention to Prevent Obesity in Low-Income Preschool Children: Process Evaluation Protocol","Beckerman-Hsu JP, Aftosmes-Tobio A, Gavarkovs A, Kitos N, Figueroa R, Kalyoncu ZB, Lansburg K, Yu X, Kazik C, Vigilante A, Leonard J, Torrico M, Jurkowski JM, Davison KK.","Trials. 2020 Jul 23;21(1):674. doi: 10.1186/s13063-020-04571-0.","Beckerman-Hsu JP","Trials","2020","2020/07/25","PMC7376736","","10.1186/s13063-020-04571-0"
"32698830","Vestibular prognosis in idiopathic sudden sensorineural hearing loss with vestibular dysfunction treated with oral or intratympanic glucocorticoids: a protocol for randomized controlled trial","Hao W, Zhao L, Yu H, Li H.","Trials. 2020 Jul 22;21(1):669. doi: 10.1186/s13063-020-04579-6.","Hao W","Trials","2020","2020/07/24","PMC7477872","","10.1186/s13063-020-04579-6"
"32534474","The effectiveness of voice therapy on voice-related handicap: A network meta-analysis","Barsties V Latoszek B, Watts CR, Neumann K.","Clin Otolaryngol. 2020 Sep;45(5):796-804. doi: 10.1111/coa.13596. Epub 2020 Jun 28.","Barsties V Latoszek B","Clin Otolaryngol","2020","2020/06/14","","","10.1111/coa.13596"
"32279360","Effect of resistance training on quality of life in older people with sarcopenic obesity living in long-term care institutions: A quasi-experimental study","Chang SF, Chiu SC.","J Clin Nurs. 2020 Jul;29(13-14):2544-2556. doi: 10.1111/jocn.15277. Epub 2020 Apr 24.","Chang SF","J Clin Nurs","2020","2020/04/13","","","10.1111/jocn.15277"
"32089967","ISOKINETIC TRUNK STRENGTH, VALIDITY, RELIABILITY, NORMATIVE DATA AND RELATION TO PHYSICAL PERFORMANCE AND LOW BACK PAIN: A REVIEW OF THE LITERATURE","A ZBM, S Z, Fz BS, Dg B, A C.","Int J Sports Phys Ther. 2020 Feb;15(1):160-174.","A ZBM","Int J Sports Phys Ther","2020","2020/02/25","PMC7015027","",""
"31905422","Associations between physical activity and constipation in adult Americans: Results from the National Health and Nutrition Examination Survey","Wilson PB.","Neurogastroenterol Motil. 2020 May;32(5):e13789. doi: 10.1111/nmo.13789. Epub 2020 Jan 6.","Wilson PB","Neurogastroenterol Motil","2020","2020/01/07","","","10.1111/nmo.13789"
"31767370","Systematic review of patient reported outcomes from open tibia fractures in low and middle income countries","Schade AT, Hind J, Khatri C, Metcalfe AJ, Harrison WJ.","Injury. 2020 Feb;51(2):142-146. doi: 10.1016/j.injury.2019.11.015. Epub 2019 Nov 11.","Schade AT","Injury","2020","2019/11/27","","","10.1016/j.injury.2019.11.015"
"31747971","Interventions for oropharyngeal dysphagia in acute and critical care: a protocol for a systematic review and meta-analysis","Duncan S, Gaughey JM, Fallis R, McAuley DF, Walshe M, Blackwood B.","Syst Rev. 2019 Nov 20;8(1):283. doi: 10.1186/s13643-019-1196-0.","Duncan S","Syst Rev","2019","2019/11/22","PMC6864990","","10.1186/s13643-019-1196-0"
"31594899","Vitamin D deficiency or supplementation and the risk of human herpesvirus infections or reactivation: a systematic review protocol","Lin LY, Bhate K, Forbes H, Smeeth L, Warren-Gash C, Langan S.","BMJ Open. 2019 Oct 7;9(10):e031867. doi: 10.1136/bmjopen-2019-031867.","Lin LY","BMJ Open","2019","2019/10/10","PMC6797410","","10.1136/bmjopen-2019-031867"
"31488115","Supervised exercise following bariatric surgery in morbid obese adults: CERT-based exercise study protocol of the EFIBAR randomised controlled trial","Villa-González E, Barranco-Ruiz Y, Rodríguez-Pérez MA, Carretero-Ruiz A, García-Martínez JM, Hernández-Martínez A, Torrente-Sánchez MJ, Ferrer-Márquez M, Soriano-Maldonado A, Artero EG; EFIBAR Study Group.","BMC Surg. 2019 Sep 5;19(1):127. doi: 10.1186/s12893-019-0566-9.","Villa-González E","BMC Surg","2019","2019/09/07","PMC6729089","","10.1186/s12893-019-0566-9"
