PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32237335","[Establishment of health risk assessment model for assessing medicinal and edible plants contaminated by heavy metals--take Astragali Radix,Codonopsis Radix and Laminariae Thallus as examples]","Kong DD, Li XY, Yan HX, Luo JY, Yang MH.","Zhongguo Zhong Yao Za Zhi. 2019 Dec;44(23):5042-5050. doi: 10.19540/j.cnki.cjcmm.20191016.201.","Kong DD","Zhongguo Zhong Yao Za Zhi","2019","2020/04/03","","","10.19540/j.cnki.cjcmm.20191016.201"
"31782176","Lipotoxic Hepatocyte-Derived Exosomal MicroRNA 192-5p Activates Macrophages Through Rictor/Akt/Forkhead Box Transcription Factor O1 Signaling in Nonalcoholic Fatty Liver Disease","Liu XL, Pan Q, Cao HX, Xin FZ, Zhao ZH, Yang RX, Zeng J, Zhou H, Fan JG.","Hepatology. 2020 Aug;72(2):454-469. doi: 10.1002/hep.31050. Epub 2020 May 16.","Liu XL","Hepatology","2020","2019/11/30","","","10.1002/hep.31050"
"31295533","The epigenetic regulator SIRT6 protects the liver from alcohol-induced tissue injury by reducing oxidative stress in mice","Kim HG, Huang M, Xin Y, Zhang Y, Zhang X, Wang G, Liu S, Wan J, Ahmadi AR, Sun Z, Liangpunsakul S, Xiong X, Dong XC.","J Hepatol. 2019 Nov;71(5):960-969. doi: 10.1016/j.jhep.2019.06.019. Epub 2019 Jul 8.","Kim HG","J Hepatol","2019","2019/07/12","PMC6801027","NIHMS1534628","10.1016/j.jhep.2019.06.019"
"30707082","Specific Disruption of Abca1 Targeting Largely Mimics the Effects of miR-33 Knockout on Macrophage Cholesterol Efflux and Atherosclerotic Plaque Development","Price NL, Rotllan N, Zhang X, Canfrán-Duque A, Nottoli T, Suarez Y, Fernández-Hernando C.","Circ Res. 2019 Mar 15;124(6):874-880. doi: 10.1161/CIRCRESAHA.118.314415.","Price NL","Circ Res","2019","2019/02/02","PMC6417928","NIHMS1520527","10.1161/CIRCRESAHA.118.314415"
"30169915","Egg oral immunotherapy in children (SEICAP I): Daily or weekly desensitization pattern","Martín-Muñoz MF, Belver MT, Alonso Lebrero E, Zapatero Remón L, Fuentes Aparicio V, Piquer Gibert M, Plaza AM, Muñoz Román C, Martorell-Calatayud C, Martorell-Aragonés A, Blasco C, Vilá B, Gómez C, Nevot S, García Martinez JM, Madero Jarabo R, Echeverria L.","Pediatr Allergy Immunol. 2019 Feb;30(1):81-92. doi: 10.1111/pai.12974. Epub 2018 Nov 21.","Martín-Muñoz MF","Pediatr Allergy Immunol","2019","2018/09/01","","","10.1111/pai.12974"
"26112867","Cumulative Effects of Several Target Organ Damages in Risk Assessment in Hypertension","Harbaoui B, Courand PY, Defforges A, Khettab F, Milon H, Girerd N, Lantelme P.","Am J Hypertens. 2016 Feb;29(2):234-44. doi: 10.1093/ajh/hpv098. Epub 2015 Jun 25.","Harbaoui B","Am J Hypertens","2016","2015/06/27","","","10.1093/ajh/hpv098"
"25957914","Downregulation of microRNA-451 in non-alcoholic steatohepatitis inhibits fatty acid-induced proinflammatory cytokine production through the AMPK/AKT pathway","Hur W, Lee JH, Kim SW, Kim JH, Bae SH, Kim M, Hwang D, Kim YS, Park T, Um SJ, Song BJ, Yoon SK.","Int J Biochem Cell Biol. 2015 Jul;64:265-76. doi: 10.1016/j.biocel.2015.04.016. Epub 2015 May 7.","Hur W","Int J Biochem Cell Biol","2015","2015/05/11","","","10.1016/j.biocel.2015.04.016"
"25734515","11β-HSD1 modulates LPS-induced innate immune responses in adipocytes by altering expression of PTEN","Lai W, Tian X, Xiang Q, Chu K, Wei Y, Deng J, Zhang S, Brown J, Hong G.","Mol Endocrinol. 2015 Apr;29(4):558-70. doi: 10.1210/me.2014-1287. Epub 2015 Mar 3.","Lai W","Mol Endocrinol","2015","2015/03/04","PMC5414746","","10.1210/me.2014-1287"
"24142453","Centrally administered angiotensin-(1-7) increases the survival of stroke-prone spontaneously hypertensive rats","Regenhardt RW, Mecca AP, Desland F, Ritucci-Chinni PF, Ludin JA, Greenstein D, Banuelos C, Bizon JL, Reinhard MK, Sumners C.","Exp Physiol. 2014 Feb;99(2):442-53. doi: 10.1113/expphysiol.2013.075242. Epub 2013 Oct 18.","Regenhardt RW","Exp Physiol","2014","2013/10/22","PMC7416533","NIHMS1612948","10.1113/expphysiol.2013.075242"
"24043133","Knockdown of mTOR by lentivirus‑mediated RNA interference suppresses atherosclerosis and stabilizes plaques via a decrease of macrophages by autophagy in apolipoprotein E‑deficient mice","Wang X, Li L, Li M, Dang X, Wan L, Wang N, Bi X, Gu C, Qiu S, Niu X, Zhu X, Wang L.","Int J Mol Med. 2013 Nov;32(5):1215-21. doi: 10.3892/ijmm.2013.1494. Epub 2013 Sep 12.","Wang X","Int J Mol Med","2013","2013/09/18","","","10.3892/ijmm.2013.1494"
"35241998","Cardiovascular risk profiles and 20-year mortality in older people: gender differences in the Pro.V.A. study","Trevisan C, Capodaglio G, Ferroni E, Fedeli U, Noale M, Baggio G, Manzato E, Maggi S, Corti MC, Sergi G.","Eur J Ageing. 2021 Apr 12;19(1):37-47. doi: 10.1007/s10433-021-00620-y. eCollection 2022 Mar.","Trevisan C","Eur J Ageing","2021","2022/03/04","PMC8881539","","10.1007/s10433-021-00620-y"
"35485167","MEK1/2 inhibitor inhibits neointima formation by activating miR-126-3p/ C-X-C motif chemokine ligand 12 (CXCL12)/C-X-C motif chemokine receptor 4 (CXCR4) axis","Yan Y, Zhu M, Ma J, He X, Yang X, Xu H, Jiang M, Zhang S, Duan Y, Han J, Chen Y.","Bioengineered. 2022 Apr;13(4):11214-11227. doi: 10.1080/21655979.2022.2063496.","Yan Y","Bioengineered","2022","2022/04/29","","","10.1080/21655979.2022.2063496"
"35034472","Myocardial Rev-erb-Mediated Diurnal Metabolic Rhythm and Obesity Paradox","Song S, Tien CL, Cui H, Basil P, Zhu N, Gong Y, Li W, Li H, Fan Q, Min Choi J, Luo W, Xue Y, Cao R, Zhou W, Ortiz AR, Stork B, Mundra V, Putluri N, York B, Chu M, Chang J, Yun Jung S, Xie L, Song J, Zhang L, Sun Z.","Circulation. 2022 Feb 8;145(6):448-464. doi: 10.1161/CIRCULATIONAHA.121.056076. Epub 2022 Jan 17.","Song S","Circulation","2022","2022/01/17","PMC8812427","","10.1161/CIRCULATIONAHA.121.056076"
"33536383","MicroRNA-320b Modulates Cholesterol Efflux and Atherosclerosis","Lu X, Yang B, Yang H, Wang L, Li H, Chen S, Lu X, Gu D.","J Atheroscler Thromb. 2022 Feb 1;29(2):200-220. doi: 10.5551/jat.57125. Epub 2021 Feb 3.","Lu X","J Atheroscler Thromb","2022","2021/02/04","PMC8803562","","10.5551/jat.57125"
"33015737","Conditional Deletion of Foxg1 Alleviates Demyelination and Facilitates Remyelination via the Wnt Signaling Pathway in Cuprizone-Induced Demyelinated Mice","Dong F, Liu D, Jiang F, Liu Y, Wu X, Qu X, Liu J, Chen Y, Fan H, Yao R.","Neurosci Bull. 2021 Jan;37(1):15-30. doi: 10.1007/s12264-020-00583-7. Epub 2020 Oct 5.","Dong F","Neurosci Bull","2021","2020/10/05","PMC7811968","","10.1007/s12264-020-00583-7"
"32003547","Astaxanthin stimulates mitochondrial biogenesis in insulin resistant muscle via activation of AMPK pathway","Nishida Y, Nawaz A, Kado T, Takikawa A, Igarashi Y, Onogi Y, Wada T, Sasaoka T, Yamamoto S, Sasahara M, Imura J, Tokuyama K, Usui I, Nakagawa T, Fujisaka S, Kunimasa Y, Tobe K.","J Cachexia Sarcopenia Muscle. 2020 Feb;11(1):241-258. doi: 10.1002/jcsm.12530. Epub 2020 Jan 31.","Nishida Y","J Cachexia Sarcopenia Muscle","2020","2020/02/01","PMC7015247","","10.1002/jcsm.12530"
"31039753","Gestational weight gain and optimal wellness (GLOW): rationale and methods for a randomized controlled trial of a lifestyle intervention among pregnant women with overweight or obesity","Brown SD, Hedderson MM, Ehrlich SF, Galarce MN, Tsai AL, Quesenberry CP, Ferrara A.","BMC Pregnancy Childbirth. 2019 Apr 30;19(1):145. doi: 10.1186/s12884-019-2293-8.","Brown SD","BMC Pregnancy Childbirth","2019","2019/05/02","PMC6492416","","10.1186/s12884-019-2293-8"
"30537529","Significant effect of infection and food intake on sirolimus pharmacokinetics and exposure in pediatric patients with acute lymphoblastic leukemia","Mizuno T, O'Brien MM, Vinks AA.","Eur J Pharm Sci. 2019 Feb 1;128:209-214. doi: 10.1016/j.ejps.2018.12.004. Epub 2018 Dec 8.","Mizuno T","Eur J Pharm Sci","2019","2018/12/12","","","10.1016/j.ejps.2018.12.004"
"30513758","Evaluation of [(68)Ga]Ga-DOTA-TCTP-1 for the Detection of Metalloproteinase 2/9 Expression in Mouse Atherosclerotic Plaques","Kiugel M, Hellberg S, Käkelä M, Liljenbäck H, Saanijoki T, Li XG, Tuomela J, Knuuti J, Saraste A, Roivainen A.","Molecules. 2018 Dec 1;23(12):3168. doi: 10.3390/molecules23123168.","Kiugel M","Molecules","2018","2018/12/06","PMC6321344","","10.3390/molecules23123168"
"29322610","Safety and efficacy of once-weekly semaglutide vs additional oral antidiabetic drugs in Japanese people with inadequately controlled type 2 diabetes: A randomized trial","Kaku K, Yamada Y, Watada H, Abiko A, Nishida T, Zacho J, Kiyosue A.","Diabetes Obes Metab. 2018 May;20(5):1202-1212. doi: 10.1111/dom.13218. Epub 2018 Feb 21.","Kaku K","Diabetes Obes Metab","2018","2018/01/12","PMC5969242","","10.1111/dom.13218"
"28923619","Ten-Year Follow-up of Pharmacokinetics-Guided Very Early Cyclosporine Minimization Synchronized With Everolimus Initiation in De Novo Kidney Transplantation","Sumethkul V, Tankee P, Worawichawong S, Jirasiritham S.","Transplant Proc. 2017 Oct;49(8):1743-1746. doi: 10.1016/j.transproceed.2017.04.018.","Sumethkul V","Transplant Proc","2017","2017/09/20","","","10.1016/j.transproceed.2017.04.018"
"25842463","The role of health behavior in preventing dental caries in resource-poor adults: a pilot intervention","Wu A, Switzer-Nadasdi R.","J Tenn Dent Assoc. 2014 Fall-Winter;94(2):17-21; quiz 22-3.","Wu A","J Tenn Dent Assoc","2014","2015/04/07","","",""
"25372239","The Association of Meal Practices and Other Dietary Correlates With Dietary Intake Among High School Students in the United States, 2010","Demissie Z, Eaton DK, Lowry R, Kim SA, Park S, Grimm KA, Merlo C, Harris DM.","Am J Health Promot. 2015 Jul-Aug;29(6):e203-13. doi: 10.4278/ajhp.131211-QUAN-632. Epub 2014 Nov 5.","Demissie Z","Am J Health Promot","2015","2014/11/06","","","10.4278/ajhp.131211-QUAN-632"
"23711165","Interventions for lifestyle changes to promote weight reduction, a randomized controlled trial in primary health care","Jansson SP, Engfeldt P, Magnuson A, Pt GL, Liljegren G.","BMC Res Notes. 2013 May 27;6:213. doi: 10.1186/1756-0500-6-213.","Jansson SP","BMC Res Notes","2013","2013/05/29","PMC3673825","","10.1186/1756-0500-6-213"
"23314846","ER stress signalling through eIF2α and CHOP, but not IRE1α, attenuates adipogenesis in mice","Han J, Murthy R, Wood B, Song B, Wang S, Sun B, Malhi H, Kaufman RJ.","Diabetologia. 2013 Apr;56(4):911-24. doi: 10.1007/s00125-012-2809-5. Epub 2013 Jan 12.","Han J","Diabetologia","2013","2013/01/15","PMC3606029","NIHMS435318","10.1007/s00125-012-2809-5"
"35553138","The Role of PER-1, ET-1 Axis in Regulating Endothelial Cell Function","Jakkidi NR, Gomes J, Sharma RK, Li S, Gumz ML, Mohandas R.","FASEB J. 2022 May;36 Suppl 1. doi: 10.1096/fasebj.2022.36.S1.R2473.","Jakkidi NR","FASEB J","2022","2022/05/13","","","10.1096/fasebj.2022.36.S1.R2473"
"34983452","The evaluation of a physical health promotion intervention for people with severe mental illness receiving community based accommodational support: a mixed-method pilot study","Kirschner V, Lamp N, Dinc Ü, Becker T, Kilian R, Mueller-Stierlin AS.","BMC Psychiatry. 2022 Jan 4;22(1):6. doi: 10.1186/s12888-021-03640-1.","Kirschner V","BMC Psychiatry","2022","2022/01/05","PMC8728992","","10.1186/s12888-021-03640-1"
"34566687","Effects of Combined Oxytocin and Beta-3 Receptor Agonist (CL 316243) Treatment on Body Weight and Adiposity in Male Diet-Induced Obese Rats","Edwards MM, Nguyen HK, Dodson AD, Herbertson AJ, Wietecha TA, Wolden-Hanson T, Graham JL, Honeycutt MK, Slattery JD, O'Brien KD, Havel PJ, Blevins JE.","Front Physiol. 2021 Sep 8;12:725912. doi: 10.3389/fphys.2021.725912. eCollection 2021.","Edwards MM","Front Physiol","2021","2021/09/27","PMC8457402","","10.3389/fphys.2021.725912"
"33515450","Interactions of amino acids and hormones regulate the balance between growth and milk protein synthesis in lactating rats fed diets differing in protein content","Xu L, Hanigan MD, Lin X, Li X, Li M, Liu W, Hu Z, Hou Q, Wang Y, Wang Z.","J Anim Sci. 2021 Feb 1;99(2):skab031. doi: 10.1093/jas/skab031.","Xu L","J Anim Sci","2021","2021/01/30","PMC7887554","","10.1093/jas/skab031"
"32880686","Adiponectin treatment improves insulin resistance in mice by regulating the expression of the mitochondrial-derived peptide MOTS-c and its response to exercise via APPL1-SIRT1-PGC-1α","Guo Q, Chang B, Yu QL, Xu ST, Yi XJ, Cao SC.","Diabetologia. 2020 Dec;63(12):2675-2688. doi: 10.1007/s00125-020-05269-3. Epub 2020 Sep 3.","Guo Q","Diabetologia","2020","2020/09/04","","","10.1007/s00125-020-05269-3"
"32227855","Cerasus humilis Cherry Polyphenol Reduces High-Fat Diet-Induced Obesity in C57BL/6 Mice by Mitigating Fat Deposition, Inflammation, and Oxidation","Liu S, Chang X, Yu J, Xu W.","J Agric Food Chem. 2020 Apr 15;68(15):4424-4436. doi: 10.1021/acs.jafc.0c01617. Epub 2020 Apr 7.","Liu S","J Agric Food Chem","2020","2020/04/02","","","10.1021/acs.jafc.0c01617"
"31648052","Dietary protein and calcium modulate parathyroid vitamin D receptor expression in young ruminants","Wilkens MR, Schnepel N, Muscher-Banse AS.","J Steroid Biochem Mol Biol. 2020 Feb;196:105503. doi: 10.1016/j.jsbmb.2019.105503. Epub 2019 Oct 21.","Wilkens MR","J Steroid Biochem Mol Biol","2020","2019/10/25","","","10.1016/j.jsbmb.2019.105503"
"31364797","A novel specific peroxisome proliferator-activated receptor γ (PPARγ) modulator YR4-42 ameliorates hyperglycaemia and dyslipidaemia and hepatic steatosis in diet-induced obese mice","Huan Y, Pan X, Peng J, Jia C, Sun S, Bai G, Wang X, Zhou T, Li R, Liu S, Li C, Liu Q, Liu Z, Shen Z.","Diabetes Obes Metab. 2019 Nov;21(11):2553-2563. doi: 10.1111/dom.13843. Epub 2019 Sep 5.","Huan Y","Diabetes Obes Metab","2019","2019/08/01","PMC6851555","","10.1111/dom.13843"
"31082459","Rat strain response differences upon exposure to technical or alpha hexabromocyclododecane","Gannon AM, Nunnikhoven A, Liston V, Rawn DFK, Pantazopoulos P, Fine JH, Caldwell D, Bondy GS, Curran IHA.","Food Chem Toxicol. 2019 Aug;130:284-307. doi: 10.1016/j.fct.2019.05.003. Epub 2019 May 11.","Gannon AM","Food Chem Toxicol","2019","2019/05/15","","","10.1016/j.fct.2019.05.003"
"29934379","Association between acculturation and body weight status among migrant children in Guangzhou, China: a cross-sectional study","Huang X, Chen W, Lin Y, Zhang Q, Ling L.","BMJ Open. 2018 Jun 22;8(6):e018768. doi: 10.1136/bmjopen-2017-018768.","Huang X","BMJ Open","2018","2018/06/24","PMC6020954","","10.1136/bmjopen-2017-018768"
"27271180","Vitamin D Supplementation Reduces Intimal Hyperplasia and Restenosis following Coronary Intervention in Atherosclerotic Swine","Gupta GK, Agrawal T, Rai V, Del Core MG, Hunter WJ 3rd, Agrawal DK.","PLoS One. 2016 Jun 6;11(6):e0156857. doi: 10.1371/journal.pone.0156857. eCollection 2016.","Gupta GK","PLoS One","2016","2016/06/09","PMC4894559","","10.1371/journal.pone.0156857"
"26850040","Feasibility outcomes of a presurgical randomized controlled trial exploring the impact of caloric restriction and increased physical activity versus a wait-list control on tumor characteristics and circulating biomarkers in men electing prostatectomy for prostate cancer","Demark-Wahnefried W, Nix JW, Hunter GR, Rais-Bahrami S, Desmond RA, Chacko B, Morrow CD, Azrad M, Frugé AD, Tsuruta Y, Ptacek T, Tully SA, Segal R, Grizzle WE.","BMC Cancer. 2016 Feb 5;16:61. doi: 10.1186/s12885-016-2075-x.","Demark-Wahnefried W","BMC Cancer","2016","2016/02/07","PMC4743419","","10.1186/s12885-016-2075-x"
"25259787","Carbohydrate modified diet & insulin sensitizers reduce body weight & modulate metabolic syndrome measures in EMPOWIR (enhance the metabolic profile of women with insulin resistance): a randomized trial of normoglycemic women with midlife weight gain","Mogul HR, Freeman R, Nguyen K, Frey M, Klein LA, Jozak S, Tanenbaum K.","PLoS One. 2014 Sep 26;9(9):e108264. doi: 10.1371/journal.pone.0108264. eCollection 2014.","Mogul HR","PLoS One","2014","2014/09/27","PMC4178125","","10.1371/journal.pone.0108264"
"34849611","NOX1 mediates metabolic heart disease in mice and is upregulated in monocytes of humans with diastolic dysfunction","Xu L, Balzarolo M, Robinson EL, Lorenz V, Verde GD, Joray L, Mochizuki M, Kaufmann BA, Valstar G, de Jager SCA, den Ruijter HM, Heymans S, Pfister O, Kuster GM.","Cardiovasc Res. 2021 Nov 26:cvab349. doi: 10.1093/cvr/cvab349. Online ahead of print.","Xu L","Cardiovasc Res","2021","2021/12/01","","","10.1093/cvr/cvab349"
"34942286","Macrophage scavenger receptor 1 mediates lipid-induced inflammation in non-alcoholic fatty liver disease","Govaere O, Petersen SK, Martinez-Lopez N, Wouters J, Van Haele M, Mancina RM, Jamialahmadi O, Bilkei-Gorzo O, Lassen PB, Darlay R, Peltier J, Palmer JM, Younes R, Tiniakos D, Aithal GP, Allison M, Vacca M, Göransson M, Berlinguer-Palmini R, Clark JE, Drinnan MJ, Yki-Järvinen H, Dufour JF, Ekstedt M, Francque S, Petta S, Bugianesi E, Schattenberg JM, Day CP, Cordell HJ, Topal B, Clément K, Romeo S, Ratziu V, Roskams T, Daly AK, Anstee QM, Trost M, Härtlova A.","J Hepatol. 2022 May;76(5):1001-1012. doi: 10.1016/j.jhep.2021.12.012. Epub 2021 Dec 21.","Govaere O","J Hepatol","2022","2021/12/23","","","10.1016/j.jhep.2021.12.012"
"34819792","Cold-pressed raspberry seeds oil ameliorates high-fat diet triggered non-alcoholic fatty liver disease","Hendawy O, Gomaa HAM, Hussein S, Alzarea SI, Qasim S, Abdel Rahman FES, Ali AT, Ahmed SR.","Saudi Pharm J. 2021 Nov;29(11):1303-1313. doi: 10.1016/j.jsps.2021.09.014. Epub 2021 Oct 6.","Hendawy O","Saudi Pharm J","2021","2021/11/25","PMC8596288","","10.1016/j.jsps.2021.09.014"
"31475105","Increased Extracellular Osteopontin Levels in Normal Human Breast Tissue at High Risk of Developing Cancer and Its Association With Inflammatory Biomarkers in situ","Lindahl G, Rzepecka A, Dabrosin C.","Front Oncol. 2019 Aug 16;9:746. doi: 10.3389/fonc.2019.00746. eCollection 2019.","Lindahl G","Front Oncol","2019","2019/09/03","PMC6707004","","10.3389/fonc.2019.00746"
"30705981","Bacterial diet and weak cadmium stress affect the survivability of Caenorhabditis elegans and its resistance to severe stress","Dölling R, Mendelski MN, Paul RJ.","Heliyon. 2019 Jan 16;5(1):e01126. doi: 10.1016/j.heliyon.2019.e01126. eCollection 2019 Jan.","Dölling R","Heliyon","2019","2019/02/02","PMC6348244","","10.1016/j.heliyon.2019.e01126"
"30608898","An evolving spectrum of diabetes in a woman with GCK-MODY","Garrahy A, Mijares Zamuner MB, Byrne MM.","Endocrinol Diabetes Metab Case Rep. 2019 Jan 3;2019:EDM180145. doi: 10.1530/EDM-18-0145. Online ahead of print.","Garrahy A","Endocrinol Diabetes Metab Case Rep","2019","2019/01/05","","","10.1530/EDM-18-0145"
"29870919","Influence of postweaning feeding management of beef heifers on performance and physiological profiles through rearing and first lactation","Rodríguez-Sánchez JA, Sanz A, Ferrer J, Casasús I.","Domest Anim Endocrinol. 2018 Oct;65:24-37. doi: 10.1016/j.domaniend.2018.05.001. Epub 2018 May 9.","Rodríguez-Sánchez JA","Domest Anim Endocrinol","2018","2018/06/06","","","10.1016/j.domaniend.2018.05.001"
"28645738","Human germline hedgehog pathway mutations predispose to fatty liver","Guillen-Sacoto MJ, Martinez AF, Abe Y, Kruszka P, Weiss K, Everson JL, Bataller R, Kleiner DE, Ward JM, Sulik KK, Lipinski RJ, Solomon BD, Muenke M.","J Hepatol. 2017 Oct;67(4):809-817. doi: 10.1016/j.jhep.2017.06.008. Epub 2017 Jun 21.","Guillen-Sacoto MJ","J Hepatol","2017","2017/06/25","PMC5613974","NIHMS886543","10.1016/j.jhep.2017.06.008"
"28380525","Supplementation of organic and inorganic selenium to late gestation and early lactation beef cows effect on progeny feedlot performance and carcass characteristics","Muegge CR, Brennan KM, Schoonmaker JP.","J Anim Sci. 2017 Mar;95(3):1356-1362. doi: 10.2527/jas.2016.0960.","Muegge CR","J Anim Sci","2017","2017/04/06","","","10.2527/jas.2016.0960"
"26943711","The Impact of Sleep Debt on Excess Adiposity and Insulin Sensitivity in Patients with Early Type 2 Diabetes Mellitus","Arora T, Chen MZ, Cooper AR, Andrews RC, Taheri S.","J Clin Sleep Med. 2016 May 15;12(5):673-80. doi: 10.5664/jcsm.5792.","Arora T","J Clin Sleep Med","2016","2016/03/05","PMC4865553","","10.5664/jcsm.5792"
"24218540","Chemopreventive effects of an HDAC2-selective inhibitor on rat colon carcinogenesis and APCmin/+ mouse intestinal tumorigenesis","Ravillah D, Mohammed A, Qian L, Brewer M, Zhang Y, Biddick L, Steele VE, Rao CV.","J Pharmacol Exp Ther. 2014 Jan;348(1):59-68. doi: 10.1124/jpet.113.208645. Epub 2013 Nov 11.","Ravillah D","J Pharmacol Exp Ther","2014","2013/11/13","PMC3868878","","10.1124/jpet.113.208645"
"34748647","Inhibition of acid sphingomyelinase by imipramine abolishes the synergy between metabolic syndrome and periodontitis on alveolar bone loss","Li Y, Lu Z, Zhang L, Kirkwood CL, Kirkwood KL, Lopes-Virella MF, Huang Y.","J Periodontal Res. 2022 Jan;57(1):173-185. doi: 10.1111/jre.12951. Epub 2021 Nov 8.","Li Y","J Periodontal Res","2022","2021/11/08","PMC8766925","NIHMS1752579","10.1111/jre.12951"
"33272230","Are dietary interventions with a behaviour change theoretical framework effective in changing dietary patterns? A systematic review","Timlin D, McCormack JM, Kerr M, Keaver L, Simpson EEA.","BMC Public Health. 2020 Dec 3;20(1):1857. doi: 10.1186/s12889-020-09985-8.","Timlin D","BMC Public Health","2020","2020/12/04","PMC7713327","","10.1186/s12889-020-09985-8"
"32551412","A Healthy Beverage Score and Risk of Chronic Kidney Disease Progression, Incident Cardiovascular Disease, and All-Cause Mortality in the Chronic Renal Insufficiency Cohort","Hu EA, Anderson CAM, Crews DC, Mills KT, He J, Shou H, Taliercio JJ, Mohanty MJ, Bhat Z, Coresh J, Appel LJ, Rebholz CM; CRIC Study Investigators.","Curr Dev Nutr. 2020 May 21;4(6):nzaa088. doi: 10.1093/cdn/nzaa088. eCollection 2020 Jun.","Hu EA","Curr Dev Nutr","2020","2020/06/20","PMC7293206","","10.1093/cdn/nzaa088"
"32439508","Dietary phytic acid weakened the antimicrobial activity and aggravated the inflammatory status of head kidney, spleen and skin in on-growing grass carp (Ctenopharyngodon idella)","Zhong JR, Wu P, Feng L, Jiang WD, Liu Y, Kuang SY, Tang L, Zhou XQ.","Fish Shellfish Immunol. 2020 Aug;103:256-265. doi: 10.1016/j.fsi.2020.05.037. Epub 2020 May 19.","Zhong JR","Fish Shellfish Immunol","2020","2020/05/23","","","10.1016/j.fsi.2020.05.037"
"32400277","Mitophagy deficiency increases NLRP3 to induce brown fat dysfunction in mice","Ko MS, Yun JY, Baek IJ, Jang JE, Hwang JJ, Lee SE, Heo SH, Bader DA, Lee CH, Han J, Moon JS, Lee JM, Hong EG, Lee IK, Kim SW, Park JY, Hartig SM, Kang UJ, Moore DD, Koh EH, Lee KU.","Autophagy. 2021 May;17(5):1205-1221. doi: 10.1080/15548627.2020.1753002. Epub 2020 May 13.","Ko MS","Autophagy","2021","2020/05/14","PMC8143238","","10.1080/15548627.2020.1753002"
"31829213","Prevalence and associated factors of zinc deficiency among pregnant women and children in Ethiopia: a systematic review and meta-analysis","Berhe K, Gebrearegay F, Gebremariam H.","BMC Public Health. 2019 Dec 11;19(1):1663. doi: 10.1186/s12889-019-7979-3.","Berhe K","BMC Public Health","2019","2019/12/13","PMC6907210","","10.1186/s12889-019-7979-3"
"31696493","Correlation between endothelial cell apoptosis and SIRT3 gene expression in atherosclerosis rats","Jing SH, Yu B, Qiao H.","Eur Rev Med Pharmacol Sci. 2019 Oct;23(20):9033-9040. doi: 10.26355/eurrev_201910_19305.","Jing SH","Eur Rev Med Pharmacol Sci","2019","2019/11/08","","","10.26355/eurrev_201910_19305"
"31668439","Effects of wheat straw chop length in high-straw dry cow diets on intake, health, and performance of dairy cows across the transition period","Havekes CD, Duffield TF, Carpenter AJ, DeVries TJ.","J Dairy Sci. 2020 Jan;103(1):254-271. doi: 10.3168/jds.2019-17033. Epub 2019 Oct 23.","Havekes CD","J Dairy Sci","2020","2019/11/01","","","10.3168/jds.2019-17033"
"31308847","Short-Term Activation of Peroxisome Proliferator-Activated Receptors α and γ Induces Tissue-Specific Effects on Lipid Metabolism and Fatty Acid Composition in Male Wistar Rats","Strand E, Lysne V, Grinna ML, Bohov P, Svardal A, Nygård O, Berge RK, Bjørndal B.","PPAR Res. 2019 Jun 12;2019:8047627. doi: 10.1155/2019/8047627. eCollection 2019.","Strand E","PPAR Res","2019","2019/07/17","PMC6594300","","10.1155/2019/8047627"
"31236708","Hypertension as a Metabolic Disorder and the Novel Role of the Gut","Tanaka M, Itoh H.","Curr Hypertens Rep. 2019 Jun 24;21(8):63. doi: 10.1007/s11906-019-0964-5.","Tanaka M","Curr Hypertens Rep","2019","2019/06/26","PMC6591187","","10.1007/s11906-019-0964-5"
"30029691","Beneficial effects of cherry consumption as a dietary intervention for metabolic, hepatic and vascular complications in type 2 diabetic rats","Van der Werf R, Walter C, Bietiger W, Seyfritz E, Mura C, Peronet C, Legrandois J, Werner D, Ennahar S, Digel F, Maillard-Pedracini E, Pinget M, Jeandidier N, Marchioni E, Sigrist S, Dal S.","Cardiovasc Diabetol. 2018 Jul 20;17(1):104. doi: 10.1186/s12933-018-0744-6.","Van der Werf R","Cardiovasc Diabetol","2018","2018/07/22","PMC6054718","","10.1186/s12933-018-0744-6"
"29342096","High-Resolution Lipidomics of the Early Life Stages of the Red Seaweed Porphyra dioica","da Costa E, Azevedo V, Melo T, Rego AM, V Evtuguin D, Domingues P, Calado R, Pereira R, Abreu MH, Domingues MR.","Molecules. 2018 Jan 17;23(1):187. doi: 10.3390/molecules23010187.","da Costa E","Molecules","2018","2018/01/18","PMC6017436","","10.3390/molecules23010187"
"29163176","Jiang Tang Xiao Ke Granule Play an Anti-diabetic Role in Diabetic Mice Pancreatic Tissue by Regulating the mRNAs and MicroRNAs Associated with PI3K-Akt Signaling Pathway","Mo FF, An T, Zhang ZJ, Liu YF, Liu HX, Pan YY, Miao JN, Zhao DD, Yang XY, Zhang DW, Jiang GJ, Gao SH.","Front Pharmacol. 2017 Nov 1;8:795. doi: 10.3389/fphar.2017.00795. eCollection 2017.","Mo FF","Front Pharmacol","2017","2017/11/23","PMC5671979","","10.3389/fphar.2017.00795"
