PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30936050","Effects of dietary lipid sources on the intestinal microbiome and health of golden pompano (Trachinotus ovatus)","You C, Chen B, Wang M, Wang S, Zhang M, Sun Z, Juventus AJ, Ma H, Li Y.","Fish Shellfish Immunol. 2019 Jun;89:187-197. doi: 10.1016/j.fsi.2019.03.060. Epub 2019 Mar 29.","You C","Fish Shellfish Immunol","2019","2019/04/03","","","10.1016/j.fsi.2019.03.060"
"30216448","Lactobacillus reuteri F-9-35 Prevents DSS-Induced Colitis by Inhibiting Proinflammatory Gene Expression and Restoring the Gut Microbiota in Mice","Sun MC, Zhang FC, Yin X, Cheng BJ, Zhao CH, Wang YL, Zhang ZZ, Hao HW, Zhang TH, Ye HQ.","J Food Sci. 2018 Oct;83(10):2645-2652. doi: 10.1111/1750-3841.14326. Epub 2018 Sep 14.","Sun MC","J Food Sci","2018","2018/09/15","","","10.1111/1750-3841.14326"
"34438690","Evaluation of Dietary Probiotic (Lactobacillus plantarum BG0001) Supplementation on the Growth Performance, Nutrient Digestibility, Blood Profile, Fecal Gas Emission, and Fecal Microbiota in Weaning Pigs","Wang H, Kim IH.","Animals (Basel). 2021 Jul 29;11(8):2232. doi: 10.3390/ani11082232.","Wang H","Animals (Basel)","2021","2021/08/27","PMC8388486","","10.3390/ani11082232"
"26635090","Supplementation of standard antibiotic therapy with oral probiotics for bacterial vaginosis and aerobic vaginitis: a randomised, double-blind, placebo-controlled trial","Heczko PB, Tomusiak A, Adamski P, Jakimiuk AJ, Stefański G, Mikołajczyk-Cichońska A, Suda-Szczurek M, Strus M.","BMC Womens Health. 2015 Dec 3;15:115. doi: 10.1186/s12905-015-0246-6.","Heczko PB","BMC Womens Health","2015","2015/12/05","PMC4669640","","10.1186/s12905-015-0246-6"
"33603935","Alleviation of Anxiety/Depressive-Like Behaviors and Improvement of Cognitive Functions by Lactobacillus plantarum WLPL04 in Chronically Stressed Mice","Sun X, Zhang HF, Ma CL, Wei H, Li BM, Luo J.","Can J Infect Dis Med Microbiol. 2021 Jan 30;2021:6613903. doi: 10.1155/2021/6613903. eCollection 2021.","Sun X","Can J Infect Dis Med Microbiol","2021","2021/02/19","PMC7868149","","10.1155/2021/6613903"
"33308038","Effect of Bifidobacterium animalis subsp. lactis MN-Gup on constipation and the composition of gut microbiota","Wang R, Sun J, Li G, Zhang M, Niu T, Kang X, Zhao H, Chen J, Sun E, Li Y.","Benef Microbes. 2021 Feb 24;12(1):31-42. doi: 10.3920/BM2020.0023. Epub 2020 Dec 14.","Wang R","Benef Microbes","2021","2020/12/14","","","10.3920/BM2020.0023"
"30251020","Effects of an oral synbiotic on the gastrointestinal immune system and microbiota in patients with diarrhea-predominant irritable bowel syndrome","Moser AM, Spindelboeck W, Halwachs B, Strohmaier H, Kump P, Gorkiewicz G, Högenauer C.","Eur J Nutr. 2019 Oct;58(7):2767-2778. doi: 10.1007/s00394-018-1826-7. Epub 2018 Sep 24.","Moser AM","Eur J Nutr","2019","2018/09/26","PMC6768888","","10.1007/s00394-018-1826-7"
"28892150","Hepatic inflammation caused by dysregulated bile acid synthesis is reversible by butyrate supplementation","Sheng L, Jena PK, Hu Y, Liu HX, Nagar N, Kalanetra KM, French SW, French SW, Mills DA, Wan YY.","J Pathol. 2017 Dec;243(4):431-441. doi: 10.1002/path.4983. Epub 2017 Nov 1.","Sheng L","J Pathol","2017","2017/09/12","PMC5953422","NIHMS932703","10.1002/path.4983"
"28703111","Clinical and microbiological aspects of the use of Lactobacillus rhamnosus PL1 strains in proctological patients with symptoms of chronic proctitis","Borycka-Kiciak K, Strus M, Pietrzak P, Wawiernia K, Mikołajczyk D, Gałęcka M, Heczko P, Tarnowski W.","Pol Przegl Chir. 2017 Jun 30;89(3):16-22.","Borycka-Kiciak K","Pol Przegl Chir","2017","2017/07/14","","",""
"27790434","Diversity of Vaginal Lactic Acid Bacterial Microbiota in 15 Algerian Pregnant Women with and without Bacterial Vaginosis by using Culture Independent Method","Alioua S, Abdi A, Fhoula I, Bringel F, Boudabous A, Ouzari IH.","J Clin Diagn Res. 2016 Sep;10(9):DC23-DC27. doi: 10.7860/JCDR/2016/21621.8546. Epub 2016 Sep 1.","Alioua S","J Clin Diagn Res","2016","2016/10/30","PMC5071934","","10.7860/JCDR/2016/21621.8546"
"23990840","The effect of a commercial probiotic drink on oral microbiota in healthy complete denture wearers","Sutula J, Coulthwaite L, Thomas L, Verran J.","Microb Ecol Health Dis. 2012 Oct 3;23. doi: 10.3402/mehd.v23i0.18404. eCollection 2012.","Sutula J","Microb Ecol Health Dis","2012","2013/08/31","PMC3747769","","10.3402/mehd.v23i0.18404"
"24187469","Effects of probiotics on nonalcoholic fatty liver disease: a meta-analysis","Ma YY, Li L, Yu CH, Shen Z, Chen LH, Li YM.","World J Gastroenterol. 2013 Oct 28;19(40):6911-8. doi: 10.3748/wjg.v19.i40.6911.","Ma YY","World J Gastroenterol","2013","2013/11/05","PMC3812493","","10.3748/wjg.v19.i40.6911"
"31646599","Effect of probiotics on the occurrence of nutrition absorption capacities in healthy children: a randomized double-blinded placebo-controlled pilot study","Ballini A, Gnoni A, De Vito D, Dipalma G, Cantore S, Gargiulo Isacco C, Saini R, Santacroce L, Topi S, Scarano A, Scacco S, Inchingolo F.","Eur Rev Med Pharmacol Sci. 2019 Oct;23(19):8645-8657. doi: 10.26355/eurrev_201910_19182.","Ballini A","Eur Rev Med Pharmacol Sci","2019","2019/10/25","","","10.26355/eurrev_201910_19182"
"30561114","Effects of probiotic supplements on the progression of chronic kidney disease: A meta-analysis","Tao S, Tao S, Cheng Y, Liu J, Ma L, Fu P.","Nephrology (Carlton). 2019 Nov;24(11):1122-1130. doi: 10.1111/nep.13549. Epub 2019 Apr 30.","Tao S","Nephrology (Carlton)","2019","2018/12/19","","","10.1111/nep.13549"
"35321313","Limosilactobacillus (Lactobacillus) fermentum ALAL020, a Probiotic Candidate Bacterium, Produces a Cyclic Dipeptide That Suppresses the Periodontal Pathogens Porphyromonas gingivalis and Prevotella intermedia","Kawai T, Ohshima T, Tanaka T, Ikawa S, Tani A, Inazumi N, Shin R, Itoh Y, Meyer K, Maeda N.","Front Cell Infect Microbiol. 2022 Mar 7;12:804334. doi: 10.3389/fcimb.2022.804334. eCollection 2022.","Kawai T","Front Cell Infect Microbiol","2022","2022/03/24","PMC8936145","","10.3389/fcimb.2022.804334"
"32605578","The efficacy of Bifidobacterium quadruple viable tablet in the treatment of diarrhea predominant irritable bowel syndrome: protocol for a randomized, double-blind, placebo-controlled, multicenter trial","Bai T, Zeng H, Long Y, Li X, Sun X, Lan Y, Gao L, Zhang L, Feng Z, Hou X.","Trials. 2020 Jun 30;21(1):597. doi: 10.1186/s13063-020-04490-0.","Bai T","Trials","2020","2020/07/02","PMC7329396","","10.1186/s13063-020-04490-0"
"35127162","Protective effects of different Bacteroides vulgatus strains against lipopolysaccharide-induced acute intestinal injury, and their underlying functional genes","Wang C, Xiao Y, Yu L, Tian F, Zhao J, Zhang H, Chen W, Zhai Q.","J Adv Res. 2021 Jun 15;36:27-37. doi: 10.1016/j.jare.2021.06.012. eCollection 2022 Feb.","Wang C","J Adv Res","2021","2022/02/07","PMC8799915","","10.1016/j.jare.2021.06.012"
"34796006","Colon Microbiocenosis and Its Correction in Patients Receiving Programmed Hemodialysis","Belova IV, Khrulev AE, Tochilina AG, Khruleva NS, Lobanova NA, Zhirnov VA, Molodtsova SB, Lobanov VN, Solovieva IV.","Sovrem Tekhnologii Med. 2021;12(5):62-68. doi: 10.17691/stm2020.12.5.07. Epub 2020 Oct 28.","Belova IV","Sovrem Tekhnologii Med","2021","2021/11/19","PMC8596268","","10.17691/stm2020.12.5.07"
"33614758","Molecular Response in Intestinal and Immune Tissues to in Ovo Administration of Inulin and the Combination of Inulin and Lactobacillus lactis Subsp. cremoris","Dunislawska A, Herosimczyk A, Lepczynski A, Slama P, Slawinska A, Bednarczyk M, Siwek M.","Front Vet Sci. 2021 Feb 3;7:632476. doi: 10.3389/fvets.2020.632476. eCollection 2020.","Dunislawska A","Front Vet Sci","2021","2021/02/22","PMC7886801","","10.3389/fvets.2020.632476"
"32117102","Potential Elimination of Human Gut Resistome by Exploiting the Benefits of Functional Foods","Tsigalou C, Konstantinidis T, Stavropoulou E, Bezirtzoglou EE, Tsakris A.","Front Microbiol. 2020 Feb 11;11:50. doi: 10.3389/fmicb.2020.00050. eCollection 2020.","Tsigalou C","Front Microbiol","2020","2020/03/03","PMC7026006","","10.3389/fmicb.2020.00050"
"31461095","Lactobacillus acidophilus alleviates type 2 diabetes by regulating hepatic glucose, lipid metabolism and gut microbiota in mice","Yan F, Li N, Shi J, Li H, Yue Y, Jiao W, Wang N, Song Y, Huo G, Li B.","Food Funct. 2019 Sep 1;10(9):5804-5815. doi: 10.1039/c9fo01062a. Epub 2019 Aug 28.","Yan F","Food Funct","2019","2019/08/29","","","10.1039/c9fo01062a"
"31303186","Review: Are there indigenous Saccharomyces in the digestive tract of livestock animal species? Implications for health, nutrition and productivity traits","Garcia-Mazcorro JF, Ishaq SL, Rodriguez-Herrera MV, Garcia-Hernandez CA, Kawas JR, Nagaraja TG.","Animal. 2020 Jan;14(1):22-30. doi: 10.1017/S1751731119001599. Epub 2019 Jul 15.","Garcia-Mazcorro JF","Animal","2020","2019/07/16","","","10.1017/S1751731119001599"
"29493105","Probiotic supplementation increases obesity with no detectable effects on liver fat or gut microbiota in obese Hispanic adolescents: a 16-week, randomized, placebo-controlled trial","Jones RB, Alderete TL, Martin AA, Geary BA, Hwang DH, Palmer SL, Goran MI.","Pediatr Obes. 2018 Nov;13(11):705-714. doi: 10.1111/ijpo.12273. Epub 2018 Feb 28.","Jones RB","Pediatr Obes","2018","2018/03/02","PMC6113106","NIHMS953903","10.1111/ijpo.12273"
"28676009","Aging Eye Microbiota in Dry Eye Syndrome in Patients Treated with Enterococcus faecium and Saccharomyces boulardii","Chisari G, Chisari EM, Borzi AM, Chisari CG.","Curr Clin Pharmacol. 2017;12(2):99-105. doi: 10.2174/1574884712666170704145046.","Chisari G","Curr Clin Pharmacol","2017","2017/07/06","","","10.2174/1574884712666170704145046"
"35282787","Consumption of a fermented dairy beverage improves hippocampal-dependent relational memory in a randomized, controlled cross-over trial","Cannavale CN, Mysonhimer AR, Bailey MA, Cohen NJ, Holscher HD, Khan NA.","Nutr Neurosci. 2022 Mar 13:1-10. doi: 10.1080/1028415X.2022.2046963. Online ahead of print.","Cannavale CN","Nutr Neurosci","2022","2022/03/14","","","10.1080/1028415X.2022.2046963"
"34707714","Irisin attenuates inflammation in a mouse model of ulcerative colitis by altering the intestinal microbiota","Huangfu LX, Cai XT, Yang JN, Wang HC, Li YX, Dai ZF, Yang RL, Lin XH.","Exp Ther Med. 2021 Dec;22(6):1433. doi: 10.3892/etm.2021.10868. Epub 2021 Oct 11.","Huangfu LX","Exp Ther Med","2021","2021/10/28","PMC8543469","","10.3892/etm.2021.10868"
"33335521","Antioxidant and Antiproliferative Activity of Allium ursinum and Their Associated Microbiota During Simulated in vitro Digestion in the Presence of Food Matrix","Stanisavljević N, Soković Bajić S, Jovanović Ž, Matić I, Tolinački M, Popović D, Popović N, Terzić-Vidojević A, Golić N, Beškoski V, Samardžić J.","Front Microbiol. 2020 Dec 1;11:601616. doi: 10.3389/fmicb.2020.601616. eCollection 2020.","Stanisavljević N","Front Microbiol","2020","2020/12/18","PMC7736176","","10.3389/fmicb.2020.601616"
"33009829","The antibody response to the glycan α-Gal correlates with COVID-19 disease symptoms","Urra JM, Ferreras-Colino E, Contreras M, Cabrera CM, Fernández de Mera IG, Villar M, Cabezas-Cruz A, Gortázar C, de la Fuente J.","J Med Virol. 2021 Apr;93(4):2065-2075. doi: 10.1002/jmv.26575. Epub 2020 Oct 30.","Urra JM","J Med Virol","2021","2020/10/03","PMC7675678","","10.1002/jmv.26575"
"32998681","A network approach to investigating the key microbes and stability of gut microbial communities in a mouse neuropathic pain model","Brandon-Mong GJ, Shaw GT, Chen WH, Chen CC, Wang D.","BMC Microbiol. 2020 Sep 30;20(1):295. doi: 10.1186/s12866-020-01981-7.","Brandon-Mong GJ","BMC Microbiol","2020","2020/10/01","PMC7525972","","10.1186/s12866-020-01981-7"
"24750552","VSL#3 probiotic treatment decreases bacterial translocation in rats with carbon tetrachloride-induced cirrhosis","Sánchez E, Nieto JC, Boullosa A, Vidal S, Sancho FJ, Rossi G, Sancho-Bru P, Oms R, Mirelis B, Juárez C, Guarner C, Soriano G.","Liver Int. 2015 Mar;35(3):735-45. doi: 10.1111/liv.12566. Epub 2014 May 12.","Sánchez E","Liver Int","2015","2014/04/23","","","10.1111/liv.12566"
"35412217","Composite Sophora Colon-Soluble Capsule Ameliorates DSS-Induced Ulcerative Colitis in Mice via Gut Microbiota-Derived Butyric Acid and NCR(+) ILC3","Chen MJ, Feng Y, Gao L, Lin MX, Wang SD, Tong ZQ.","Chin J Integr Med. 2022 Apr 12. doi: 10.1007/s11655-022-3317-1. Online ahead of print.","Chen MJ","Chin J Integr Med","2022","2022/04/12","","","10.1007/s11655-022-3317-1"
"32826221","Three Candidate Probiotic Strains Impact Gut Microbiota and Induce Anergy in Mice with Cow's Milk Allergy","Esber N, Mauras A, Delannoy J, Labellie C, Mayeur C, Caillaud MA, Kashima T, Souchaud L, Nicolis I, Kapel N, Waligora-Dupriet AJ.","Appl Environ Microbiol. 2020 Oct 15;86(21):e01203-20. doi: 10.1128/AEM.01203-20. Print 2020 Oct 15.","Esber N","Appl Environ Microbiol","2020","2020/08/23","PMC7580549","","10.1128/AEM.01203-20"
"29439395","Effectiveness and Safety of a Probiotic-Mixture for the Treatment of Infantile Colic: A Double-Blind, Randomized, Placebo-Controlled Clinical Trial with Fecal Real-Time PCR and NMR-Based Metabolomics Analysis","Baldassarre ME, Di Mauro A, Tafuri S, Rizzo V, Gallone MS, Mastromarino P, Capobianco D, Laghi L, Zhu C, Capozza M, Laforgia N.","Nutrients. 2018 Feb 10;10(2):195. doi: 10.3390/nu10020195.","Baldassarre ME","Nutrients","2018","2018/02/15","PMC5852771","","10.3390/nu10020195"
"29257353","Probiotics for the prevention of Clostridium difficile-associated diarrhea in adults and children","Goldenberg JZ, Yap C, Lytvyn L, Lo CK, Beardsley J, Mertz D, Johnston BC.","Cochrane Database Syst Rev. 2017 Dec 19;12(12):CD006095. doi: 10.1002/14651858.CD006095.pub4.","Goldenberg JZ","Cochrane Database Syst Rev","2017","2017/12/20","PMC6486212","","10.1002/14651858.CD006095.pub4"
"35033121","Pediococcus pentosaceus CECT 8330 protects DSS-induced colitis and regulates the intestinal microbiota and immune responses in mice","Dong F, Xiao F, Li X, Li Y, Wang X, Yu G, Zhang T, Wang Y.","J Transl Med. 2022 Jan 15;20(1):33. doi: 10.1186/s12967-022-03235-8.","Dong F","J Transl Med","2022","2022/01/16","PMC8761308","","10.1186/s12967-022-03235-8"
"35208739","Probiotics Reduce Vaginal Candidiasis in Pregnant Women via Modulating Abundance of Candida and Lactobacillus in Vaginal and Cervicovaginal Regions","Ang XY, Mageswaran UM, Chung YLF, Lee BK, Azhar SNA, Roslan NS, Saufian IFB, Mustaffa NS, Kalam EM, Ibrahim AF, Abdul Wahid N, Deris ZZ, Oon CE, Adnan WFW, Sany S, Liong MT.","Microorganisms. 2022 Jan 26;10(2):285. doi: 10.3390/microorganisms10020285.","Ang XY","Microorganisms","2022","2022/02/25","PMC8877909","","10.3390/microorganisms10020285"
"27051585","Inflammatory bowel disease, colorectal cancer and type 2 diabetes mellitus: The links","Jurjus A, Eid A, Al Kattar S, Zeenny MN, Gerges-Geagea A, Haydar H, Hilal A, Oueidat D, Matar M, Tawilah J, Hussein IH, Schembri-Wismayer P, Cappello F, Tomasello G, Leone A, Jurjus RA.","BBA Clin. 2015 Nov 5;5:16-24. doi: 10.1016/j.bbacli.2015.11.002. eCollection 2016 Jun.","Jurjus A","BBA Clin","2015","2016/04/07","PMC4802401","","10.1016/j.bbacli.2015.11.002"
"33212907","PROFAST: A Randomized Trial Assessing the Effects of Intermittent Fasting and Lacticaseibacillus rhamnosus Probiotic among People with Prediabetes","Tay A, Pringle H, Penning E, Plank LD, Murphy R.","Nutrients. 2020 Nov 17;12(11):3530. doi: 10.3390/nu12113530.","Tay A","Nutrients","2020","2020/11/20","PMC7698325","","10.3390/nu12113530"
"32908212","Live biotherapeutic products: the importance of a defined regulatory framework","Cordaillat-Simmons M, Rouanet A, Pot B.","Exp Mol Med. 2020 Sep;52(9):1397-1406. doi: 10.1038/s12276-020-0437-6. Epub 2020 Sep 10.","Cordaillat-Simmons M","Exp Mol Med","2020","2020/09/10","PMC8080583","","10.1038/s12276-020-0437-6"
"32854612","Probiotic Escherichia coli Nissle 1917-derived outer membrane vesicles enhance immunomodulation and antimicrobial activity in RAW264.7 macrophages","Hu R, Lin H, Li J, Zhao Y, Wang M, Sun X, Min Y, Gao Y, Yang M.","BMC Microbiol. 2020 Aug 27;20(1):268. doi: 10.1186/s12866-020-01953-x.","Hu R","BMC Microbiol","2020","2020/08/29","PMC7457259","","10.1186/s12866-020-01953-x"
"30099746","In vitro evaluation of antagonism, modulation of cytokines and extracellular matrix proteins by Bifidobacterium strains","Silva AKS, Silva TRN, Nicoli JR, Vasquez-Pinto LMC, Martins FS.","Lett Appl Microbiol. 2018 Nov;67(5):497-505. doi: 10.1111/lam.13062. Epub 2018 Oct 4.","Silva AKS","Lett Appl Microbiol","2018","2018/08/13","","","10.1111/lam.13062"
"26586378","Regulation of Hepatic Drug-Metabolizing Enzymes in Germ-Free Mice by Conventionalization and Probiotics","Selwyn FP, Cheng SL, Klaassen CD, Cui JY.","Drug Metab Dispos. 2016 Feb;44(2):262-74. doi: 10.1124/dmd.115.067504. Epub 2015 Nov 19.","Selwyn FP","Drug Metab Dispos","2016","2015/11/21","PMC4746487","","10.1124/dmd.115.067504"
"26161741","Effect of Probiotics on Glycemic Control: A Systematic Review and Meta-Analysis of Randomized, Controlled Trials","Ruan Y, Sun J, He J, Chen F, Chen R, Chen H.","PLoS One. 2015 Jul 10;10(7):e0132121. doi: 10.1371/journal.pone.0132121. eCollection 2015.","Ruan Y","PLoS One","2015","2015/07/11","PMC4498615","","10.1371/journal.pone.0132121"
"25907245","The probiotic mixture IRT5 ameliorates age-dependent colitis in rats","Jeong JJ, Woo JY, Ahn YT, Shim JH, Huh CS, Im SH, Han MJ, Kim DH.","Int Immunopharmacol. 2015 Jun;26(2):416-22. doi: 10.1016/j.intimp.2015.04.021. Epub 2015 Apr 20.","Jeong JJ","Int Immunopharmacol","2015","2015/04/25","","","10.1016/j.intimp.2015.04.021"
"35235007","Two α-L-arabinofuranosidases from Bifidobacterium longum subsp. longum are involved in arabinoxylan utilization","Komeno M, Yoshihara Y, Kawasaki J, Nabeshima W, Maeda K, Sasaki Y, Fujita K, Ashida H.","Appl Microbiol Biotechnol. 2022 Mar;106(5-6):1957-1965. doi: 10.1007/s00253-022-11845-x. Epub 2022 Mar 2.","Komeno M","Appl Microbiol Biotechnol","2022","2022/03/02","","","10.1007/s00253-022-11845-x"
"29441049","Intestinal Microbiome Shifts, Dysbiosis, Inflammation, and Non-alcoholic Fatty Liver Disease","Saltzman ET, Palacios T, Thomsen M, Vitetta L.","Front Microbiol. 2018 Jan 30;9:61. doi: 10.3389/fmicb.2018.00061. eCollection 2018.","Saltzman ET","Front Microbiol","2018","2018/02/15","PMC5797576","","10.3389/fmicb.2018.00061"
"29310086","Gut as a target for cadmium toxicity","Tinkov AA, Gritsenko VA, Skalnaya MG, Cherkasov SV, Aaseth J, Skalny AV.","Environ Pollut. 2018 Apr;235:429-434. doi: 10.1016/j.envpol.2017.12.114. Epub 2018 Jan 5.","Tinkov AA","Environ Pollut","2018","2018/01/09","","","10.1016/j.envpol.2017.12.114"
"23915796","Effects of early prebiotic and probiotic supplementation on development of gut microbiota and fussing and crying in preterm infants: a randomized, double-blind, placebo-controlled trial","Pärtty A, Luoto R, Kalliomäki M, Salminen S, Isolauri E.","J Pediatr. 2013 Nov;163(5):1272-7.e1-2. doi: 10.1016/j.jpeds.2013.05.035. Epub 2013 Jul 31.","Pärtty A","J Pediatr","2013","2013/08/07","","","10.1016/j.jpeds.2013.05.035"
"23201699","Effect of high β-palmitate content in infant formula on the intestinal microbiota of term infants","Yaron S, Shachar D, Abramas L, Riskin A, Bader D, Litmanovitz I, Bar-Yoseph F, Cohen T, Levi L, Lifshitz Y, Shamir R, Shaoul R.","J Pediatr Gastroenterol Nutr. 2013 Apr;56(4):376-81. doi: 10.1097/MPG.0b013e31827e1ee2.","Yaron S","J Pediatr Gastroenterol Nutr","2013","2012/12/04","","","10.1097/MPG.0b013e31827e1ee2"
"35405944","Probiotic Mixture Containing Lactobacillus helveticus, Bifidobacterium longum and Lactiplantibacillus plantarum Affects Brain Responses to an Arithmetic Stress Task in Healthy Subjects: A Randomised Clinical Trial and Proof-of-Concept Study","Edebol Carlman HMT, Rode J, König J, Repsilber D, Hutchinson AN, Thunberg P, Persson J, Kiselev A, Pruessner JC, Brummer RJ.","Nutrients. 2022 Mar 22;14(7):1329. doi: 10.3390/nu14071329.","Edebol Carlman HMT","Nutrients","2022","2022/04/12","PMC9002567","","10.3390/nu14071329"
"34974377","Bacillus-based probiotics affect gut barrier integrity in different ways in chickens subjected to optimal or challenge conditions","Konieczka P, Sandvang D, Kinsner M, Szkopek D, Szyryńska N, Jankowski J.","Vet Microbiol. 2022 Feb;265:109323. doi: 10.1016/j.vetmic.2021.109323. Epub 2021 Dec 27.","Konieczka P","Vet Microbiol","2022","2022/01/02","","","10.1016/j.vetmic.2021.109323"
"32145470","Inhibitory effect of Bifidobacterium bifidum ATCC 29521 on colitis and its mechanism","Din AU, Hassan A, Zhu Y, Zhang K, Wang Y, Li T, Wang Y, Wang G.","J Nutr Biochem. 2020 May;79:108353. doi: 10.1016/j.jnutbio.2020.108353. Epub 2020 Feb 5.","Din AU","J Nutr Biochem","2020","2020/03/08","","","10.1016/j.jnutbio.2020.108353"
"31041458","Exposure to antibiotics in the first 24 months of life and neurocognitive outcomes at 11 years of age","Slykerman RF, Coomarasamy C, Wickens K, Thompson JMD, Stanley TV, Barthow C, Kang J, Crane J, Mitchell EA.","Psychopharmacology (Berl). 2019 May;236(5):1573-1582. doi: 10.1007/s00213-019-05216-0. Epub 2019 Apr 30.","Slykerman RF","Psychopharmacology (Berl)","2019","2019/05/02","","","10.1007/s00213-019-05216-0"
"29948655","Probiotics decrease depressive behaviors induced by constipation via activating the AKT signaling pathway","Xu N, Fan W, Zhou X, Liu Y, Ma P, Qi S, Gu B.","Metab Brain Dis. 2018 Oct;33(5):1625-1633. doi: 10.1007/s11011-018-0269-4. Epub 2018 Jun 15.","Xu N","Metab Brain Dis","2018","2018/06/28","","","10.1007/s11011-018-0269-4"
"32495964","A Spore-Forming Probiotic Supplement Improves the Intestinal Immune Response and Protects the Intestinal Health During Recurrent Clostridioides difficile Colonization in Mice","Ramezani Kapourchali F, Glueck B, Han Y, Shapiro D, Fulmer CG, Cresci GAM.","JPEN J Parenter Enteral Nutr. 2020 Nov;44(8):1428-1438. doi: 10.1002/jpen.1851. Epub 2020 Jun 4.","Ramezani Kapourchali F","JPEN J Parenter Enteral Nutr","2020","2020/06/05","","","10.1002/jpen.1851"
"30109493","The Use of Two Bifidobacterium Strains Enhanced Growth Performance and Nutrient Utilization of Rainbow Trout (Oncorhynchus mykiss) Fry","Sahandi J, Jafaryan H, Soltani M, Ebrahimi P.","Probiotics Antimicrob Proteins. 2019 Sep;11(3):966-972. doi: 10.1007/s12602-018-9455-2.","Sahandi J","Probiotics Antimicrob Proteins","2019","2018/08/16","","","10.1007/s12602-018-9455-2"
"28856907","To add or not to add probiotics to infant formulae? An updated systematic review","Skórka A, Pieścik-Lech M, Kołodziej M, Szajewska H.","Benef Microbes. 2017 Oct 13;8(5):717-725. doi: 10.3920/BM2016.0233. Epub 2017 Aug 31.","Skórka A","Benef Microbes","2017","2017/09/01","","","10.3920/BM2016.0233"
"27143778","Effects of two different probiotics on microflora, morphology, and morphometry of gut in organic laying hens","Forte C, Acuti G, Manuali E, Casagrande Proietti P, Pavone S, Trabalza-Marinucci M, Moscati L, Onofri A, Lorenzetti C, Franciosini MP.","Poult Sci. 2016 Nov 1;95(11):2528-2535. doi: 10.3382/ps/pew164. Epub 2016 May 3.","Forte C","Poult Sci","2016","2016/05/05","","","10.3382/ps/pew164"
"35394776","Selenium-Enriched Pediococcus acidilactici MRS-7 Alleviates Patulin-Induced Jejunum Injuries in Mice and Its Possible Mechanisms","Chen H, Du G, Yan X, Ye H, Guo Q, Wang Z, Yuan Y, Yue T.","J Agric Food Chem. 2022 Apr 20;70(15):4755-4764. doi: 10.1021/acs.jafc.2c00949. Epub 2022 Apr 8.","Chen H","J Agric Food Chem","2022","2022/04/08","","","10.1021/acs.jafc.2c00949"
"34187371","Lactiplantibacillus plantarum strains isolated from spontaneously fermented cocoa exhibit potential probiotic properties against Gardnerella vaginalis and Neisseria gonorrhoeae","das Neves Selis N, de Oliveira HBM, Leão HF, Dos Anjos YB, Sampaio BA, Correia TML, Almeida CF, Pena LSC, Reis MM, Brito TLS, Brito LF, Campos GB, Timenetsky J, Cruz MP, Rezende RP, Romano CC, da Costa AM, Yatsuda R, Uetanabaro APT, Marques LM.","BMC Microbiol. 2021 Jun 29;21(1):198. doi: 10.1186/s12866-021-02264-5.","das Neves Selis N","BMC Microbiol","2021","2021/06/30","PMC8243870","","10.1186/s12866-021-02264-5"
"32780258","Effects of Probiotics Supplementation on Gastrointestinal Symptoms and SIBO after Roux-en-Y Gastric Bypass: a Prospective, Randomized, Double-Blind, Placebo-Controlled Trial","Wagner NRF, Ramos MRZ, de Oliveira Carlos L, da Cruz MRR, Taconeli CA, Filho AJB, Nassif LS, Schieferdecker MEM, Campos ACL.","Obes Surg. 2021 Jan;31(1):143-150. doi: 10.1007/s11695-020-04900-x. Epub 2020 Aug 11.","Wagner NRF","Obes Surg","2021","2020/08/12","","","10.1007/s11695-020-04900-x"
"31021014","Lactobacillus reuteri DSM 17938-A comparative study on the effect of probiotics and lysates on human skin","Khmaladze I, Butler É, Fabre S, Gillbro JM.","Exp Dermatol. 2019 Jul;28(7):822-828. doi: 10.1111/exd.13950. Epub 2019 May 15.","Khmaladze I","Exp Dermatol","2019","2019/04/26","","","10.1111/exd.13950"
"30773929","Bacteriocin production and adhesion properties as mechanisms for the anti-listerial activity of Lactobacillus plantarum 423 and Enterococcus mundtii ST4SA","van Zyl WF, Deane SM, Dicks LMT.","Benef Microbes. 2019 Apr 19;10(3):329-349. doi: 10.3920/BM2018.0141. Epub 2019 Feb 18.","van Zyl WF","Benef Microbes","2019","2019/02/19","","","10.3920/BM2018.0141"
"30216124","Guideline for the Management of Clostridium Difficile Infection in Children and Adolescents With Cancer and Pediatric Hematopoietic Stem-Cell Transplantation Recipients","Diorio C, Robinson PD, Ammann RA, Castagnola E, Erickson K, Esbenshade A, Fisher BT, Haeusler GM, Kuczynski S, Lehrnbecher T, Phillips R, Cabral S, Dupuis LL, Sung L.","J Clin Oncol. 2018 Nov 1;36(31):3162-3171. doi: 10.1200/JCO.18.00407. Epub 2018 Sep 14.","Diorio C","J Clin Oncol","2018","2018/09/15","PMC6209092","","10.1200/JCO.18.00407"
